,Statement,Link,Date
480,DND takes exception to claims PH interfering in Chinese affairs,https://www.pna.gov.ph/articles/1199477,"April 15, 2023, 6:15 pm"
481,Marcos admin finds temporary sites for oil spill-hit fisherfolk,https://www.pna.gov.ph/articles/1199476,"April 15, 2023, 5:54 pm"
482,DOLE: Feb 2023 survey reflects improving employment situation,https://www.pna.gov.ph/articles/1199472,"April 15, 2023, 4:46 pm"
483,"Marcos conducts Mindoro aerial inspection, gives aid to locals",https://www.pna.gov.ph/articles/1199474,"April 15, 2023, 4:21 pm"
484,PBBM monitors entry of P3.48-T investment pledges: BOI exec,https://www.pna.gov.ph/articles/1199469,"April 15, 2023, 4:04 pm"
485,"Ex-PDEG chief, 46 others charged over shabu haul: PNP official",https://www.pna.gov.ph/articles/1199465,"April 15, 2023, 3:01 pm"
486,Companies urged to hire high school graduates,https://www.pna.gov.ph/articles/1199463,"April 15, 2023, 1:35 pm"
487,"Parts of Caloocan, Navotas, QC waterless on April 17-24",https://www.pna.gov.ph/articles/1199460,"April 15, 2023, 11:10 am"
488,Easterlies to prevail over most parts of PH,https://www.pna.gov.ph/articles/1199459,"April 15, 2023, 8:15 am"
489,"QC, FDA ink agreement to aid MSMEs",https://www.pna.gov.ph/articles/1199402,"April 14, 2023, 8:50 pm"
490,Palace declares April 21 regular holiday to mark Eid'l Fitr,https://www.pna.gov.ph/articles/1199456,"April 14, 2023, 8:09 pm"
491,Issue on unpaid Saudi Arabia claimants on final stages: Ople,https://www.pna.gov.ph/articles/1199452,"April 14, 2023, 7:17 pm"
492,LRT-1 Cavite Extension Phase 1 on track for completion by Q4 2024,https://www.pna.gov.ph/articles/1199451,"April 14, 2023, 6:40 pm"
493,"Be good lawyers, Romualdez tells Bar passers",https://www.pna.gov.ph/articles/1199444,"April 14, 2023, 6:07 pm"
494,House leader backs call to increase NFA buffer stock,https://www.pna.gov.ph/articles/1199433,"April 14, 2023, 5:57 pm"
495,CIDG launches hunt vs. ex-BuCor execs in Lapid murder case,https://www.pna.gov.ph/articles/1199411,"April 14, 2023, 4:58 pm"
496,Palace bares new set of appointees in various gov't agencies,https://www.pna.gov.ph/articles/1199428,"April 14, 2023, 4:46 pm"
497,Solon wants to get rid of unnecessary LTO fees,https://www.pna.gov.ph/articles/1199410,"April 14, 2023, 4:08 pm"
498,"3,992 out of 9,183 pass 2022 Bar exams",https://www.pna.gov.ph/articles/1199416,"April 14, 2023, 4:02 pm"
499,Ranking PNP exec claims ‘clean hands’ over mega shabu haul,https://www.pna.gov.ph/articles/1199408,"April 14, 2023, 3:09 pm"
500,BI: Full rollout of e-travel system set on April 15,https://www.pna.gov.ph/articles/1199418,"April 14, 2023, 2:59 pm"
501,Centino thanks Japan's assistance to AFP modernization,https://www.pna.gov.ph/articles/1199395,"April 14, 2023, 12:33 pm"
502,Lone bettor from Agusan Norte hits P27-M Super Lotto jackpot,https://www.pna.gov.ph/articles/1199391,"April 14, 2023, 11:09 am"
503,LPA to bring rain showers over parts of Luzon,https://www.pna.gov.ph/articles/1199390,"April 14, 2023, 9:58 am"
504,"PH, US Navy ships arrive in Palawan for 'Balikatan' drills",https://www.pna.gov.ph/articles/1199388,"April 14, 2023, 9:36 am"
505,MM to implement single ticketing system starting May 2,https://www.pna.gov.ph/articles/1199383,"April 13, 2023, 9:38 pm"
506,Marcos assures no rice shortage in coming months,https://www.pna.gov.ph/articles/1199386,"April 13, 2023, 8:42 pm"
507,PBBM: ASEAN must address brain drain in healthcare sector,https://www.pna.gov.ph/articles/1199385,"April 13, 2023, 8:30 pm"
508,Special PhilHealth privileges no longer in effect: Ledesma,https://www.pna.gov.ph/articles/1199381,"April 13, 2023, 7:55 pm"
509,DSWD partners with NCIP to improve protection of ICCs/IPs,https://www.pna.gov.ph/articles/1199379,"April 13, 2023, 7:31 pm"
510,UN envoy pushes for road safety in PH visit,https://www.pna.gov.ph/articles/1199360,"April 13, 2023, 7:22 pm"
511,PAGASA: Recent rainfall didn't raise dams' water level,https://www.pna.gov.ph/articles/1199375,"April 13, 2023, 7:15 pm"
512,DOTr beefs up security after jumping incident onto MRT-3 tracks,https://www.pna.gov.ph/articles/1199373,"April 13, 2023, 7:07 pm"
513,Ship builder willing to work with gov't to boost local industry,https://www.pna.gov.ph/articles/1199357,"April 13, 2023, 6:59 pm"
514,Local firm asks court to rule on charged expat,https://www.pna.gov.ph/articles/1199320,"April 13, 2023, 6:10 pm"
515,PBBM looks forward to Temasek climate change mitigation programs,https://www.pna.gov.ph/articles/1199356,"April 13, 2023, 5:59 pm"
516,Manila Water capex hits P20.6-B in 2022,https://www.pna.gov.ph/articles/1199327,"April 13, 2023, 5:59 pm"
517,ASEAN strongly condemns deadly Myanmar airstrike,https://www.pna.gov.ph/articles/1199370,"April 13, 2023, 5:59 pm"
518,BI nabs overstaying British man in Palawan,https://www.pna.gov.ph/articles/1199367,"April 13, 2023, 5:57 pm"
519,PNP advisory body in 'final stretch' of ranking cops' screening,https://www.pna.gov.ph/articles/1199354,"April 13, 2023, 5:56 pm"
520,Romualdez vows passage of bills to sustain economic growth,https://www.pna.gov.ph/articles/1199337,"April 13, 2023, 5:53 pm"
521,"ROTC revival supported by college-aged individuals, says solon",https://www.pna.gov.ph/articles/1199321,"April 13, 2023, 5:39 pm"
522,DOLE beefs up efforts to eliminate child laborers,https://www.pna.gov.ph/articles/1199353,"April 13, 2023, 4:36 pm"
523,"Wescom reports more WPS maritime, air patrols",https://www.pna.gov.ph/articles/1199330,"April 13, 2023, 4:33 pm"
524,Legarda urges public support in implementing environmental laws,https://www.pna.gov.ph/articles/1199324,"April 13, 2023, 3:46 pm"
525,"Court orders arrest of Bantag, Zulueta",https://www.pna.gov.ph/articles/1199328,"April 13, 2023, 3:25 pm"
526,More than half of Filipinos have access to piped water: SWS,https://www.pna.gov.ph/articles/1199312,"April 13, 2023, 3:02 pm"
527,Comelec gets P8.3-B for construction of own building,https://www.pna.gov.ph/articles/1199310,"April 13, 2023, 3:00 pm"
528,PNP promotes inter-faith harmony via grand Iftar,https://www.pna.gov.ph/articles/1199311,"April 13, 2023, 2:54 pm"
529,6 domestic flights canceled due to inclement weather,https://www.pna.gov.ph/articles/1199331,"April 13, 2023, 2:51 pm"
530,DBM releases over P1.2B for rice assistance of gov’t workers,https://www.pna.gov.ph/articles/1199336,"April 13, 2023, 2:32 pm"
531,Rains to persist as Amang weakens into LPA,https://www.pna.gov.ph/articles/1199318,"April 13, 2023, 2:18 pm"
532,PCO reveals new logo to symbolize faster news delivery,https://www.pna.gov.ph/articles/1199313,"April 13, 2023, 2:08 pm"
533,PBBM to launch Konsyerto ng Palasyo concert series,https://www.pna.gov.ph/articles/1199325,"April 13, 2023, 2:06 pm"
534,PNP busts fake gun permit syndicate in Manila,https://www.pna.gov.ph/articles/1199317,"April 13, 2023, 1:41 pm"
535,Galvez sees 4 'focus areas' for US-PH alliance modernization,https://www.pna.gov.ph/articles/1199319,"April 13, 2023, 1:38 pm"
536,Solon urges NGCP to ensure adequate power supply during summer,https://www.pna.gov.ph/articles/1199302,"April 13, 2023, 1:36 pm"
537,Nograles eyes bridging program for ‘pandemic generation’ grads,https://www.pna.gov.ph/articles/1199296,"April 13, 2023, 1:08 pm"
538,High-value drug suspect yields P6.8-M shabu in Taguig buy-bust,https://www.pna.gov.ph/articles/1199308,"April 13, 2023, 1:00 pm"
539,New Manila Cathedral rector to be installed April 14,https://www.pna.gov.ph/articles/1199298,"April 13, 2023, 12:58 pm"
540,PCSO chief visits beneficiary agency,https://www.pna.gov.ph/articles/1199304,"April 13, 2023, 12:36 pm"
541,"France committed to peace, stability in Indo-Pacific region",https://www.pna.gov.ph/articles/1199292,"April 13, 2023, 11:49 am"
542,PDEG chief relieved amid ongoing 'shabu haul' probe,https://www.pna.gov.ph/articles/1199297,"April 13, 2023, 11:47 am"
543,9 AFP senior officers promoted to higher rank,https://www.pna.gov.ph/articles/1199300,"April 13, 2023, 11:44 am"
544,"UN envoy, PNP exec discuss road safety strategies",https://www.pna.gov.ph/articles/1199293,"April 13, 2023, 11:42 am"
545,"52 PH, US 'free fallers' join Balikatan 2023 friendship jump",https://www.pna.gov.ph/articles/1199291,"April 13, 2023, 10:38 am"
546,PNP creates 2 new provincial offices in BARMM,https://www.pna.gov.ph/articles/1199294,"April 13, 2023, 10:13 am"
547,Rains continue over Luzon due to TD Amang,https://www.pna.gov.ph/articles/1199290,"April 13, 2023, 10:11 am"
548,Signal no. 1 still up as Amang makes landfall over Camarines Sur,https://www.pna.gov.ph/articles/1199282,"April 12, 2023, 8:16 pm"
549,"Measures, surveillance vs. H3N8 avian flu being implemented: DOH",https://www.pna.gov.ph/articles/1199276,"April 12, 2023, 8:14 pm"
550,Lanao del Norte’s Mt. Inayawan to be declared ASEAN Heritage Park,https://www.pna.gov.ph/articles/1199284,"April 12, 2023, 8:10 pm"
551,"BOC seizes P20-M 'smuggled' smart TV sets, computers in Bulacan",https://www.pna.gov.ph/articles/1199280,"April 12, 2023, 8:06 pm"
552,Prisons chief orders overhaul retraining for BuCor personnel,https://www.pna.gov.ph/articles/1199268,"April 12, 2023, 7:47 pm"
553,Solon also wants online publication of laws in Official Gazette,https://www.pna.gov.ph/articles/1199249,"April 12, 2023, 7:38 pm"
554,Senators want alliance to de-escalate tension in WPS,https://www.pna.gov.ph/articles/1199239,"April 12, 2023, 7:32 pm"
555,Telcos call for extension of SIM registration,https://www.pna.gov.ph/articles/1199277,"April 12, 2023, 7:31 pm"
556,"Leyte farmers receive loan assistance from DAR, LandBank",https://www.pna.gov.ph/articles/1199270,"April 12, 2023, 7:23 pm"
557,BI cites need for inter-agency cooperation vs. human trafficking,https://www.pna.gov.ph/articles/1199272,"April 12, 2023, 6:25 pm"
558,53 saved from drowning during Holy Week: PCG,https://www.pna.gov.ph/articles/1199266,"April 12, 2023, 6:24 pm"
559,2 PDEG officials file leave of absence over P6.7-B shabu haul,https://www.pna.gov.ph/articles/1199224,"April 12, 2023, 6:19 pm"
560,PBBM OKs creation of unified system for gov’t transactions,https://www.pna.gov.ph/articles/1199263,"April 12, 2023, 6:07 pm"
561,"Marcos, Duterte maintain high approval, trust ratings: Pulse Asia",https://www.pna.gov.ph/articles/1199258,"April 12, 2023, 6:05 pm"
562,DA braces for crop damage from TD Amang,https://www.pna.gov.ph/articles/1199248,"April 12, 2023, 6:00 pm"
563,DBM lauded as prime example of fiscal transparency in Asia,https://www.pna.gov.ph/articles/1199241,"April 12, 2023, 5:38 pm"
564,Solon wants probe on police involvement in P6.7-B shabu haul,https://www.pna.gov.ph/articles/1199204,"April 12, 2023, 5:12 pm"
565,2 more Israeli-made missile boats delivered to PH,https://www.pna.gov.ph/articles/1199235,"April 12, 2023, 4:15 pm"
566,"PH, US strengthen commitment to ‘modernize’ alliance after 2+2",https://www.pna.gov.ph/articles/1199231,"April 12, 2023, 4:02 pm"
567,Comelec eyes use of new system for next polls,https://www.pna.gov.ph/articles/1199236,"April 12, 2023, 3:53 pm"
568,"AFP, US Army Pacific eye stronger cooperation",https://www.pna.gov.ph/articles/1199238,"April 12, 2023, 3:32 pm"
569,Comelec eyes malls as COC filing venues for BSKE,https://www.pna.gov.ph/articles/1199221,"April 12, 2023, 3:28 pm"
570,Magnitude 5.4 quake jolts Davao Oriental,https://www.pna.gov.ph/articles/1199217,"April 12, 2023, 2:46 pm"
571,"Big-time drug peddler nabbed, P3.4-M shabu seized in QC",https://www.pna.gov.ph/articles/1199208,"April 12, 2023, 2:36 pm"
572,63 Reds surrender in Mimaropa since January,https://www.pna.gov.ph/articles/1199216,"April 12, 2023, 2:13 pm"
573,CIDG nabs 31 suspects in single-day anti-crime ops,https://www.pna.gov.ph/articles/1199203,"April 12, 2023, 12:49 pm"
574,"PNP gets P300-M fund for cops' continuing education, training",https://www.pna.gov.ph/articles/1199202,"April 12, 2023, 12:00 pm"
575,"BK 2023 amphibious assault, aerial gunnery drills set in Palawan",https://www.pna.gov.ph/articles/1199200,"April 12, 2023, 9:53 am"
576,"Rain showers, gusty winds likely due to TD Amang",https://www.pna.gov.ph/articles/1199201,"April 12, 2023, 9:28 am"
577,"Parts of Pasig, Rizal, QC waterless on April 13-15, 19-20",https://www.pna.gov.ph/articles/1199189,"April 11, 2023, 7:29 pm"
578,PH-Türkiye air service deal to boost tourism: DOT,https://www.pna.gov.ph/articles/1199176,"April 11, 2023, 6:59 pm"
579,TD Amang likely to bring rains till Friday,https://www.pna.gov.ph/articles/1199182,"April 11, 2023, 6:47 pm"
580,"PBBM orders deferment of LRT 1, LRT 2 fare hikes",https://www.pna.gov.ph/articles/1199181,"April 11, 2023, 6:23 pm"
581,Hotel ordered to compensate kids in pool accident,https://www.pna.gov.ph/articles/1199179,"April 11, 2023, 6:15 pm"
582,SC sides with QC judges vs. ‘disappointed’ litigant,https://www.pna.gov.ph/articles/1199174,"April 11, 2023, 6:10 pm"
583,MIAA inks deal with GrabFood for fast delivery during disruptions,https://www.pna.gov.ph/articles/1199158,"April 11, 2023, 5:43 pm"
584,PH keeps tight watch over growing Taiwan Strait tensions,https://www.pna.gov.ph/articles/1199164,"April 11, 2023, 5:41 pm"
585,"SSS to put solar panels in offices, promote renewable energy",https://www.pna.gov.ph/articles/1199165,"April 11, 2023, 5:20 pm"
586,NAPC eyes to release action agenda vs. poverty in June,https://www.pna.gov.ph/articles/1199162,"April 11, 2023, 5:18 pm"
587,DOTr targets completion of 20 port projects before June,https://www.pna.gov.ph/articles/1199149,"April 11, 2023, 5:16 pm"
588,DFA: Enhanced defense capability needed amid WPS ‘infringements’,https://www.pna.gov.ph/articles/1199136,"April 11, 2023, 4:46 pm"
589,Decommissioned PN corvette to be sunk in 'Balikatan' drill,https://www.pna.gov.ph/articles/1199152,"April 11, 2023, 4:35 pm"
590,MARINA: EU nod on PH seafarer certificates ‘normal recognition’,https://www.pna.gov.ph/articles/1199145,"April 11, 2023, 4:32 pm"
591,"AFP to highlight modern weapon systems, doctrines in 'Balikatan'",https://www.pna.gov.ph/articles/1199140,"April 11, 2023, 4:17 pm"
592,Survey shows rising support for mandatory ROTC,https://www.pna.gov.ph/articles/1199122,"April 11, 2023, 4:11 pm"
593,S. Korean nabbed at NAIA for posing as Filipino citizen,https://www.pna.gov.ph/articles/1199147,"April 11, 2023, 4:06 pm"
594,Voters list for BSKE 2023 out by August - Comelec,https://www.pna.gov.ph/articles/1199138,"April 11, 2023, 4:04 pm"
595,Recto: Update El Niño response strategy to protect agriculture,https://www.pna.gov.ph/articles/1199139,"April 11, 2023, 3:09 pm"
596,BJMP logs zero incidents in jails during Holy Week,https://www.pna.gov.ph/articles/1199133,"April 11, 2023, 3:01 pm"
597,More areas placed under signal no. 1 due to TD Amang,https://www.pna.gov.ph/articles/1199130,"April 11, 2023, 2:59 pm"
598,PNP backs call for cops’ leave of absence over P6.7-M shabu haul,https://www.pna.gov.ph/articles/1199129,"April 11, 2023, 2:58 pm"
599,Solon seeks crackdown vs. online job scammers,https://www.pna.gov.ph/articles/1199121,"April 11, 2023, 2:49 pm"
600,"Gov't to hold aid drives, Kadiwa caravans, job fairs on Labor Day",https://www.pna.gov.ph/articles/1199132,"April 11, 2023, 1:58 pm"
601,DA to help farmers lower production cost as rice prices rise,https://www.pna.gov.ph/articles/1199124,"April 11, 2023, 1:09 pm"
602,OCD on alert for 'Amang',https://www.pna.gov.ph/articles/1199127,"April 11, 2023, 1:00 pm"
603,"LPA now TD Amang; signal No. 1 up in Samar, Bicol",https://www.pna.gov.ph/articles/1199118,"April 11, 2023, 9:45 am"
604,PH Army's 'javelin' live-fire drills in Nueva Ecija set April 13,https://www.pna.gov.ph/articles/1199117,"April 11, 2023, 9:39 am"
605,Abalos identifies PNP members linked to P6.7-B shabu haul,https://www.pna.gov.ph/articles/1199115,"April 10, 2023, 10:15 pm"
606,Landbank hastens adoption of QR code payments in public markets,https://www.pna.gov.ph/articles/1199112,"April 10, 2023, 7:31 pm"
607,CSC urges civil servants to draw inspiration from wartime heroes,https://www.pna.gov.ph/articles/1199109,"April 10, 2023, 7:31 pm"
608,Farmers’ debt condonation bill up for PBBM’s signature,https://www.pna.gov.ph/articles/1199101,"April 10, 2023, 6:47 pm"
609,DAR: Farm machinery to boost livelihood of Abra farmers,https://www.pna.gov.ph/articles/1199111,"April 10, 2023, 6:39 pm"
610,PH daily Covid-19 cases up 13%,https://www.pna.gov.ph/articles/1199106,"April 10, 2023, 5:00 pm"
611,"PBBM vows more support, improved pension system for WWII veterans",https://www.pna.gov.ph/articles/1199091,"April 10, 2023, 3:53 pm"
612,"Solon: Be responsible, pay your taxes",https://www.pna.gov.ph/articles/1199088,"April 10, 2023, 3:30 pm"
613,BI logs 45K arrivals on Easter Sunday,https://www.pna.gov.ph/articles/1199095,"April 10, 2023, 2:51 pm"
614,44 metric tons of garbage in Quiapo collected during Holy Week,https://www.pna.gov.ph/articles/1199090,"April 10, 2023, 2:40 pm"
615,BI seeks probe on airline personnel 'links' to human trafficking,https://www.pna.gov.ph/articles/1199086,"April 10, 2023, 2:37 pm"
616,DND maintains EDCA not ‘gross violation of PH sovereignty’,https://www.pna.gov.ph/articles/1199084,"April 10, 2023, 2:28 pm"
617,PBBM: EDCA sites won’t be used for ‘offensive’ operations,https://www.pna.gov.ph/articles/1199094,"April 10, 2023, 2:25 pm"
618,Fake cop nabbed for refusing to pay taxi fare in Makati,https://www.pna.gov.ph/articles/1199082,"April 10, 2023, 2:05 pm"
619,"PBBM honors WWII vets, says PH can look to future with confidence",https://www.pna.gov.ph/articles/1199085,"April 10, 2023, 12:59 pm"
620,Morocco-PH ties mark 48; stronger economic relations eyed,https://www.pna.gov.ph/articles/1199036,"April 10, 2023, 12:24 pm"
621,"62 die of drowning, 4 killed in road mishaps during Holy Week",https://www.pna.gov.ph/articles/1199077,"April 10, 2023, 11:27 am"
622,‘Eight focus crimes’ down by 14.7% in Q1 2023 - PNP,https://www.pna.gov.ph/articles/1199081,"April 10, 2023, 11:08 am"
623,Monday forecast: Rains over parts of PH due to 2 weather systems,https://www.pna.gov.ph/articles/1199079,"April 10, 2023, 10:43 am"
624,6 passengers rescued from distressed motorboat off Palawan,https://www.pna.gov.ph/articles/1199076,"April 10, 2023, 9:58 am"
625,"AFP: 137 Reds, local terrorists neutralized in Q1",https://www.pna.gov.ph/articles/1199075,"April 10, 2023, 8:42 am"
626,"Hard work, dedication reasons for “VG” rating: House leaders",https://www.pna.gov.ph/articles/1199068,"April 9, 2023, 5:57 pm"
627,NCRPO denounces fake crime reports on social media,https://www.pna.gov.ph/articles/1199057,"April 9, 2023, 2:32 pm"
628,"Filipinos urged to strive toward more humane, progressive society",https://www.pna.gov.ph/articles/1199050,"April 9, 2023, 12:50 pm"
629,PAF C-130 in Catarman airport ‘mud episode’ undamaged,https://www.pna.gov.ph/articles/1199054,"April 9, 2023, 12:44 pm"
630,Wescom chief leads aerial inspection of Malampaya platform,https://www.pna.gov.ph/articles/1199051,"April 9, 2023, 12:40 pm"
631,"PBBM: Easter ‘opportunity for renewal, recovery’",https://www.pna.gov.ph/articles/1199049,"April 9, 2023, 12:39 pm"
632,LPA to enter PAR Sunday; likely to become tropical depression,https://www.pna.gov.ph/articles/1199060,"April 9, 2023, 12:35 pm"
633,Heightened alert still up despite end of Lent,https://www.pna.gov.ph/articles/1199056,"April 9, 2023, 12:10 pm"
634,"NSW, LPA to bring clouds, rains on Black Saturday",https://www.pna.gov.ph/articles/1199041,"April 8, 2023, 9:51 am"
635,PNA-BTA news deal hopes to bring best of PH tourism to Bulgaria,https://www.pna.gov.ph/articles/1199028,"April 6, 2023, 6:12 pm"
636,DILG urges LGUs to support OP's Konsulta Program,https://www.pna.gov.ph/articles/1199019,"April 6, 2023, 4:33 pm"
637,BI: Airport ops 'smooth' so far amid Holy Week exodus,https://www.pna.gov.ph/articles/1199027,"April 6, 2023, 4:13 pm"
638,"Abalos heads task force to maintain peace, order in Negros",https://www.pna.gov.ph/articles/1199022,"April 6, 2023, 3:51 pm"
639,Route of Black Nazarene procession on Good Friday out,https://www.pna.gov.ph/articles/1199017,"April 6, 2023, 3:45 pm"
640,"Cops in bikes secure churches, faithful on Maundy Thursday",https://www.pna.gov.ph/articles/1199016,"April 6, 2023, 1:45 pm"
641,"DND chief urges youth to uphold freedom, justice, equality",https://www.pna.gov.ph/articles/1199000,"April 6, 2023, 10:40 am"
642,New EDCA sites to make way for military infra modernization,https://www.pna.gov.ph/articles/1198999,"April 6, 2023, 9:23 am"
643,Abalos vows regular inspections to avert jailbreak,https://www.pna.gov.ph/articles/1198978,"April 5, 2023, 8:34 pm"
644,Flow of passengers at NAIA ‘orderly’; seaport rules relaxed,https://www.pna.gov.ph/articles/1198990,"April 5, 2023, 7:53 pm"
645,Gatchalian: Maritime education must be improved,https://www.pna.gov.ph/articles/1198967,"April 5, 2023, 7:21 pm"
646,Solon wants punishment for rude gov’t employees,https://www.pna.gov.ph/articles/1198955,"April 5, 2023, 6:25 pm"
647,Korea-donated equipment vs. Mindoro oil spill arrives in PH,https://www.pna.gov.ph/articles/1198985,"April 5, 2023, 6:16 pm"
648,"Marcos thanks GMA for advice, guidance on her birthday",https://www.pna.gov.ph/articles/1198972,"April 5, 2023, 5:49 pm"
649,Solon expects general price levels to decline moving forward,https://www.pna.gov.ph/articles/1198977,"April 5, 2023, 5:20 pm"
650,DILG chief: Heads will roll over P6.7-B 'shabu' haul,https://www.pna.gov.ph/articles/1198973,"April 5, 2023, 4:57 pm"
651,BOC sorry for 'unintentional error' after smashing toy plane,https://www.pna.gov.ph/articles/1198958,"April 5, 2023, 4:29 pm"
652,P5.95-B SSS pension loans released in 2022,https://www.pna.gov.ph/articles/1198968,"April 5, 2023, 4:13 pm"
653,"PNP inspects bus terminals, airports ahead of Holy Week exodus",https://www.pna.gov.ph/articles/1198963,"April 5, 2023, 3:48 pm"
654,OICs of 2 new Maguindanao provinces named,https://www.pna.gov.ph/articles/1198949,"April 5, 2023, 3:42 pm"
655,DND committed to promoting Filipino veterans' welfare,https://www.pna.gov.ph/articles/1198969,"April 5, 2023, 3:42 pm"
656,Pilgrim relics of St. Therese to visit Diocese of Novaliches,https://www.pna.gov.ph/articles/1198936,"April 5, 2023, 2:41 pm"
657,"Double pay for workers on April 6, 7, 10: DOLE",https://www.pna.gov.ph/articles/1198951,"April 5, 2023, 2:14 pm"
658,CBCP echoes call for 'eco-friendly' Holy Week observance,https://www.pna.gov.ph/articles/1198941,"April 5, 2023, 2:11 pm"
659,PH Army troops attain professional growth in 'Salaknib' drills,https://www.pna.gov.ph/articles/1198948,"April 5, 2023, 2:09 pm"
660,DFA: 2+2 set next week; promoting reg'l security on agenda,https://www.pna.gov.ph/articles/1198954,"April 5, 2023, 2:04 pm"
661,GSIS to release pensions ahead of regular schedule,https://www.pna.gov.ph/articles/1198932,"April 5, 2023, 1:37 pm"
662,NTF-ELCAC hails CHR condemnation of Reds' IED use,https://www.pna.gov.ph/articles/1198940,"April 5, 2023, 1:11 pm"
663,BI deports Mongolia's ex-minister wanted for corruption,https://www.pna.gov.ph/articles/1198937,"April 5, 2023, 12:39 pm"
664,Cardinal Advincula to wash feet of 12 people on Maundy Thursday,https://www.pna.gov.ph/articles/1198933,"April 5, 2023, 12:01 pm"
665,Navy frigate BRP Antonio Luna deployed for PH Rise patrol,https://www.pna.gov.ph/articles/1198934,"April 5, 2023, 11:52 am"
666,"PH, India renew defense cooperation commitment",https://www.pna.gov.ph/articles/1198926,"April 5, 2023, 10:34 am"
667,"Warm, humid weather to prevail across PH",https://www.pna.gov.ph/articles/1198929,"April 5, 2023, 10:12 am"
668,DND: New EDCA sites to beef up PH security capabilities,https://www.pna.gov.ph/articles/1198924,"April 5, 2023, 9:54 am"
669,"PH, Morocco hope to start labor accord soon",https://www.pna.gov.ph/articles/1198922,"April 5, 2023, 8:44 am"
670,"PBBM forms task force for peace, security on Negros Island",https://www.pna.gov.ph/articles/1198923,"April 5, 2023, 8:34 am"
671,New Postmaster General vows to modernize Post Office,https://www.pna.gov.ph/articles/1198918,"April 4, 2023, 9:20 pm"
672,"DepEd, NTF-ELCAC warn teachers, youth vs. front groups' agitators",https://www.pna.gov.ph/articles/1198904,"April 4, 2023, 9:06 pm"
673,CSC activities boost gender equality in workplaces,https://www.pna.gov.ph/articles/1198903,"April 4, 2023, 9:05 pm"
674,PH envoy questions Chinese opposition vs. EDCA expansion,https://www.pna.gov.ph/articles/1198917,"April 4, 2023, 8:58 pm"
675,PVAO exec calls for military veterans’ old-age pension hike,https://www.pna.gov.ph/articles/1198912,"April 4, 2023, 8:21 pm"
676,More SIM registration booths needed as deadline nears,https://www.pna.gov.ph/articles/1198906,"April 4, 2023, 8:18 pm"
677,SMC expressways ready for Holy Week exodus,https://www.pna.gov.ph/articles/1198916,"April 4, 2023, 7:51 pm"
678,Lawmaker wants probe on mounting complaints vs. CebuPac,https://www.pna.gov.ph/articles/1198867,"April 4, 2023, 7:19 pm"
679,"Zubiri urges Japanese lawmakers to pursue RAA, VFA with PH",https://www.pna.gov.ph/articles/1198896,"April 4, 2023, 6:53 pm"
680,41% of Filipinos support charter change – Pulse Asia,https://www.pna.gov.ph/articles/1198875,"April 4, 2023, 6:34 pm"
681,Law scholarship bill to boost poor’s access to legal services,https://www.pna.gov.ph/articles/1198863,"April 4, 2023, 6:33 pm"
682,Marcos names 2 new NBI officials,https://www.pna.gov.ph/articles/1198879,"April 4, 2023, 6:30 pm"
683,HPG chief quits post amid viral video of trainee hit by officer,https://www.pna.gov.ph/articles/1198894,"April 4, 2023, 6:24 pm"
684,"Keep Holy Week activities sacred, faithful urged",https://www.pna.gov.ph/articles/1198887,"April 4, 2023, 6:21 pm"
685,7 human trafficking victims repatriated from Thailand: BI,https://www.pna.gov.ph/articles/1198892,"April 4, 2023, 5:59 pm"
686,MIAA chief notes high OTP at NAIA on Holy Monday,https://www.pna.gov.ph/articles/1198883,"April 4, 2023, 4:44 pm"
687,Solon seeks House probe into deadly Basilan ferry fire,https://www.pna.gov.ph/articles/1198851,"April 4, 2023, 3:46 pm"
688,Prosecutors tasked to see cases through from buildup to ruling,https://www.pna.gov.ph/articles/1198878,"April 4, 2023, 3:45 pm"
689,PBBM: Rightsizing bureaucracy to upskill gov’t workforce,https://www.pna.gov.ph/articles/1198856,"April 4, 2023, 2:53 pm"
690,NLEX’s 3rd Candaba viaduct construction gets green light,https://www.pna.gov.ph/articles/1198844,"April 4, 2023, 2:51 pm"
691,Manila suspends Covid-19 vax drive during Holy Week,https://www.pna.gov.ph/articles/1198861,"April 4, 2023, 2:44 pm"
692,PCSO eyes bigger revenues from sweepstakes vs. malnutrition,https://www.pna.gov.ph/articles/1198850,"April 4, 2023, 2:34 pm"
693,DILG chief to endorse ‘trustworthy’ official as next PNP chief,https://www.pna.gov.ph/articles/1198847,"April 4, 2023, 2:26 pm"
694,BOC: March revenue collection highest so far for 2023,https://www.pna.gov.ph/articles/1198848,"April 4, 2023, 2:21 pm"
695,Taguig opens Holy Week attraction by the lake,https://www.pna.gov.ph/articles/1198852,"April 4, 2023, 2:20 pm"
696,Southbound lane of EDSA-Ortigas flyover closed for repairs,https://www.pna.gov.ph/articles/1198853,"April 4, 2023, 2:09 pm"
697,"4 new EDCA sites to allow 'seamless' response of US, PH troops",https://www.pna.gov.ph/articles/1198843,"April 4, 2023, 12:55 pm"
698,8 of 10 inmates in Pasay jailbreak recaptured,https://www.pna.gov.ph/articles/1198840,"April 4, 2023, 11:13 am"
699,"Warm weather, isolated rain showers to prevail across PH",https://www.pna.gov.ph/articles/1198838,"April 4, 2023, 10:09 am"
700,"PH, New Zealand committed to regional security, rules-based order",https://www.pna.gov.ph/articles/1198837,"April 4, 2023, 10:08 am"
