,Statement,Link,Date
140,Marcos: Gov’t slowly converting dependence on water supply to surface water,https://www.gmanetwork.com/news/topstories/nation/867880/marcos-gov-t-slowly-converting-dependence-on-water-supply-to-surface-water/story/,"Apr 24, 2023"
141,Marcos: Mutual Defense Treaty to be discussed in Biden meeting,https://www.gmanetwork.com/news/topstories/nation/867873/marcos-says-mdt-to-be-discussed-during-meeting-with-biden/story/,"Apr 24, 2023"
142,New PNP chief Acorda vows to continue cleansing of ranks,https://www.gmanetwork.com/news/topstories/nation/867864/new-pnp-chief-acorda-vows-to-continue-cleansing-of-ranks/story/,"Apr 24, 2023"
143,Arnie Teves insists raid on his house designed to pin him down,https://www.gmanetwork.com/news/topstories/nation/867861/arnie-teves-insists-raid-on-his-house-designed-to-pin-him-down/story/,"Apr 24, 2023"
144,Marcos names Benjamin Acorda Jr as new PNP chief,https://www.gmanetwork.com/news/topstories/nation/867847/marcos-names-benjamin-acorda-jr-as-new-pnp-chief/story/,"Apr 24, 2023"
145,LTO allows motorcycles below 200cc 3-yr. registration validity,https://www.gmanetwork.com/news/topstories/nation/867817/lto-allows-motorcycles-below-200cc-3-yr-registration-validity/story/,"Apr 23, 2023"
146,"DepEd to school heads: Shift to distance learning during extreme heat, power outages",https://www.gmanetwork.com/news/topstories/nation/867799/deped-to-school-heads-shift-to-distance-learning-during-extreme-heat-power-outages/story/,"Apr 23, 2023"
147,"IATF: Alert Level 2 up over Benguet, 25 other areas until April 30",https://www.gmanetwork.com/news/topstories/nation/867791/iatf-alert-level-2-up-over-benguet-25-other-areas-until-april-30/story/,"Apr 23, 2023"
148,Marcos: Talks with China's Qin useful as recent statements may be misinterpreted,https://www.gmanetwork.com/news/topstories/nation/867775/chinese-foreign-minister-pays-courtesy-visit-on-marcos-in-malacanang/story/,"Apr 22, 2023"
149,Ex-DFA chief Albert del Rosario's remains arrive in Manila from US,https://www.gmanetwork.com/news/topstories/nation/867770/ex-dfa-chief-albert-del-rosario-s-remains-arrive-in-manila-from-us/story/,"Apr 22, 2023"
150,"Bato urges Arnie Teves to testify before any PH embassy, consulate",https://www.gmanetwork.com/news/topstories/nation/867764/bato-urges-arnie-teves-to-testify-before-any-ph-embassy-consulate/story/,"Apr 22, 2023"
151,Marcos urges Filipinos to take part in climate action,https://www.gmanetwork.com/news/topstories/nation/867756/marcos-urges-filipinos-to-take-part-in-climate-action/story/,"Apr 22, 2023"
152,DICT identifying gaps in SIM card registration process —Sec. Uy,https://www.gmanetwork.com/news/topstories/nation/867739/dict-identifying-gaps-in-sim-registration-sec-uy/story/,"Apr 22, 2023"
153,"Filipino Muslims gather for Eid'l Fitr, end of Ramadan",https://www.gmanetwork.com/news/topstories/nation/867736/filipino-muslims-gather-for-eid-l-fitr-end-of-ramadan/story/,"Apr 22, 2023"
154,Chinese foreign minister in Manila amid PH-US Balikatan exercises,https://www.gmanetwork.com/news/topstories/nation/867723/chinese-fm-arrives-in-manila-during-philippines-us-war-games/story/,"Apr 22, 2023"
155,"SWS: 89% of Filipinos satisfied with the way democracy works, record-high rating",https://www.gmanetwork.com/news/topstories/nation/867718/sws-89-of-filipinos-satisfied-with-the-way-democracy-works-record-high-rating/story/,"Apr 21, 2023"
156,Arnie Teves says another property raided,https://www.gmanetwork.com/news/topstories/nation/867713/arnie-teves-says-another-property-raided/story/,"Apr 21, 2023"
157,Robredo to launch coffee table book chronicling 2022 presidential campaign,https://www.gmanetwork.com/news/topstories/nation/867705/robredo-to-launch-coffee-table-book-onicling-2022-presidential-campaign/story/,"Apr 21, 2023"
158,"Philippines logs 553 new COVID-19 cases; active tally at 4,657",https://www.gmanetwork.com/news/topstories/nation/867704/philippines-logs-553-new-covid-19-cases-active-tally-at-4-657/story/,"Apr 21, 2023"
159,DOTr: Driver's license cards available by July ‘the earliest’,https://www.gmanetwork.com/news/topstories/nation/867697/dotr-driver-s-license-cards-available-by-july-the-earliest/story/,"Apr 21, 2023"
160,LTO extends validity of expiring driver’s licenses until Oct. 31,https://www.gmanetwork.com/news/topstories/nation/867683/lto-extends-validity-of-expiring-driver-s-licenses-until-oct-31/story/,"Apr 21, 2023"
161,Distribute smuggled sugar for free - Hontiveros,https://www.gmanetwork.com/news/topstories/nation/867677/distribute-smuggled-sugar-for-free-hontiveros/story/,"Apr 21, 2023"
162,DOH to convene COVID-19 task force in reaction to WHO declaration,https://www.gmanetwork.com/news/topstories/nation/869133/doh-to-convene-covid-19-task-force-in-reaction-to-who-declaration/story/,"May 05, 2023"
163,"PH logs 1,563 new COVID-19 cases; active infections at 9,159",https://www.gmanetwork.com/news/topstories/nation/869114/ph-logs-1-563-new-covid-19-cases-active-infections-at-9-159/story/,"May 05, 2023"
164,Raffy Tulfo seeks probe on ‘anti-poor’ process of obtaining a driver's license,https://www.gmanetwork.com/news/topstories/nation/869103/raffy-tulfo-seeks-probe-on-anti-poor-process-of-obtaining-a-driver-s-license/story/,"May 05, 2023"
165,"Malacañang, DOE asked: Where’s the promise of stable power supply in 2023?",https://www.gmanetwork.com/news/topstories/nation/869098/malacanang-doe-asked-where-s-the-promise-of-stable-power-supply-in-2023/story/,"May 05, 2023"
166,"Over 4,000 motorcycle road crashes recorded from January to April, PNP-HPG says",https://www.gmanetwork.com/news/topstories/nation/869085/over-4-000-motorcycle-road-crashes-recorded-from-january-to-april-pnp-hpg-says/story/,"May 05, 2023"
167,"Proposed automated election system for 2025 allows quick verification of ballots, ERs — Garcia",https://www.gmanetwork.com/news/topstories/nation/869081/no-more-transparency-server-in-proposed-2025-fully-automated-election-system-garcia/story/,"May 05, 2023"
168,"Teves, sons file motion to dismiss illegal possession of firearms raps",https://www.gmanetwork.com/news/topstories/nation/869082/teves-sons-file-motion-to-dismiss-illegal-possession-raps/story/,"May 05, 2023"
169,"Marcos hopes to work with US in creating virology, vaccine institute",https://www.gmanetwork.com/news/topstories/nation/869068/marcos-hopes-to-work-with-us-in-creating-virology-vaccine-institute/story/,"May 05, 2023"
170,Marcos: Bilateral defense guidelines with US ‘responsive’ to present challenges,https://www.gmanetwork.com/news/topstories/nation/869059/marcos-bilateral-defense-guidelines-with-us-responsive-to-present-challenges/story/,"May 05, 2023"
171,Marcos on China’s 'meddling' remark: I think it’s for US,https://www.gmanetwork.com/news/topstories/nation/869051/marcos-on-china-s-meddling-remark-i-think-it-s-for-us/story/,"May 05, 2023"
172,Marcos: No request from US for Pinoy troops if Taiwan tension rises,https://www.gmanetwork.com/news/topstories/nation/869046/marcos-no-request-from-us-for-pinoy-troops-if-taiwan-tension-rises/story/,"May 05, 2023"
173,"Cope Thunder interoperability exercises between PAF, USAF underway",https://www.gmanetwork.com/news/topstories/nation/869028/cope-thunder-interoperability-exercises-between-paf-usaf-underway/story/,"May 05, 2023"
174,"OCTA: NCR weekly COVID-19 positivity rate at 20.4% as of May 3, 2023",https://www.gmanetwork.com/news/topstories/nation/869032/octa-ncr-weekly-covid-19-positivity-rate-at-20-4-as-of-may-3-2023/story/,"May 04, 2023"
175,Critics say US using Philippines for its own agenda vs. China,https://www.gmanetwork.com/news/topstories/nation/868993/critics-say-us-using-philippines-for-its-own-agenda-vs-china/story/,"May 04, 2023"
176,PNP’s gun simulator system to help cops shoot better... sans bullets,https://www.gmanetwork.com/news/topstories/nation/869021/pnp-s-gun-simulator-system-to-train-cops-shoot-better-without-bullets/story/,"May 04, 2023"
177,China opposes ‘meddling’ in South China Sea amid PH-US defense guidelines,https://www.gmanetwork.com/news/topstories/nation/869014/china-opposes-meddling-in-south-china-sea-amid-ph-us-defense-guidelines/story/,"May 04, 2023"
178,BFAR: Looming El Niño may affect fish supply in PH,https://www.gmanetwork.com/news/topstories/nation/869007/bfar-looming-el-nino-may-affect-fish-supply-in-ph/story/,"May 04, 2023"
179,"Philippines logs 1,190 new COVID-19 cases; active tally at 8,371",https://www.gmanetwork.com/news/topstories/nation/869003/philippines-logs-1-190-new-covid-19-cases-active-tally-at-8-371/story/,"May 04, 2023"
180,China: South China Sea should not be ‘hunting ground’ for foreign forces,https://www.gmanetwork.com/news/topstories/nation/868996/china-south-china-sea-should-not-be-hunting-ground-for-foreign-forces/story/,"May 04, 2023"
181,VP Sara stresses need for better public health in Philippines,https://www.gmanetwork.com/news/topstories/nation/868989/vp-sara-stresses-need-for-better-public-health-in-philippines/story/,"May 04, 2023"
182,PNP to deploy more cops in crime-prone barangays,https://www.gmanetwork.com/news/topstories/nation/868985/pnp-to-deploy-more-cops-in-crime-prone-barangays/story/,"May 04, 2023"
183,PNP to follow possible NAPOLCOM recommendations on resignations of senior officers —Maranan,https://www.gmanetwork.com/news/topstories/nation/868984/pnp-to-follow-possible-napolcom-recommendations-on-resignations-of-senior-officers-maranan/story/,"May 04, 2023"
184,Two trafficking victims in Myanmar now back in Philippines — BI,https://www.gmanetwork.com/news/topstories/nation/868979/two-trafficking-victims-in-myanmar-now-back-in-philippines-bi/story/,"May 04, 2023"
185,"OVP: Japan offering more jobs to 
Filipinos",https://www.gmanetwork.com/news/topstories/nation/868976/ovp-japan-offering-more-jobs-to-filipinos/story/,"May 04, 2023"
186,"BuCor requires face masks, antigen tests amid COVID-19 cases",https://www.gmanetwork.com/news/topstories/nation/868969/bucor-requires-face-masks-antigen-tests-amid-covid-19-cases/story/,"May 04, 2023"
187,DA-BFAR: Mitigating measures in place to ensure enough fish supply amid El Niño threat,https://www.gmanetwork.com/news/topstories/nation/868965/da-bfar-mitigating-measures-in-place-to-ensure-enough-fish-supply-amid-el-nino-threat/story/,"May 04, 2023"
188,"DOLE: 200,000 first time jobseekers availed of free documentary requirements assistance",https://www.gmanetwork.com/news/topstories/nation/868958/dole-200-000-first-time-jobseekers-availed-of-free-documentary-requirements-assistance/story/,"May 04, 2023"
189,"Marcos, US senators tackle defense, economic cooperation, agriculture in Washington meeting",https://www.gmanetwork.com/news/topstories/nation/868953/marcos-us-senators-tackle-defense-economic-cooperation-agriculture-in-washington-meeting/story/,"May 04, 2023"
190,PH improves to 132nd place in 2023 Press Freedom Index,https://www.gmanetwork.com/news/topstories/nation/868935/ph-improves-to-132nd-place-in-2023-press-freedom-index/story/,"May 04, 2023"
191,56% of Pinoy SIM owners registered as of March 2023 —SWS,https://www.gmanetwork.com/news/topstories/nation/868932/56-of-pinoy-sim-owners-registered-as-of-march-2023-sws/story/,"May 04, 2023"
192,"Philippines, US to expand maritime cooperation but not limited to joint patrols",https://www.gmanetwork.com/news/topstories/nation/868921/philippines-us-to-expand-maritime-cooperation-but-not-limited-to-joint-patrols/story/,"May 04, 2023"
193,"Austin to Marcos: We have your back in South China Sea, elsewhere in region",https://www.gmanetwork.com/news/topstories/nation/868916/austin-to-marcos-we-have-your-back-in-south-china-sea-elsewhere/story/,"May 04, 2023"
194,"Marcos meets Austin, attends full honors ceremony at Pentagon",https://www.gmanetwork.com/news/topstories/nation/868910/marcos-meets-us-defense-chief-austin-attends-military-honors-ceremony-at-pentagon/story/,"May 03, 2023"
195,COVID-19 positivity rate in NCR climbs to 19.7% —OCTA,https://www.gmanetwork.com/news/topstories/nation/868897/covid-19-positivity-rate-in-ncr-climbs-to-19-7-octa/story/,"May 03, 2023"
196,"PH posts 867 fresh COVID-19 infections; active cases rise to 7,565",https://www.gmanetwork.com/news/topstories/nation/868883/ph-posts-867-fresh-covid-19-infections-active-cases-rise-to-7-565/story/,"May 03, 2023"
197,"Bill seeking refund for bad telco, internet service filed in Senate",https://www.gmanetwork.com/news/topstories/nation/868872/bill-seeking-refund-for-bad-telco-internet-service-filed-in-senate/story/,"May 03, 2023"
198,Metro Manila’s COVID-19 positivity rate jumps to 18.8% —OCTA,https://www.gmanetwork.com/news/topstories/nation/868864/metro-manila-s-covid-19-positivity-rate-jumps-to-18-8-octa/story/,"May 03, 2023"
199,MIAA: Contingencies in place for ‘unadvised’ passengers on May 17 airspace shutdown,https://www.gmanetwork.com/news/topstories/nation/868857/miaa-contingencies-in-place-for-unadvised-passengers-on-may-17-airspace-shutdown/story/,"May 03, 2023"
200,"US, South Korea ink partnership to boost PH’s climate resilience",https://www.gmanetwork.com/news/topstories/nation/868849/us-south-korea-ink-partnership-to-boost-ph-s-climate-resilience/story/,"May 03, 2023"
201,Zubiri on NAIA mess: Fix airport issues or let foreigners manage,https://www.gmanetwork.com/news/topstories/nation/868847/zubiri-on-naia-mess-fix-airport-issues-or-let-foreigners-manage/story/,"May 03, 2023"
202,Senate committed to pass minimum wage hike bill before sine die adjournment — Zubiri,https://www.gmanetwork.com/news/topstories/nation/868844/senate-committed-to-pass-minimum-wage-hike-bill-before-sine-die-adjournment-zubiri/story/,"May 03, 2023"
203,Bryan Co designated as MIAA OIC after GM Chiong placed under preventive suspension,https://www.gmanetwork.com/news/topstories/nation/868823/bryan-co-designated-as-miaa-oic-after-gm-chiong-placed-under-preventive-suspension/story/,"May 03, 2023"
204,NWRB cuts water allocation for irrigation,https://www.gmanetwork.com/news/topstories/nation/868815/nwrb-cuts-water-allocation-for-irrigation/story/,"May 03, 2023"
205,5 fratmen linked to Salilig hazing filed petition for bail — prosecutors,https://www.gmanetwork.com/news/topstories/nation/868813/5-fratmen-linked-to-salilig-hazing-file-petition-for-bail-prosecutors/story/,"May 03, 2023"
206,Marcos: No sector that wasn't touched by PH-US partnership,https://www.gmanetwork.com/news/topstories/nation/868803/marcos-no-sector-that-wasn-t-touched-by-ph-us-partnership/story/,"May 03, 2023"
207,"OPAPRU, DSWD to give P100K cash aid to each ex-MILF combatant",https://www.gmanetwork.com/news/topstories/nation/868801/opapru-dswd-to-give-p100k-cash-aid-to-each-ex-milf-combatant/story/,"May 03, 2023"
208,Flights delayed amid adjustment in Philippine radar system,https://www.gmanetwork.com/news/topstories/nation/868794/flights-delayed-amid-adjustment-in-philippine-radar-system/story/,"May 03, 2023"
209,Panel recommends admin charges vs. 4 senior PNP officials over alleged drug links,https://www.gmanetwork.com/news/topstories/nation/868791/panel-recommends-charges-vs-4-senior-pnp-officials-over-alleged-drug-links/story/,"May 03, 2023"
210,USAID to give $8 million to support global health security in PH,https://www.gmanetwork.com/news/topstories/nation/868782/usaid-to-give-8-million-to-support-global-health-security-in-philippines/story/,"May 03, 2023"
211,"US working with communities to show value of EDCA sites, says White House",https://www.gmanetwork.com/news/topstories/nation/868779/us-working-with-communities-to-show-value-of-edca-sites-says-white-house/story/,"May 03, 2023"
212,US to transfer more assets to AFP,https://www.gmanetwork.com/news/topstories/nation/868776/us-to-transfer-more-assets-to-afp/story/,"May 03, 2023"
213,Marcos cites ‘turbulent times’ in PH-US ties but says friendship won,https://www.gmanetwork.com/news/topstories/nation/868773/marcos-cites-turbulent-times-in-ph-us-ties-but-says-friendship-won/story/,"May 02, 2023"
214,"DOH logs 843 new COVID-19 cases; active tally climbs to 7,037",https://www.gmanetwork.com/news/topstories/nation/868754/doh-logs-843-new-covid-19-cases-active-tally-climbs-to-7-037/story/,"May 02, 2023"
215,Key security policy document between PH and US to be released Wednesday - diplomat,https://www.gmanetwork.com/news/topstories/nation/868750/key-security-policy-document-between-ph-and-us-to-be-released-wednesday-diplomat/story/,"May 02, 2023"
216,State-run PTV’s YouTube account ‘compromised’,https://www.gmanetwork.com/news/topstories/nation/868730/state-run-ptv-s-youtube-account-compromised/story/,"May 02, 2023"
217,BI cautions public against overseas job misinformation on social media,https://www.gmanetwork.com/news/topstories/nation/868726/bi-cautions-public-against-overseas-job-misinformation-on-social-media/story/,"May 02, 2023"
218,"Panganiban, SRA execs required to attend Senate probe into ‘state-sponsored’ sugar smuggling — Tolentino",https://www.gmanetwork.com/news/topstories/nation/868722/panganiban-sra-execs-required-to-attend-senate-probe-into-state-sponsored-sugar-smuggling-tolentino/story/,"May 02, 2023"
219,Tax breaks for IP lawyers eyed,https://www.gmanetwork.com/news/topstories/nation/868711/tax-breaks-for-ip-lawyers-eyed/story/,"May 02, 2023"
220,"Almost 4,000 2022 Bar passers take their oath",https://www.gmanetwork.com/news/topstories/nation/868702/almost-4-000-2022-bar-passers-take-their-oath/story/,"May 02, 2023"
221,Six-hour PH airspace shutdown set for May 17 —MIAA,https://www.gmanetwork.com/news/topstories/nation/868693/six-hour-ph-airspace-shutdown-set-for-may-17/story/,"May 02, 2023"
222,COVID-19 daily new average up by 42% —DOH,https://www.gmanetwork.com/news/topstories/nation/868684/covid-19-daily-new-average-up-by-42-doh/story/,"May 02, 2023"
223,"Marcos, Biden look forward to 'trilateral modes of cooperation' with other countries",https://www.gmanetwork.com/news/topstories/nation/868677/marcos-biden-look-forward-to-trilateral-modes-of-cooperation-with-other-countries/story/,"May 02, 2023"
224,"Marcos, Biden affirm need to maintain peace in Taiwan",https://www.gmanetwork.com/news/topstories/nation/868670/marcos-biden-affirm-need-to-maintain-peace-in-taiwan/story/,"May 02, 2023"
225,"Marcos to Biden: PH looking to US to strengthen, redefine ties",https://www.gmanetwork.com/news/topstories/nation/868661/marcos-to-biden-ph-looking-to-us-to-strengthen-redefine-ties-amid-tension-in-south-china-sea/story/,"May 02, 2023"
226,UK concerned by ‘dangerous’ acts vs. PH vessels in South China Sea — envoy,https://www.gmanetwork.com/news/topstories/nation/868626/uk-concerned-by-dangerous-acts-vs-ph-vessels-in-south-china-sea-envoy/story/,"May 01, 2023"
227,Senators slam NAIA management after power outage incident on Labor Day,https://www.gmanetwork.com/news/topstories/nation/868623/senators-slam-naia-management-after-power-outage-incident-on-labor-day/story/,"May 01, 2023"
228,Senate labor panel to hear bills on minimum wage hike on May 10,https://www.gmanetwork.com/news/topstories/nation/868604/senate-labor-panel-to-hear-bills-on-minimum-wage-hike-on-may-10/story/,"May 01, 2023"
229,DOTr: PCG will not be deterred after near crash with China vessels,https://www.gmanetwork.com/news/topstories/nation/868599/dotr-pcg-will-not-be-deterred-after-near-crash-with-china-vessels/story/,"May 01, 2023"
230,"VP Sara pushes for work culture that values better wages, mental health",https://www.gmanetwork.com/news/topstories/nation/868584/vp-sara-pushes-for-work-culture-that-values-better-wages-mental-health/story/,"May 01, 2023"
231,Flights canceled as power outage hits NAIA 3,https://www.gmanetwork.com/news/topstories/nation/868581/power-fluctuation-hit-naia-on-labor-day-but-operations-normal-says-caap/story/,"May 01, 2023"
232,Marcos says no need yet for mandatory face mask policy,https://www.gmanetwork.com/news/topstories/nation/868579/marcos-says-no-need-yet-for-mandatory-face-mask-policy/story/,"May 01, 2023"
233,Marcos says talks on Mutual Defense Treaty among his purposes for US visit,https://www.gmanetwork.com/news/topstories/nation/868576/marcos-says-talks-on-mutual-defense-treaty-among-his-purposes-for-us-visit/story/,"May 01, 2023"
234,"Marcos takes up near crash of PH, China vessels off Spratlys with Chinese gov't",https://www.gmanetwork.com/news/topstories/nation/868574/marcos-takes-up-near-crash-of-ph-china-vessels-off-spratlys-with-chinese-gov-t/story/,"May 01, 2023"
235,"US expects business engagement, 'military enhancements' from Biden-Marcos summit",https://www.gmanetwork.com/news/topstories/nation/868531/us-expects-business-engagement-military-enhancements-from-biden-marcos-summit/story/,"Apr 30, 2023"
236,"PNP to deploy to 59,587 cops to ensure a safe, peaceful Labor Day",https://www.gmanetwork.com/news/topstories/nation/868526/pnp-to-deploy-to-59-587-cops-to-ensure-a-safe-peaceful-labor-day/story/,"Apr 30, 2023"
237,Implications of US-China conflict to PH unavoidable –Amb. Romualdez,https://www.gmanetwork.com/news/topstories/nation/868519/implications-of-us-china-conflict-to-ph-unavoidable/story/,"Apr 30, 2023"
238,AFP ready to defend PH with ‘full force’ in next 3-5 years with US help —envoy,https://www.gmanetwork.com/news/topstories/nation/868515/afp-ready-to-defend-ph-with-full-force-in-next-3-5-years-with-us-help-envoy/story/,"Apr 30, 2023"
239,PCG: Maritime patrol in WPS ‘non-provocative’ after near-collision,https://www.gmanetwork.com/news/topstories/nation/868504/pcg-maritime-patrol-in-wps-non-provocative-after-near-collision/story/,"Apr 29, 2023"
240,"CPP: PRWC, Ang Bayan, other red-linked Twitter accounts taken down or suspended",https://www.gmanetwork.com/news/topstories/nation/868484/cpp-prwc-ang-bayan-other-red-linked-twitter-accounts-taken-down-or-suspended/story/,"Apr 29, 2023"
241,Philippine COVID-19 positivity rate rises to 14.3% –OCTA,https://www.gmanetwork.com/news/topstories/nation/868477/philippine-covid-19-positivity-rate-rises-to-14-3-octa/story/,"Apr 29, 2023"
242,"‘Pink eye’ a symptom of Arcturus COVID-19, says expert",https://www.gmanetwork.com/news/topstories/nation/868436/pink-eye-a-symptom-of-arcturus-covid-19-says-expert/story/,"Apr 28, 2023"
243,Marcos to assert importance of ASEAN 'centrality' during Summit - DFA exec,https://www.gmanetwork.com/news/topstories/nation/868430/marcos-to-assert-importance-of-asean-centrality-during-summit-dfa-exec/story/,"Apr 28, 2023"
244,"DOH reports 858 new COVID-19 cases; active tally climbs to 5,293",https://www.gmanetwork.com/news/topstories/nation/868426/doh-reports-858-new-covid-19-cases-active-tally-climbs-to-5-293/story/,"Apr 28, 2023"
245,"DepEd plans to teach sexual, reproductive rights starting Grade 4",https://www.gmanetwork.com/news/topstories/nation/868416/deped-plans-to-teach-sexual-reproductive-rights-starting-grade-4/story/,"Apr 28, 2023"
246,BBC chairman resigns over loan to Boris Johnson,https://www.gmanetwork.com/news/topstories/nation/868412/bbc-chairman-resigns-over-loan-to-boris-johnson/story/,"Apr 28, 2023"
248,"Philippines, US military close 2023 Balikatan Exercise",https://www.gmanetwork.com/news/topstories/nation/868405/philippines-us-military-close-2023-balikatan-exercise/story/,"Apr 28, 2023"
249,"Marcos to emphasize desire for a peaceful, stable South China Sea during US visit —DFA spox",https://www.gmanetwork.com/news/topstories/nation/868401/marcos-to-emphasize-desire-for-a-peaceful-stable-south-china-sea-during-us-visit-dfa-spox/story/,"Apr 28, 2023"
250,"SRA acting chief: Importation of 440,000 MT sugar is ‘above board’",https://www.gmanetwork.com/news/topstories/nation/868395/sra-acting-chief-importation-of-440-000-mt-sugar-is-above-board/story/,"Apr 28, 2023"
251,Sale of seized smuggled sugar at Kadiwa eyed in May —SRA,https://www.gmanetwork.com/news/topstories/nation/868393/sale-of-seized-smuggled-sugar-at-kadiwa-eyed-in-may-sra/story/,"Apr 28, 2023"
252,"New witness in De Lima trial done with testimony, promulgation to push through May 12 —lawyer",https://www.gmanetwork.com/news/topstories/nation/868382/new-witness-in-de-lima-trial-done-with-testimony-promulgation-to-push-through-may-12-lawyer/story/,"Apr 28, 2023"
253,Marcos names Pablo Azcona as acting SRA admin,https://www.gmanetwork.com/news/topstories/nation/868374/marcos-names-pablo-azcona-as-acting-sra-admin/story/,"Apr 28, 2023"
254,PNP chief Acorda eyes operations vs. rogue cops 'at lower level',https://www.gmanetwork.com/news/topstories/nation/868367/pnp-chief-acorda-eyes-operations-vs-rogue-cops-at-lower-level/story/,"Apr 28, 2023"
255,Marcos orders review of non-operating tourism zones under TIEZA,https://www.gmanetwork.com/news/topstories/nation/868353/marcos-orders-review-of-non-operating-tourism-zones-under-tieza/story/,"Apr 28, 2023"
256,"FFW calls for end to discrimination vs. workers, civil servants",https://www.gmanetwork.com/news/topstories/nation/868347/ffw-calls-for-end-to-discrimination-vs-workers-civil-servants/story/,"Apr 28, 2023"
257,Ex-COA auditor: Enrile office said it received items procured by NGOs using PDAF,https://www.gmanetwork.com/news/topstories/nation/868316/ex-coa-auditor-enrile-office-said-it-received-items-by-procured-by-ngos-using-pdaf/story/,"Apr 27, 2023"
258,Marcos creates Water Resources Management Office under DENR,https://www.gmanetwork.com/news/topstories/nation/868338/marcos-creates-water-resources-management-office-under-denr/story/,"Apr 27, 2023"
259,"Marcos: Gov’t to keep upholding press freedom, media rights and safety",https://www.gmanetwork.com/news/topstories/nation/868325/marcos-gov-t-to-keep-upholding-press-freedom-media-rights-and-safety/story/,"Apr 27, 2023"
260,"PH, China vessels in near-crash off Spratly Islands",https://www.gmanetwork.com/news/topstories/nation/868317/ph-china-vessels-in-near-crash-off-spratly-islands/story/,"Apr 27, 2023"
261,"Fresh COVID-19 cases at 781; active infections rise to 4,960 —DOH",https://www.gmanetwork.com/news/topstories/nation/868313/fresh-covid-19-cases-at-781-active-infections-rise-to-4-960-doh/story/,"Apr 27, 2023"
262,Tracker teams formed to pursue suspects linked to missing sabungeros,https://www.gmanetwork.com/news/topstories/nation/868309/tracker-teams-formed-to-pursue-suspects-linked-to-missing-sabungeros/story/,"Apr 27, 2023"
263,NBI seeks to file murder raps vs. Arnie Teves by next week —Remulla,https://www.gmanetwork.com/news/topstories/nation/868301/nbi-seeks-to-file-murder-raps-vs-arnie-teves-by-next-week-remulla/story/,"Apr 27, 2023"
264,"DOLE: Police, NBI clearances important for employers’ background checks on applicants",https://www.gmanetwork.com/news/topstories/nation/868296/dole-police-nbi-clearances-important-for-employers-background-checks-on-applicants/story/,"Apr 27, 2023"
265,VP Sara to K-12 graduates: Choose a course you are happy about,https://www.gmanetwork.com/news/topstories/nation/868294/vp-sara-to-k-12-graduates-choose-a-course-you-are-happy-about/story/,"Apr 27, 2023"
266,"PNP looking into possible violations, lapses in database leak",https://www.gmanetwork.com/news/topstories/nation/868289/pnp-looking-into-possible-violations-lapses-in-database-leak/story/,"Apr 27, 2023"
267,Philippines’ COVID-19 positivity rate now at 12.9% — OCTA,https://www.gmanetwork.com/news/topstories/nation/868260/philippines-covid-19-positivity-rate-now-at-o-12-9-octa/story/,"Apr 27, 2023"
268,"Palace names latest appointments in PCO, DICT, AFP",https://www.gmanetwork.com/news/topstories/nation/868251/palace-names-latest-appointments-in-op-dict-afp/story/,"Apr 27, 2023"
269,"Marcos: Railway projects to spur economic activities, promote environmental sustainability",https://www.gmanetwork.com/news/topstories/nation/868246/marcos-railway-projects-to-spur-economic-activities-promote-environmental-sustainability/story/,"Apr 27, 2023"
270,"Bato mulls strong law vs. private armies, death penalty for erring security aides after Degamo slay probe",https://www.gmanetwork.com/news/topstories/nation/868229/bato-mulls-strong-law-vs-private-armies-death-penalty-for-erring-security-aides-after-degamo-slay-probe/story/,"Apr 27, 2023"
271,"Poe to gov’t, telcos: Work with 5G speed in urging public to register SIM",https://www.gmanetwork.com/news/topstories/nation/868224/poe-to-gov-t-telcos-work-with-5g-speed-in-urging-public-to-register-sim/story/,"Apr 27, 2023"
272,DOJ starts process to tag Arnie Teves a terrorist,https://www.gmanetwork.com/news/topstories/nation/868178/doj-starts-process-to-tag-arnie-teves-a-terrorist/story/,"Apr 26, 2023"
273,"DOH logs 506 new COVID-19 cases; active infections up to 4,446",https://www.gmanetwork.com/news/topstories/nation/868169/doh-logs-506-new-covid-19-cases-active-infections-up-to-4-446/story/,"Apr 26, 2023"
274,Cops tell contradicting details on arrests in P6.7-billion shabu bust,https://www.gmanetwork.com/news/topstories/nation/868148/cops-tell-contradicting-details-on-arrests-in-p6-7-billion-shabu-bust/story/,"Apr 26, 2023"
275,"PH, US sink target ship in Balikatan exercise off Zambales",https://www.gmanetwork.com/news/topstories/nation/868155/ph-us-sink-target-ship-in-balikatan-exercise-off-zambales/story/,"Apr 26, 2023"
276,"Jinggoy Estrada to DOLE, OWWA: Ensure alternative livelihood programs for displaced OFWs from Sudan",https://www.gmanetwork.com/news/topstories/nation/868140/jinggoy-estrada-to-dole-owwa-ensure-alternative-livelihood-programs-for-displaced-ofws-from-sudan/story/,"Apr 26, 2023"
277,Cynthia Villar mulls legal action on ‘viral video’,https://www.gmanetwork.com/news/topstories/nation/868104/cynthia-villar-mulls-legal-action-on-viral-video/story/,"Apr 26, 2023"
278,DICT: No more extension after addt’l 90-day SIM registration period expires,https://www.gmanetwork.com/news/topstories/nation/868106/dict-no-more-extension-after-addt-l-90-day-extended-sim-registration-period-expires/story/,"Apr 26, 2023"
