,Statement,Link,Date
316,Marcos’ US trip a good chance to discuss better EDCA terms —Imee,https://www.gmanetwork.com/news/topstories/nation/868070/marcos-us-trip-a-good-chance-to-discuss-better-edca-terms-imee/story/,"Apr 26, 2023"
317,Babe Romualdez says Marcos has no objection to PH-US MDT but wants clarification,https://www.gmanetwork.com/news/topstories/nation/868058/babe-romualdez-says-marcos-has-no-objection-to-ph-us-mdt-but-wants-clarification/story/,"Apr 25, 2023"
318,"DOH logs 315 new COVID-19 cases; active tally dips to 4,255",https://www.gmanetwork.com/news/topstories/nation/868048/doh-logs-315-new-covid-19-cases-active-tally-dips-to-4-255/story/,"Apr 25, 2023"
319,DICT chief Uy sees 'serious lapses' in PNP database leak,https://www.gmanetwork.com/news/topstories/nation/868039/uy-says-there-s-serious-lapses-in-pnp-database-leak/story/,"Apr 25, 2023"
320,UNICEF: PH confidence in childhood vaccines declines 25% during pandemic,https://www.gmanetwork.com/news/topstories/nation/868030/pinoy-confidence-in-childhood-vaccines-declines-25-during-pandemic-unicef/story/,"Apr 25, 2023"
321,VP Duterte urges students to help classmates who can’t read,https://www.gmanetwork.com/news/topstories/nation/868020/vp-duterte-urges-students-to-help-classmates-who-can-t-read/story/,"Apr 25, 2023"
322,DOJ eyes writ of kalikasan over Mindoro oil spill,https://www.gmanetwork.com/news/topstories/nation/868015/doj-eyes-writ-of-kalikasan-over-mindoro-oil-spill/story/,"Apr 25, 2023"
323,Senate inquiry sought to end power crisis in Occidental Mindoro,https://www.gmanetwork.com/news/topstories/nation/868012/senate-inquiry-sought-to-end-power-crisis-in-occidental-mindoro/story/,"Apr 25, 2023"
324,MIAA to lengthen airport CCTV footage retention to 90 days,https://www.gmanetwork.com/news/topstories/nation/867997/miaa-to-lengthen-airport-cctv-footage-retention-to-90-days/story/,"Apr 25, 2023"
325,Immigration bureau raises alarm vs. Senegalese using fake documents,https://www.gmanetwork.com/news/topstories/nation/867998/immigration-bureau-raises-alarm-vs-senegalese-using-fake-documents/story/,"Apr 25, 2023"
326,Public advised to get 2nd booster dose amid rising COVID-19 cases,https://www.gmanetwork.com/news/topstories/nation/867990/public-advised-to-get-2nd-booster-dose-amid-rising-covid-19-cases/story/,"Apr 25, 2023"
327,PNP: 36 senior police officials to undergo further evaluation by Napolcom,https://www.gmanetwork.com/news/topstories/nation/867975/pnp-36-senior-police-officials-to-undergo-further-evaluation-by-napolcom/story/,"Apr 25, 2023"
328,Hontiveros stresses need for women leaders in gov’t to ensure ‘true’ gender equality,https://www.gmanetwork.com/news/topstories/nation/867972/hontiveros-stresses-need-for-women-leaders-in-gov-t-to-ensure-true-gender-equality/story/,"Apr 25, 2023"
329,Sandiganbayan says conviction of ex-Maguindanao gov Sajid Ampatuan final and executory,https://www.gmanetwork.com/news/topstories/nation/867959/sandiganbayan-says-conviction-of-ex-maguindanao-gov-sajid-ampatuan-final-and-executory/story/,"Apr 25, 2023"
330,Senate proposal aims to add mental health disorders to PhilHealth coverage,https://www.gmanetwork.com/news/topstories/nation/867942/senate-proposal-aims-to-add-mental-health-disorders-to-philhealth-coverage/story/,"Apr 25, 2023"
331,Pre-trial on missing e-sabong agent's case set for June,https://www.gmanetwork.com/news/topstories/nation/867930/pre-trial-on-missing-e-sabong-agent-s-case-set-for-june/story/,"Apr 24, 2023"
332,Gov’t to keep an eye on telcos as SIM registration deadline looms,https://www.gmanetwork.com/news/topstories/nation/867900/gov-t-to-keep-an-eye-on-telcos-as-sim-registration-deadline-looms/story/,"Apr 24, 2023"
333,"DepEd, CHED urged to address ‘vape epidemic’ among youth",https://www.gmanetwork.com/news/topstories/nation/867903/deped-ched-urged-to-address-vape-epidemic-among-youth/story/,"Apr 24, 2023"
334,Pag-IBIG home loan releases up 14% in first quarter of 2023,https://www.gmanetwork.com/news/topstories/nation/867892/pag-ibig-home-loan-releases-up-14-in-first-quarter-of-2023/story/,"Apr 24, 2023"
335,Remulla: DOJ also seeks to designate 3 to 5 of Teves’ allies as terrorists,https://www.gmanetwork.com/news/topstories/nation/867886/remulla-doj-also-seeks-to-designate-3-to-5-of-teves-allies-as-terrorists/story/,"Apr 24, 2023"
336,Gatchalian proposes LGUs' automatic income classification to improve public services,https://www.gmanetwork.com/news/topstories/nation/867877/gatchalian-proposes-lgus-automatic-income-classification-to-improve-public-services/story/,"Apr 24, 2023"
337,Marcos: Gov't studying reverting school vacation back to March,https://www.gmanetwork.com/news/topstories/nation/867869/marcos-gov-t-studying-reverting-school-vacation-back-to-march/story/,"Apr 24, 2023"
338,Aircon units in public schools? DepEd says it has budget restrictions,https://www.gmanetwork.com/news/topstories/nation/867862/aircon-units-in-public-schools-deped-says-it-has-budget-restrictions/story/,"Apr 24, 2023"
339,"Marcos to new PNP chief: Enforce maximum tolerance for critics, be open to public scrutiny",https://www.gmanetwork.com/news/topstories/nation/867855/marcos-to-new-pnp-chief-enforce-maximum-tolerance-vs-critics-be-open-to-public-scrutiny/story/,"Apr 24, 2023"
340,"ACT calls on DepEd to add classroom facilities, reduce class sizes",https://www.gmanetwork.com/news/topstories/nation/867835/act-calls-on-deped-to-add-classroom-facilities-reduce-class-sizes/story/,"Apr 23, 2023"
341,"DOTr: Face-mask wearing remains mandatory in LRT, MRT, PNR trains",https://www.gmanetwork.com/news/topstories/nation/867808/dotr-face-mask-wearing-remains-mandatory-in-lrt-mrt-pnr-trains/story/,"Apr 23, 2023"
342,AFP says it's possible to expand EDCA sites further: We need 360° protection,https://www.gmanetwork.com/news/topstories/nation/867793/afp-says-it-s-possible-to-expand-edca-sites-further-we-need-360-deg-protection/story/,"Apr 23, 2023"
343,DOH assures control over social media platforms following Twitter glitch,https://www.gmanetwork.com/news/topstories/nation/867783/doh-assures-control-over-social-media-platforms-following-twitter-glitch/story/,"Apr 22, 2023"
344,PMA holds testimonial parade for outgoing PNP chief Azurin,https://www.gmanetwork.com/news/topstories/nation/867772/pma-holds-testimonial-parade-for-outgoing-pnp-chief-azurin/story/,"Apr 22, 2023"
345,Teves says gov't making him a ‘trophy’ as DOJ insists actions based on evidence,https://www.gmanetwork.com/news/topstories/nation/867768/teves-says-gov-t-making-him-a-trophy-as-doj-insists-actions-based-on-evidence/story/,"Apr 22, 2023"
346,NWRB calls on public to conserve water as El Niño draws near,https://www.gmanetwork.com/news/topstories/nation/867760/nwrb-calls-on-public-to-conserve-water-as-el-nino-draws-near/story/,"Apr 22, 2023"
347,Manalo: Differences should not prevent PH and China from managing sea dispute,https://www.gmanetwork.com/news/topstories/nation/867747/manalo-differences-should-not-prevent-ph-and-china-from-managing-sea-disputes/story/,"Apr 22, 2023"
348,"WWII wreck on which nearly 1,000 Australians died found in South China Sea northwest of Luzon",https://www.gmanetwork.com/news/topstories/nation/867737/wwii-wreck-on-which-nearly-1-000-australians-died-found-in-south-china-sea-northwest-of-luzon/story/,"Apr 22, 2023"
349,"Sara Duterte on Eid'l Fitr: Pray for harmony, unity, success for each one",https://www.gmanetwork.com/news/topstories/nation/867724/sara-duterte-on-eid-l-fitr-pray-for-harmony-unity-success-for-each-one/story/,"Apr 22, 2023"
350,How 1734 Murillo Velarde map serves as living document of Philippine territory,https://www.gmanetwork.com/news/topstories/nation/867717/how-1734-murillo-velarde-map-serves-as-living-document-of-philippine-territory/story/,"Apr 22, 2023"
351,How date of Eid'l Fitr is determined,https://www.gmanetwork.com/news/topstories/nation/867711/how-date-of-eid-l-fitr-is-determined/story/,"Apr 21, 2023"
352,145 students in Occidental Mindoro hospitalized since March due to extreme heat,https://www.gmanetwork.com/news/topstories/nation/867709/145-students-in-occidental-mindoro-hospitalized-since-march-due-to-extreme-heat/story/,"Apr 21, 2023"
353,Statue of ex-President Diosdado Macapagal unveiled in Zambales,https://www.gmanetwork.com/news/topstories/nation/867693/statue-of-ex-president-diosdado-macapagal-unveiled-in-zambales/story/,"Apr 21, 2023"
354,DOTr chief Bautista: Another vehicle plate shortage looms,https://www.gmanetwork.com/news/topstories/nation/867700/dotr-chief-bautista-another-vehicle-plate-shortage-looms/story/,"Apr 21, 2023"
355,"Galvez: US pledged P11-B for disaster-response choppers, EDCA sites",https://www.gmanetwork.com/news/topstories/nation/867686/us-pledged-p11-billion-for-disaster-response-helicopters-edca-sites/story/,"Apr 21, 2023"
356,"De Lima to Remulla: I will gain my freedom on merits, not humanitarian grounds",https://www.gmanetwork.com/news/topstories/nation/867678/de-lima-to-remulla-i-will-gain-my-freedom-on-merits-not-humanitarian-grounds/story/,"Apr 21, 2023"
357,"‘Adik, 'durugista,' 'drug abuser' are harmful labels — advocate group",https://www.gmanetwork.com/news/topstories/nation/867676/adik-durugista-drug-abuser-are-harmful-labels-advocate-group/story/,"Apr 21, 2023"
358,Poe warns another ‘gargantuan’ backlog in LTO amid driver’s license card shortage,https://www.gmanetwork.com/news/topstories/nation/867669/poe-warns-another-gargantuan-backlog-in-lto-amid-driver-s-license-card-shortage/story/,"Apr 21, 2023"
359,"AFP calls alleged torture, killing of CPP leaders Benito, Wilma Tiamzon by military ‘fictitious’",https://www.gmanetwork.com/news/topstories/nation/867645/afp-calls-alleged-torture-killing-of-cpp-leaders-benito-wilma-tiamzon-by-military-fictitious/story/,"Apr 21, 2023"
360,"Marcos, Biden to have bilateral talks next month",https://www.gmanetwork.com/news/topstories/nation/867641/marcos-biden-to-have-bilateral-talks-next-month/story/,"Apr 21, 2023"
361,SC affirms acquittal of ex-AFP general Ligot of tax evasion,https://www.gmanetwork.com/news/topstories/nation/867637/sc-affirms-acquittal-of-ex-afp-general-ligot-of-tax-evasion/story/,"Apr 21, 2023"
362,LTO to issue driver's license on paper amid plastic card shortage,https://www.gmanetwork.com/news/topstories/nation/867612/lto-to-issue-driver-s-license-on-paper-amid-plastic-card-shortage/story/,"Apr 20, 2023"
363,"PNP asks for more time to validate alleged data breach —
NPC",https://www.gmanetwork.com/news/topstories/nation/867600/pnp-asks-for-more-time-to-validate-alleged-data-breach-npc/story/,"Apr 20, 2023"
364,"DICT’s cybersecurity arm probes PNP, NBI database breach",https://www.gmanetwork.com/news/topstories/nation/867593/dict-s-cybersecurity-arm-probes-pnp-nbi-database-breach/story/,"Apr 20, 2023"
365,"CPP: Benito and Wilma Tiamzon, 8 others tortured, killed by AFP",https://www.gmanetwork.com/news/topstories/nation/867588/cpp-benito-and-wilma-tiamzon-8-others-tortured-killed-by-afp/story/,"Apr 20, 2023"
366,Remulla says Bantag expressed wish to surrender,https://www.gmanetwork.com/news/topstories/nation/867584/remulla-says-bantag-expressed-wish-to-surrender/story/,"Apr 20, 2023"
367,"PNP chief Azurin to successor: Be strong, don't be afraid who gets caught, hurt",https://www.gmanetwork.com/news/topstories/nation/867576/pnp-chief-azurin-to-successor-be-strong-don-t-be-afraid-who-gets-caught-hurt/story/,"Apr 20, 2023"
368,Remulla: Illegal possession raps vs. Teves enough to designate him terrorist,https://www.gmanetwork.com/news/topstories/nation/867569/remulla-illegal-possession-raps-vs-teves-enough-to-designate-him-terrorist/story/,"Apr 20, 2023"
369,PHAPI: COVID-19 admissions in private hospitals still ‘manageable’ amid rising cases,https://www.gmanetwork.com/news/topstories/nation/867559/phapi-covid-19-admissions-in-private-hospitals-still-manageable-amid-rising-cases/story/,"Apr 20, 2023"
370,Teves says alleged Degamo 'mastermind' was his former bodyguard,https://www.gmanetwork.com/news/topstories/nation/867555/teves-says-alleged-degamo-mastermind-was-his-former-bodyguard/story/,"Apr 20, 2023"
371,"Senate reso honors late ex-DFA chief Del Rosario, role in The Hague victory",https://www.gmanetwork.com/news/topstories/nation/867539/senate-reso-honors-late-ex-dfa-chief-del-rosario-role-in-the-hague-victory/story/,"Apr 20, 2023"
372,"Condos used as 'living, working' hubs for trafficked victims —Risa",https://www.gmanetwork.com/news/topstories/nation/867498/condos-used-as-living-working-hubs-for-trafficked-victims-risa/story/,"Apr 19, 2023"
373,SWS: 7% of Filipino households have OFW,https://www.gmanetwork.com/news/topstories/nation/867496/sws-7-of-filipino-households-have-ofw/story/,"Apr 19, 2023"
374,Public warned of 'juice jacking' at public charging stations,https://www.gmanetwork.com/news/topstories/nation/867477/public-warned-of-juice-jacking-at-public-charging-stations/story/,"Apr 19, 2023"
375,"DFA refuses to send invitations to ICC execs to attend Senate inquiry, citing Marcos",https://www.gmanetwork.com/news/topstories/nation/867472/dfa-refuses-to-send-invitations-to-icc-execs-to-attend-senate-inquiry-citing-marcos/story/,"Apr 19, 2023"
376,De Lima’s camp opposes move to reopen case,https://www.gmanetwork.com/news/topstories/nation/867461/de-lima-s-camp-opposes-move-to-reopen-case/story/,"Apr 19, 2023"
377,Water level at Angat Dam remains 'normal' —NWRB exec,https://www.gmanetwork.com/news/topstories/nation/867453/water-level-at-angat-dam-remains-normal-nwrb-exec/story/,"Apr 19, 2023"
378,Marcos sees no looming rice crisis,https://www.gmanetwork.com/news/topstories/nation/867447/marcos-sees-no-looming-rice-crisis/story/,"Apr 19, 2023"
379,Stigma lingers on breast cancer —group,https://www.gmanetwork.com/news/topstories/nation/867445/stigma-lingers-on-breast-cancer-group/story/,"Apr 19, 2023"
380,Remulla orders creation of special task force to handle 23 political killings in Negros Oriental,https://www.gmanetwork.com/news/topstories/nation/867440/remulla-orders-creation-of-special-task-force-to-handle-23-political-killings-in-negros-oriental/story/,"Apr 19, 2023"
381,SRA amends rules to allow seized smuggled sugar to be sold at Kadiwa stores,https://www.gmanetwork.com/news/topstories/nation/867438/sra-amends-rules-to-allow-seized-smuggled-sugar-to-be-sold-at-kadiwa-stores/story/,"Apr 19, 2023"
382,Senate bill eyes jail time for nuisance candidates,https://www.gmanetwork.com/news/topstories/nation/867426/senate-bill-eyes-jail-time-for-nuisance-candidates/story/,"Apr 19, 2023"
383,DICT: No extension of April 26 SIM registration deadline ‘at this point’,https://www.gmanetwork.com/news/topstories/nation/867424/dict-no-extension-of-april-26-sim-registration-deadline-at-this-point/story/,"Apr 19, 2023"
384,Marcos surprised by Huang's remark; but says it could be due to 'difference in language',https://www.gmanetwork.com/news/topstories/nation/867416/marcos-surprised-by-huang-s-remark-but-says-it-could-be-due-to-difference-in-language/story/,"Apr 19, 2023"
385,Degamo's widow wants change to PNP protocol vs. presenting suspects,https://www.gmanetwork.com/news/topstories/nation/867403/degamo-s-widow-eyes-change-to-pnp-protocol-vs-presenting-suspects/story/,"Apr 19, 2023"
386,DA Senior Usec. Panganiban takes over as SRA OIC,https://www.gmanetwork.com/news/topstories/nation/867397/da-senior-usec-panganiban-takes-over-as-sra-oic/story/,"Apr 19, 2023"
387,DOJ wants to present new witness vs. De Lima,https://www.gmanetwork.com/news/topstories/nation/867388/doj-wants-to-present-new-witness-vs-de-lima/story/,"Apr 19, 2023"
388,Stand for Truth’s ‘Runaway Child Brides’ is first GMA digital documentary to win in New York Festivals,https://www.gmanetwork.com/news/topstories/nation/867369/stand-for-truth-s-runaway-child-brides-is-first-gma-digital-documentary-to-win-in-new-york-festivals/story/,"Apr 19, 2023"
389,Lyceum of Alabang grad takes top spot in April 2023 Real Estate Brokers licensure exams,https://www.gmanetwork.com/news/topstories/nation/867363/lyceum-of-alabang-grad-takes-top-spot-in-april-2023-real-estate-brokers-licensure-exams/story/,"Apr 19, 2023"
390,Canadian vlogger Kulas’ Filipino citizenship endorsed to Senate plenary,https://www.gmanetwork.com/news/topstories/nation/867345/canadian-vlogger-kulas-filipino-citizenship-endorsed-to-senate-plenary/story/,"Apr 18, 2023"
391,Marcos: Review of some cops’ alleged drug links finished soon,https://www.gmanetwork.com/news/topstories/nation/867333/marcos-review-of-some-pnp-men-s-alleged-drug-links-done-in-2-weeks/story/,"Apr 18, 2023"
392,"DOH: 3,295 pedestrians involved in traffic accidents in 2022",https://www.gmanetwork.com/news/topstories/nation/867327/doh-3-295-pedestrians-involved-in-traffic-accidents-in-2022/story/,"Apr 18, 2023"
393,"DOH logs 287 new COVID-19 cases; active tally climbs to 10,263",https://www.gmanetwork.com/news/topstories/nation/867321/doh-logs-287-new-covid-19-cases-active-tally-climbs-to-10-263/story/,"Apr 18, 2023"
394,"Philippines should have preferential treatment in trade, Zubiri tells US envoy",https://www.gmanetwork.com/news/topstories/nation/867315/philippines-should-have-preferential-treatment-in-trade-zubiri-tells-us-envoy/story/,"Apr 18, 2023"
395,Marcos mourns death of ex-DFA chief del Rosario,https://www.gmanetwork.com/news/topstories/nation/867312/marcos-mourns-death-of-ex-dfa-chief-del-rosario/story/,"Apr 18, 2023"
396,Foreign embassies extend condolences over death of ex-DFA chief Del Rosario,https://www.gmanetwork.com/news/topstories/nation/867309/foreign-embassies-extend-condolences-over-death-of-ex-dfa-chief-del-rosario/story/,"Apr 18, 2023"
397,DFA confirms Chinese FM Qin Gang visit to Manila,https://www.gmanetwork.com/news/topstories/nation/867301/dfa-confirms-chinese-fm-qin-gang-visit-to-manila/story/,"Apr 18, 2023"
398,Rep. Villar seeks comprehensive study on students’ mental health,https://www.gmanetwork.com/news/topstories/nation/867290/rep-villar-seeks-comprehensive-study-on-students-mental-health/story/,"Apr 18, 2023"
399,"CA upholds dismissal of petition for writ of amparo vs. NTF-ELCAC, others",https://www.gmanetwork.com/news/topstories/nation/867291/ca-upholds-dismissal-of-petition-for-writ-of-amparo-vs-ntf-elcac-others/story/,"Apr 18, 2023"
400,BJMP prepares for ‘summer-related diseases’ in jails,https://www.gmanetwork.com/news/topstories/nation/867289/bjmp-prepares-for-summer-related-diseases-in-jails/story/,"Apr 18, 2023"
401,‘I’m no one's lapdog’: Bato answers accusations of being biased to Teves,https://www.gmanetwork.com/news/topstories/nation/867277/ldquo-i-m-no-one-s-lapdog-rdquo-bato-answers-accusations-of-being-biased-to-teves/story/,"Apr 18, 2023"
402,Nancy Binay: Masungi Georeserve not ideal for new BuCor headquarters,https://www.gmanetwork.com/news/topstories/nation/867276/nancy-binay-masungi-georeserve-not-ideal-for-new-bucor-headquarters/story/,"Apr 18, 2023"
403,"26 Puerto Galera areas positive for oil, grease contaminants –DOH",https://www.gmanetwork.com/news/topstories/nation/867260/26-puerto-galera-areas-positive-for-oil-grease-contaminants-doh/story/,"Apr 18, 2023"
404,Former DFA chief Albert del Rosario dies at 83,https://www.gmanetwork.com/news/topstories/nation/867251/former-dfa-chief-albert-del-rosario-dies-at-83/story/,"Apr 18, 2023"
405,Bongbong asks Liza to marry him again on 30th wedding anniversary,https://www.gmanetwork.com/news/topstories/nation/867245/bongbong-asks-liza-to-marry-him-again-on-30th-anniversary-celebration/story/,"Apr 18, 2023"
406,PH preparing for planned visit by new China FM Qin Gang —sources,https://www.gmanetwork.com/news/topstories/nation/867243/ph-preparing-for-planned-visit-by-new-china-fm-qin-gang-sources/story/,"Apr 18, 2023"
407,53% of Filipino families received help in Q4 2022 —SWS,https://www.gmanetwork.com/news/topstories/nation/867241/53-of-filipino-families-received-help-in-q4-2022-sws/story/,"Apr 18, 2023"
408,DFA: Contingency plans ready for OFWs in Taiwan in case tension sparks; 'friendship to all',https://www.gmanetwork.com/news/topstories/nation/867217/philippines-contingency-plans-for-ofws-in-taiwan-ready-dfa/story/,"Apr 17, 2023"
409,"Czech PM vows help for OFWs, PH aviation sector",https://www.gmanetwork.com/news/topstories/nation/867209/czech-pm-vows-help-for-ofws-ph-aviation-sector/story/,"Apr 17, 2023"
410,"WPS among topics discussed between Marcos, Czech PM Fiala",https://www.gmanetwork.com/news/topstories/nation/867196/wps-among-topics-discussed-between-marcos-czech-pm-fiala/story/,"Apr 17, 2023"
411,"PH logs 2,386 new COVID-19 cases from April 10-16, 2023",https://www.gmanetwork.com/news/topstories/nation/867190/ph-logs-2-386-new-covid-19-cases-from-april-10-16-2023/story/,"Apr 17, 2023"
412,"Garcia: AFP, PNP reshuffle during election period needs Comelec nod",https://www.gmanetwork.com/news/topstories/nation/867182/garcia-afp-pnp-reshuffle-during-election-period-needs-comelec-nod/story/,"Apr 17, 2023"
413,"Marcos, Czech PM Fiala meet in Malacañang for bilateral talks",https://www.gmanetwork.com/news/topstories/nation/867174/marcos-czech-pm-fiala-meet-in-malacanang-for-bilateral-talks/story/,"Apr 17, 2023"
414,"Comelec’s Garcia wants jail time, perpetual disqualification vs. nuisance candidates, backers",https://www.gmanetwork.com/news/topstories/nation/867167/comelec-s-garcia-wants-jail-time-perpetual-disqualification-vs-nuisance-candidates-backers/story/,"Apr 17, 2023"
415,P150M worth of suspected smuggled agri products found in Metro Manila warehouses —BOC,https://www.gmanetwork.com/news/topstories/nation/867163/p150m-worth-of-suspected-smuggled-agri-products-found-in-metro-manila-warehouses-boc/story/,"Apr 17, 2023"
416,"Palace announces latest appointments in PCO, DILG, DND, among others",https://www.gmanetwork.com/news/topstories/nation/867158/palace-announces-latest-appointments-in-pco-dilg-dnd-among-others/story/,"Apr 17, 2023"
417,Suspects in Degamo killing attend preliminary investigation at DOJ,https://www.gmanetwork.com/news/topstories/nation/867156/suspects-in-degamo-killing-attend-preliminary-investigation-at-doj/story/,"Apr 17, 2023"
418,"Azurin calls on Bantag, Zulueta to surrender",https://www.gmanetwork.com/news/topstories/nation/867154/azurin-calls-on-bantag-zulueta-to-surrender/story/,"Apr 17, 2023"
419,Senate panel blocks Arnie Teves’ virtual attendance in Degamo killing probe,https://www.gmanetwork.com/news/topstories/nation/867146/senate-panel-blocks-arnie-teves-virtual-attendance-in-degamo-killing-probe/story/,"Apr 17, 2023"
420,De Lima drug case submitted for decision —lawyer,https://www.gmanetwork.com/news/topstories/nation/867142/de-lima-drug-case-submitted-for-decision-lawyer/story/,"Apr 17, 2023"
421,"Chinese ambassador’s remark about OFWs ‘misinterpreted,’ says embassy",https://www.gmanetwork.com/news/topstories/nation/867129/chinese-ambassador-s-remark-about-ofws-misinterpreted-says-embassy/story/,"Apr 17, 2023"
422,Bato backtracks on virtual appearance for Teves,https://www.gmanetwork.com/news/topstories/nation/867107/bato-backtracks-on-virtual-appearance-for-teves/story/,"Apr 16, 2023"
423,Hontiveros wants China envoy recalled over anti-Taiwan advice,https://www.gmanetwork.com/news/topstories/nation/867106/hontiveros-wants-china-envoy-recalled-over-anti-taiwan-advice/story/,"Apr 16, 2023"
424,Less than half of Philippine SIMs registered before Apr 26 deadline,https://www.gmanetwork.com/news/topstories/nation/867100/less-than-half-of-philippine-sims-registered-before-apr-26-deadline/story/,"Apr 16, 2023"
425,LTO removes periodic medical exam requirement for driver's license holders,https://www.gmanetwork.com/news/topstories/nation/867079/lto-removes-periodic-medical-exam-requirement-for-driver-s-license-holders/story/,"Apr 16, 2023"
426,Puerto Galera still unaffected by Mindoro oil spill —mayor,https://www.gmanetwork.com/news/topstories/nation/867076/puerto-galera-still-unaffected-by-mindoro-oil-spill-mayor/story/,"Apr 16, 2023"
427,"Parts of NCR, Cavite face week-long water service interruption",https://www.gmanetwork.com/news/topstories/nation/867068/parts-of-ncr-cavite-face-week-long-water-service-interruption/story/,"Apr 16, 2023"
428,"DOH records 437 new COVID-19 cases; active tally rises to 9,480",https://www.gmanetwork.com/news/topstories/nation/867056/doh-records-437-new-covid-19-cases-active-tally-rises-to-9-480/story/,"Apr 15, 2023"
429,CHED designs new nursing curriculum to address shortage,https://www.gmanetwork.com/news/topstories/nation/867051/ched-designs-new-nursing-curriculum-to-address-shortage/story/,"Apr 15, 2023"
430,Teves virtual presence at Senate probe a chance to ask questions –dela Rosa,https://www.gmanetwork.com/news/topstories/nation/867044/teves-virtual-presence-at-senate-probe-a-chance-to-ask-questions-dela-rosa/story/,"Apr 15, 2023"
431,University of Baguio student becomes first visually impaired Bar passer,https://www.gmanetwork.com/news/topstories/nation/867038/university-of-baguio-student-becomes-first-visually-impaired-bar-passer/story/,"Apr 15, 2023"
432,DOTr Sec. Bautista confirms resignation of Usec. Pastor,https://www.gmanetwork.com/news/topstories/nation/867032/dotr-sec-bautista-confirms-resignation-of-usec-pastor/story/,"Apr 15, 2023"
433,"Gov't will pursue drug war appeal with ICC, SolGen Guevarra says",https://www.gmanetwork.com/news/topstories/nation/867006/guevarra-says-govt-will-pursue-drugs-war-appeal-with-icc/story/,"Apr 15, 2023"
434,"LPA formerly known as Amang causes flooding in NCR, Bicol Region",https://www.gmanetwork.com/news/topstories/nation/866983/lpa-formerly-known-as-amang-causes-flooding-in-ncr-bicol-region/story/,"Apr 14, 2023"
435,"DOH logs 503 new COVID-19 cases; active tally at 9,413",https://www.gmanetwork.com/news/topstories/nation/866979/doh-logs-503-new-covid-19-cases-active-tally-at-9-413/story/,"Apr 14, 2023"
436,Remulla to attend Senate hearing on Degamo slay,https://www.gmanetwork.com/news/topstories/nation/866975/remulla-to-attend-senate-hearing-on-degamo-slay/story/,"Apr 14, 2023"
437,"Marcos declares April 21, 2023 a holiday for Eid’l Fitr",https://www.gmanetwork.com/news/topstories/nation/866974/marcos-declares-april-21-2023-a-holiday-for-eid-l-fitr/story/,"Apr 14, 2023"
438,Catapang wants a ‘Global City’ BuCor headquarters,https://www.gmanetwork.com/news/topstories/nation/866964/catapang-wants-a-global-city-bucor-headquarters/story/,"Apr 14, 2023"
439,"Marcos to 2022 Bar exam passers: Serve country with integrity, compassion",https://www.gmanetwork.com/news/topstories/nation/866961/marcos-to-2022-bar-exam-passers-serve-country-with-integrity-compassion/story/,"Apr 14, 2023"
440,DA preparing for possible El Niño effects — exec,https://www.gmanetwork.com/news/topstories/nation/866955/da-preparing-for-possible-el-nino-effects-exec/story/,"Apr 14, 2023"
441,WHO: Person-to-person transmission of H3N8 bird flu extremely rare,https://www.gmanetwork.com/news/topstories/nation/866941/who-person-to-person-transmission-of-h3n8-bird-flu-extremely-rare/story/,"Apr 14, 2023"
442,2022 Bar Exam passers,https://www.gmanetwork.com/news/topstories/nation/866939/2022-bar-exam-passers/story/,"Apr 14, 2023"
443,"3,992 of 9,183 examinees passed 2022 Bar Exams —SC",https://www.gmanetwork.com/news/topstories/nation/866936/3-992-of-9-183-examinees-pass-2022-bar-exams/story/,"Apr 14, 2023"
444,"Ex-Bukidnon solon, 2 others get over 100 years for graft, malversation",https://www.gmanetwork.com/news/topstories/nation/866930/ex-bukidnon-solon-2-others-found-guilty-of-graft-malversation/story/,"Apr 14, 2023"
445,"Envoy hopes China will see PH, US only want peaceful resolution of maritime issues",https://www.gmanetwork.com/news/topstories/nation/866917/envoy-hopes-china-will-see-ph-us-only-want-peaceful-resolution-of-maritime-issues/story/,"Apr 14, 2023"
446,"Live fire, combat readiness drills carried out at Balikatan 2023",https://www.gmanetwork.com/news/topstories/nation/866883/live-fire-combat-readiness-drills-carried-out-at-balikatan-2023/story/,"Apr 14, 2023"
447,"PCG needs more patrol vessels, says exec",https://www.gmanetwork.com/news/topstories/nation/866886/pcg-needs-more-patrol-vessels-says-exec/story/,"Apr 13, 2023"
448,"DOH posts 385 COVID-19 cases; active infections climb to 9,533",https://www.gmanetwork.com/news/topstories/nation/866868/doh-posts-385-covid-19-cases-active-infections-climb-to-9-533/story/,"Apr 13, 2023"
449,DOT urged to review Nayong Pilipino projects amid looming fund depletion,https://www.gmanetwork.com/news/topstories/nation/866855/dot-urged-to-review-nayong-pilipino-projects-amid-looming-fund-depletion/story/,"Apr 13, 2023"
450,Mariam Mangudadatu opposes Marcos naming her Maguindanao del Sur OIC,https://www.gmanetwork.com/news/topstories/nation/866845/mariam-mangudadatu-opposes-marcos-appointment-as-maguindanao-del-sur-oic/story/,"Apr 13, 2023"
451,Application processing fees for non-immigrant visas to go up starting May 30 - US embassy,https://www.gmanetwork.com/news/topstories/nation/866830/application-processing-fees-for-non-immigrant-visas-to-go-up-starting-may-30-us-embassy/story/,"Apr 13, 2023"
452,"DSWD: Relief efforts focused on Bicol, Davao regions hit by bad weather",https://www.gmanetwork.com/news/topstories/nation/866823/dswd-relief-efforts-focused-on-bicol-davao-regions-hit-by-bad-weather/story/,"Apr 13, 2023"
