,Title,Author,Date,Text
25,"PNP to go after smoking, vaping minors",By GMA Integrated News,2023-05-03," The Philippine National Police (PNP) said it will go after minors who are smoking and vaping outside the school, according to Jun Veneracion’s “24 Oras” report on Tuesday.
 The PNP said they will focus more on the students, especially minors, who smoke cigarettes or use vape, and will handle the case in accordance with existing laws and local ordinances.
 “Ang focus po nito ay 'yung ating mga menor de edad. Subalit medyo special po ang gagawin nating handling dito sa case na ito sapagkat ang gagawin ng ating pambansang pulisya ay sila muna ay sisitahin, pagbabawalan, at paaalalahanan,” PNP PIO chief Police Colonel Redrico Maranan said.
 (The focus of this is on our minors but we will be handling this case in a special way because the police will remind them first and then prohibit them.)
 “Kukumpiskahin natin ang vape kung talagang medyo matigas ang ulo at paulit-ulit pagsita,” he added.
 (We will confiscate the vape if they are hard-headed and have to be repeatedly reminded.)
 The PNP said the restriction came after they received several complaints from parents through text and messages on social media.
 Based on figures gathered by the GMA News Research Team from the Global Youth Tobacco survey in 2019, it showed that the country is facing a big problem when it comes to discussion on the access of cigarettes.
 Of at least 6,670 students aged 13 to 15 questioned, more than half said they saw cigarettes being sold outside the school, while at least 37.1% of the smokers said that they were not even prevented from buying even when they were minors.
 At Batasan Hills National High School, the parents of the students caught smoking will be called immediately.
 “You want to study in this school? You have to follow our policy. If you cannot stand the heat of the kitchen2, you go out,” Bataan Hills National High School principal Dr. Jojo Escolano said.
 “'Pag hindi po nila pinigilan, 'yung mga minor na nagsigarilyo malululong sa ganoon,” a student said.
 (If they don't stop minors from smoking, they will be addicted to that.) —Richa Noriega/KG, GMA Integrated News
"
26,France opposes actions that increase tensions in South China Sea,"By SUNDY LOCUS, GMA Integrated News",2023-05-03," France on Tuesday expressed its opposition to any action that would increase the tension in the South China Sea.
 The Embassy of France in the Philippines issued the statement days after the near-collision of a Chinese coast guard vessel and a Philippine coast guard patrol boat off the Spratly Islands.
 ""France is following the recent events in the South China Sea with the utmost attention. It recalls its commitment to the United Nations Convention on the Law of the Sea,"" the embassy said.
 ""Respect for international law, in particular freedom of navigation, is one of France’s priorities for action. We are opposed to any action that increases tensions and jeopardizes regional stability and the international order based on the rule of law,"" it added.
 The United Kingdom earlier expressed concern over the supposed “dangerous conduct” against Filipino vessels in the South China Sea, British Ambassador to the Philippines Laure Beaufils said on Monday.
 “The UK is concerned by continued reports of dangerous conduct towards Filipino vessels in the South China Sea,” British Ambassador to the Philippines Laure Beaufilssaid in a tweet.
 She added that the UK remained committed to international law, particularly the United Nations Convention on the Law of the Sea (UNCLOS), in the South China Sea.
 In March, Beaufils said the AUKUS security bloc consisting of Australia, UK, and the United States will support the Philippines and neighboring countries by helping deter threats to a rules-based international order and freedom of navigation in the South China Sea amid escalating tensions in the contested waters. —NB, GMA Integrated News
"
27,"Philippines, US to form bilateral labor working group","By ANNA FELICIA BAJO, GMA Integrated News",2023-05-03," WASHINGTON - The Philippines and the US will put up a bilateral Labor Working Group, the White House has said in a fact sheet.
 It said this labor working group is under the Philippines-US Trade and Investment Framework Agreement.
 The White House said the working group would serve as an important platform ""through which the United States and the Philippines can collaborate to accelerate the implementation of internationally recognized labor rights.""
 It will also facilitate exchange and dialogue among the two administrations and their labor unions, ""ensuring that workers’ voices will shape the way ahead.""
 When it comes to democracy, the US looks forward to contributing to the Philippines-UN Joint Programme for Human Rights, which is a unique mechanism intended to strengthen Philippine accountability mechanisms.
 ""The United States and the Philippines are also focused on ensuring workers can organize freely and safely. The United States appreciates President Marcos’s participation in the second Summit for Democracy and looks forward to launching a U.S.-Philippines Democracy Dialogue this year,"" it said. —NB, GMA Integrated News
"
28,"Marcoses meet US VP Harris, Second Gentleman","By ANNA FELICIA BAJO, GMA Integrated News",2023-05-03," WASHINGTON—President Ferdinand ""Bongbong"" Marcos Jr. and First Lady Liza Araneta Marcos on Tuesday (Washington time) met with US Vice President Kamala Harris and Second Gentleman Dough Emhoff at the Number One Observatory Circle on Tuesday.
 Harris told Marcos that they shared the same passion especially when it comes to security, economy, and clean energy. The US Vice President also recalled her visit to Manila in November of last year.
 ""Your leadership, we have been able to continue to do work that we have that is a priority around our mutual prosperity and security. During my visit to the Philippines, we discussed many issues including the importance of a clean energy economy. You and I share a passion for that,"" Harris said.
 ""As well as issues that relate to food security and what we must do around digital inclusion. And on the issue of security of course, the work that our countries are doing together as it relates to the South China Sea, as it relates to what we must do in terms of continuing to work together through our Coast Guards,"" she added.
 Marcos told Harris that his trip to the US has allowed him to strengthen the ties between the two countries.
 ""I think that has given us the very attractive opportunity to continue to strengthen that relationship between our two countries in the face, in the context of all of the difficulties and complexities, the rising tensions in our region and the world,"" Marcos said.
 ""And once again, we turn to our American partners, [our only?] treaty partner in the world,"" he added. —NB, GMA Integrated News
"
29,Marcos ‘as concerned as you could be' over China provocation,"By ANNA FELICIA BAJO, GMA Integrated News",2023-05-02," WASHINGTON—President Ferdinand Marcos Jr. is as “concerned as you could be” as regards China’s actions in the South China Sea.
 On his way to have coffee with US Vice President Kamala Harris and US Second Gentleman Dough Emhoff, a reporter asked Marcos how concerned he was “with the continued provocation made by China” in the region.
 ""As concerned as you could possibly be,” Marcos replied.
 “It is one of the major issues that we have to face back home,” he added.
 Does Marcos believe cooperation with US President Joe Biden and Harris get him closer to protecting the region?
 ""Well, cooperation with the United States certainly is just something that we are building upon that has been going on for many, many, many decades,"" Marcos said.
 ""And we just keep going,"" he added.
 On his way to Washington, Marcos told reporters that he had been in touch with some Chinese officials over the near-collision in waters off the Spratly Islands between a Chinese coast guard vessel and a Philippine coast guard patrol boat.
 Images showed that the Chinese vessel was much larger than the Philippine boat. —NB, GMA Integrated News
"
30,‘Fire and Rescue Village’ opens in Bacoor City,By GMA Integrated News,2023-05-02," The country’s first fire and rescue village for children formally opens in Bacoor City, Cavite.
 According to Ian Cruz’s report on “24 Oras” on Tuesday, the P4-million Fire and Security Rescue Village project was created to teach the youth and the residents what to do in case of fire incidents, which were inspired by the fire-prevention practices in South Korea and Japan.
 “This beautiful project stands proudly ready to teach not just the children of Bacoor but every Filipino because that is exactly what we need right now -- an empowered citizenry,”  Fire and Security Rescue Village Chief Inspector Alma Gardose said.
 Among the lessons taught in the village are how to prevent fire, what to do during fire emergencies, and how to properly evacuate during fire incidents.
 “Tinuturuan ang mga bata ano ang gagawin in the first five minutes at kumpletuhin nila sila sa taas andun din how to resuscitate first aid yung paghinga yung mga...kasi tandaan nyo ang pumapatay din yung usok,” Interior Secretary Benhur Abalos said.
 (Kids are being taught what to do in the first five minutes of the fire and how to resuscitate and give first aid. Remember that smoke also accounts for fire-related deaths.)
 Apart from the fire practices, children are likewise taught the proper things to do during earthquakes. —Sundy Locus/ VAL, GMA Integrated News
"
31,5 senior PNP officials designated to new posts,By GMA Integrated News,2023-05-02," Five senior police officials were designated to new posts on Tuesday, the Philippine National Police (PNP) announced.
 In a statement, the police organization said PNP chief Police General Benjamin Acorda Jr. has ""implemented a minor reorganization"" of some senior police officials occupying positions in the directorial staff and regional police offices.
 The following officials were named to these new posts:
 ""I am confident that these new officers-in-charge and acting directors will bring their expertise and experience to their respective positions and lead their units with utmost professionalism, integrity, and dedication to service,” the statement quoted Acorda as saying.
 He said the latest appointments will ensure the PNP’s effective leadership and management across various units and offices.
 “The PNP remains steadfast to upholding its mandate of serving and protecting the Filipino people with utmost enthusiasm, commitment, and respect for human rights,” he added.
 The PNP said the new designations took effect on Tuesday, May 2. — Richa Noriega/BM, GMA Integrated News
"
32,MIAA GM Chiong on preventive suspension due to ‘anonymous’ complaint,"By TED CORDERO, GMA Integrated News",2023-05-02," Manila International Airport Authority General Manager Cesar Chiong announced on Tuesday that he was put under preventive suspension due to a complaint alleging he committed grave abuse of authority.
 In a statement, Chiong said he received the preventive suspension order, dated April 28, 2023, from the Ombudsman.
 The MIAA chief said his preventive suspension was issued after “previously re-assigning certain MIAA employees"" as part of his effort to improve airport operations.
 Based on the Ombudsman’s order, Chiong along with MIAA Acting Assistant General Manager Irene Montalbo were placed under preventive suspension for alleged grave abuse of authority and grave misconduct.
 The Ombudsman said that Chiong appears to have abused his authority when he designated Montalbo as assistant general manager for finance and administration despite the latter’s unsatisfactory rating, and when he reassigned about 285 MIAA employees.
 The Ombudsman also said that sworn statements from reassigned employees revealed that they were neither informed of the reason for their reassignment nor did they have pending administrative complaints.
 “Based on the evidence on record, it appears that the evidence of guilt of the respondents are strong and the charge against them involves grave misconduct which may warrant their removal from the service,"" the Ombudsman said.
 ""Considering further that respondents continued stay in the office may influence potential witnesses and may prejudice the case filed against them due to their continued access to documentary evidence relative thereto, this Office exercises its power to place respondents under preventive suspension,” added the Ombudsman.  
 The MIAA chief, however, is confident he will be cleared from the allegations.
 ""I am confident of being vindicated and cleared in the end, after I am allowed to present my side as a result of my vision and plan to improve airport efficiency and the financial standing of the authority,"" said Chiong.
 “Putting MIAA in good financial stead is one of my visions. There are others that are just as critical... The country’s main airport faces extremely difficult challenges, and we have started to implement plans and programs that aim to enhance passenger experience at our country’s main gateway,” he added.
 The announcement of Chiong's preventive suspension came a day after a power outage hit Ninoy Aquino International Airport Terminal 3, resulting in the cancellation of dozens of flights.
 On Tuesday, the MIAA said it is not ruling out sabotage as a reason behind the power outage.  —VAL/ GMA Integrated News
"
33,Two trafficking victims in Myanmar now back in Philippines — BI,"By JOAHNA LEI CASILAO, GMA Integrated News",2023-05-04," Two trafficking victims who were recruited through social media have been rescued and are now back in the country, the Bureau of Immigration (BI) announced Thursday.
 Immigration Commissioner Norman Tansingco said the couple arrived in the country on April 25 after working as love scammers in Myanmar.
 ""According to the victims, they were treated like people in military training, even having them do physical workouts under the scorching sun. They also did not receive proper compensation from their employers,"" Tansingco said in a statement.
 The BI said the couple left the country in October 2022 supposedly for a 4-day vacation in Singapore after they were recruited.
 From Singapore, they flew to Bangkok and were transported by armed men to take a boat to Myanmar. The BI said the couple escaped and was assisted by the Philippine Embassy in Thailand.
 Meanwhile, the BI said the couple also claimed that a male Immigration officer facilitated their departure.
 Due to this, Tansingco said the officer has been removed from his post and that an administrative case will be filed against him.
 “Pag wala kayong kasalanan, dedepensahan ko kayo. Pero pag nalaman kong may involvement kayo sa mga kalokohan, tatamaan ka. Wala akong pakiaalam kahit sinong backer mo,” Tansingco said.
 [If you are not guilty, we will defend you. But if I find out that you are involved in irregularities, you will be held responsible. I don’t care who your backer is.]
 According to the BI, two female victims were also intercepted at the Ninoy Aquino International Airport Terminal 1 on April 28 and 29.
 They have been turned over to the Inter-Agency Council Against Trafficking for investigation and assistance.
 “These syndicates have no sympathy or concern at all for the well-being of their victims. They prey on our poor countrymen who are lured to their evil ways because of their ardent desire to earn a living abroad in order to support their families here,” Tansingco said. — RSJ, GMA Integrated News
"
34,OVP: Japan offering more jobs to Filipinos,"By GISELLE OMBAY, GMA Integrated News",2023-05-04," The Japanese government, along with the Japan International Cooperation Agency (JICA), is offering more jobs to Filipino nurses and skilled workers, the Office of the Vice President said.
 In a courtesy call on Vice President Sara Duterte on Wednesday, Japanese Minister for Health, Labour, and Welfare Katsunobu Kato revealed that 54.7% of Filipino caregivers who took the examination for Japan in March were able to pass, marking the highest recorded for Filipino examinees in the past 10 years.
 He said those who were not able to pass the caregivers’ examination could stay longer in Japan and would be given a chance to retake the exam.
 Kato also said they also need more Filipino nurses to work in Japan under the Philippines-Japan Economic Partnership Agreement (PJEPA).
 The Japanese delegation also relayed to the Vice President their demand for skilled workers for construction and industrial waste treatment.
 Boosting education and economic ties
 The OVP said the Japanese delegation also expressed interest in strengthening education and economic cooperation between Japan and the Philippines.
 JICA Representative Sakamoto Takema, meanwhile, bared the programs and projects that Japan wishes to extend to the country, which include training for the Philippine education sector's development this year.
 ""This year we succeeded to convince Tokyo to give more courses and seats for your DepEd (Department of Education) officials and teachers,"" Takema told Duterte, who also sits as the concurrent Education secretary.
 He also said JICA is keen to promote public-private partnerships to encourage Japanese stakeholders to visit the Philippines, address development challenges, and explore future investments.
 Takema also discussed the possible teaching of disaster education to elementary schoolchildren in partnership with the local government units, the recruitment of JICA volunteers to teach Filipino children, and the technical education training program scheduled for August or September.
 Duterte, in another meeting with Special Advisor to the Prime Minister on Women Empowerment Mori Masako, presented an update on the education trend of ""women learners outperforming male learners.""
 ""This is not really a good thing, but in terms of women empowerment, it shows that our female learners are doing well,"" Duterte said. —VAL, GMA Integrated News
"
35,"BuCor requires face masks, antigen tests amid COVID-19 cases",By GMA Integrated News,2023-05-04," Individuals visiting the offices of the Bureau of Corrections (BuCor) and the New Bilibid Prison (NBP) are required to wear face masks and present negative rapid antigen test results.
 This comes amid the increase of COVID-19 cases at the NBP and Correctional Institution for Women.
 BuCor Health and Services Acting Director Dra. Ma. Cecilia Villanueva said that out of the 577 persons deprived of liberty (PDLs) tested this week, a total of 55 PDLs tested positive for the virus.
 Of this, 30 had mild symptoms while 22 were asymptomatic.
 The agency said one personnel also tested positive for COVID-19.
 According to BuCor, the first batch of 32 PDLs who tested positive must undergo a rapid antigen test on Friday before they can be discharged.
 “We will continue to undertake contact tracing just to make sure that our personnel and PDLs are safe,” Villanueva said in a statement.
 Visitation privileges, meanwhile, remain suspended. — Joahna Lei Casilao/RSJ, GMA Integrated News
"
36,DA-BFAR: Mitigating measures in place to ensure enough fish supply amid El Niño threat,"By TED CORDERO, GMA Integrated News",2023-05-04," The Department of Agriculture–Bureau of Fisheries and Aquatic Resources (DA-BFAR) on Thursday said that mitigating measures are in place to ensure enough fish supply as the country braces for the onset of El Niño.
 In a statement, DA-BFAR national director Atty. Demosthenes Escoto said that the weather phenomenon, forecast to emerge starting in June, has “positive and negative impacts on the local supply.”
 Escoto said El Niño may be favorable to archipelagic species such as tuna and sardines because these organisms prefer warmer temperatures.
 However, he said, the weather phenomenon may be challenging to land-based aquaculture species like bangus and tilapia since lower water levels may also mean scarcity of dissolved oxygen in their habitat.
 On Tuesday, state weather bureau PAGASA issued an El Niño alert after forecasts showed that the phenomenon may emerge in the next three months at 80% probability and may last until the first quarter of next year. 
 The El Niño phenomenon is characterized by the abnormal warming of sea surface temperatures in the central and eastern equatorial Pacific Ocean and below-normal rainfall.
 Escoto said that local fisherfolk could cushion the impact of El Niño on their catch by following good aquaculture practices.
 “The DA-BFAR is encouraging fisherfolk to have good aquaculture practices like having the appropriate stock or number of fingerlings in their cages so they won’t lack oxygen, thus lessening the probability of fish kill occurrence,” he said.
 The DA-BFAR chief reiterated that the agency’s mitigating measures are in place to boost aquaculture production ahead of El Niño.
 “The strategies include intensifying information, education, and communication campaigns among fish farmers; boosting production of fish farming in cages in the mariculture parks; and ensuring sufficiency of fry and fingerlings,” he said.
 Escoto added that the DA-BFAR will also continue its close monitoring of algae blooms for possible red tide occurrence and the provision of technical assistance on fish disease detection and treatment, among others. 
 The DA-BFAR chief also said that the supply and prices of fish in local markets remain stable.   
 Citing the DA-BFAR’s latest price monitoring report, Escoto said bangus are priced at P120 to P160 per kilo, while tilapia range from P130 to P150 per kilo, and local-fresh galunggong are priced at P200 per kilo. —VAL, GMA Integrated News
"
37,"DOLE: 200,000 first time jobseekers availed of free documentary requirements assistance",By GMA Integrated News,2023-05-04," Around 200,000 first time job hunters have availed of the government’s program for free pre-employment documentary requirements, an official of the Department of Labor and Employment (DOLE) said.
 In the latest episode of The Mangahas Interviews, DOLE Bureau of Local Employment Director Patrick Patriwirawan Jr. said the agency is implementing the First Time Jobseekers Assistance Act, which was passed into law in 2018.
 ""Libre po ang pre-employment requirements natin tulad ng NBI (National Bureau of Investigation) clearance and any other employment documentary requirements na hihingin,"" Patriwirawan said.
 (Pre-employment requirements such as NBI clearance and any other employment documentary requirements are free.)
 The Republic Act No. 11261 or First Time Jobseekers Assistance Act waives fees and charges for first time jobseekers in securing licenses, proofs of identification, clearances, and any other documents required for employment.
 ""Mino-monitor po natin ‘yan. Sa data natin Meron na tayong 200,000 first time jobseekers na nabigyan ng tulong sa programa pong ito,"" Patriwirawan said.
 (We are monitoring this. Based on our data, there are 200,000 first time jobseekers who were given assistance under this program.)
 To avail of the free documentary requirement assistance, the DOLE official said a first time jobseeker must first secure and present a certificate from his or her barangay stating that they are a first time jobseeker.
 Patriwirawan said a first time jobseeker could be a senior high school graduate (K-12 program graduate) or a college graduate.
 Enhancing employability
 On enhancing the employability of K-12 graduates, the DOLE official said the agency has career development support and vocational and employment counseling programs through its Public Employment Services Office (PESO).
 ""Patuloy nating susuriin ang employability ng senior high school graduates sa pamamagitan ng continuing partnership sa ating research partners,"" he said.
 (Looking at the employability of senior high school graduates is continuing through partnerships with our research partners.)
 ""Pinagaaralan kung ano ‘yung mga factors sa side ng jobseekers at sa side employers, especially for those na nasa K-12 or senior high school graduates kung ano ‘yung considerations na kakailanganin o titignan upang sila ay ma-hire,"" he added.
 (Factors are being looked into on the side of jobseekers and on the side of employers, especially for K-12 or senior high school graduates, on what are the considerations for them to be hired.)
 Patriwirawan said the government is also giving access to information to jobseekers on recent career opportunities through the philjobnet.gov.ph and local PESO offices. —Ted Cordero/ VAL, GMA Integrated News
"
38,"Marcos, US senators tackle defense, economic cooperation, agriculture in Washington meeting","By ANNA FELICIA BAJO, GMA Integrated News",2023-05-04," WASHINGTON - President Ferdinand “Bongbong” Marcos Jr. met with members of the US Senate on Wednesday, where they discussed various issues, including security, defense, agriculture, climate change mitigation, economic cooperation, and cyber security.   Marcos expressed gratitude to Senator Robert Menendez, chairman of the Senate foreign relations committee, and other members of the panel for welcoming his delegation to Capitol Hill.   He also thanked them for the frank and productive discussions on the state of Philippines-US relations.   Marcos said engagements between Manila and Washington should not only take place at the executive level but also with members of the legislature.   He said defense and security engagement remain the key pillars of Philippines-US relations. He lauded the US’ willingness to work with the Philippine government “as an equal, sovereign partner.""   Marcos also expressed the Philippines’ intention to deepen cooperation with the US in the areas of supply chain, health security, environment, energy security, and interconnectivity.   The meeting was part of the President’s official visit to Washington and followed a series of high-level dialogues with US President Joseph Biden and US Vice President Kamala Harris.   Joining the President in the meeting were Speaker Martin Romualdez, Foreign Affairs Secretary Enrique Manalo, Philippine Ambassador to the US Jose Manuel Romualdez, Finance Secretary Benjamin Diokno, Justice Secretary Jesus Crispin Remulla, and Trade Secretary Alfredo Pascual.   Menendez was joined by Senator James Risch as well as other officials of the Senate committee. —VBL, GMA Integrated News
"
39,PH improves to 132nd place in 2023 Press Freedom Index,"By GISELLE OMBAY, GMA Integrated News",2023-05-04," The Philippines has climbed 14 spots higher in this year's World Press Freedom Index, placing 132nd out of 180 countries.
 According to global press watchdog Reporters Without Borders (RSF), since the Duterte administration, the Philippine media is “extremely vibrant despite the government’s targeted attacks and constant harassment… of journalists and media outlets that are too critical.”
 The RSF also observed that there seems to be less media attacks in the administration of President Ferdinand “Bongbong” Marcos Jr. as compared to the previous one. 
 Compared to the Duterte administration, RSF said Marcos' policy towards the press “is more consensual.”
 RSF highlighted the acquittal of Nobel laureate and Rappler CEO Maria Ressa and the Rappler Holdings Corporation of four tax evasion charges that were filed under the Duterte administration as an “encouraging development.”
 As to safety, RSF said the Philippines “is one of the world’s deadliest countries for journalists,” considering the gruesome Maguindanao massacre in 2009 that left 58 people dead, including 32 members of the media.
 Though it said that many journalists are still targets of threats and lawsuits in the regional level, RSF noted that there were no journalists and media workers killed since January 1, 2023 although two journalists were reportedly detained. —KBK, GMA Integrated News
"
40,56% of Pinoy SIM owners registered as of March 2023 —SWS,"By JOVILAND RITA, GMA Integrated News",2023-05-04," A month before the original deadline, 56% of adult Filipino SIM card owners had registered their SIMs while 44% have yet to do so, according to a Social Weather Survey (SWS).
 According to the survey conducted in March, SIM card registration was highest in the Visayas at 64% and lowest in Mindanao at 50%. Metro Manila scored 62% and Balance Luzon 55%.
 SIM card registration was higher in urban areas (60%) than in rural areas (51%), the SWS said.
 Among those who registered, 72% said the SIM card registration process was “very/somewhat easy” and 28% said it was “somewhat/very hard.”
 Majorities across basic demographics said the SIM card registration process was “very/somewhat easy,” except in Mindanao at only 54%.
 The percentage of registrants who said the registration process was easy were higher in urban areas at 75% than in rural areas at 65%.
 It was also slightly higher among those who either had senior high school, vocational school, college, or postgraduate education.
 The First Quarter 2023 SWS was conducted from March 26-29, 2023, using face-to-face interviews of 1,200 adults nationwide: 300 each in Metro Manila, Balance Luzon, Visayas, and Mindanao.
 The sampling error margins are ±2.8% for national percentages, ±5.7% each for Metro Manila, Balance Luzon, Visayas, and Mindanao.
 Under the SIM Card Registration Act, users have 180 days, or until April 26, 2023, to register their SIM cards or else face the risk of having these deactivated.
 President Ferdinand Marcos Jr., however, has approved the 90-day extension of the SIM registration period, moving the deadline to July 25, 2023. —KBK, GMA Integrated News
"
41,"Philippines, US to expand maritime cooperation but not limited to joint patrols","By ANNA FELICIA BAJO, GMA Integrated News",2023-05-04," WASHINGTON —The Philippines and the United States will expand cooperation on maritime security through but not limited to joint patrols.
 In a fact sheet released by the White House, it was stated that under deepening interoperability, the goal is to expand cooperation on maritime security and maritime domain awareness, including through the continued conduct of combined maritime activities, including but not limited to joint patrol.
 In March, the Philippine government said it is in the process of ""crafting guidelines"" on maritime activities, including joint patrols with allies.
 Officials earlier said there have been talks with the US and Australia about future joint patrols in the South China Sea, where China, the Philippines, Vietnam, Malaysia, Brunei, and Taiwan have overlapping claims.
 Meanwhile, cooperation under the Enhanced Defense Cooperation Agreement (EDCA) should also be fortified to strengthen interoperability, including through infrastructure improvements; enhanced joint use of facilities; advancement of additional maritime security, maritime domain awareness, and humanitarian assistance and disaster relief capabilities; and rotational US access to Agreed Locations.
 Both countries also emphasized the need to reaffirm commitment to the Mutual Defense Treaty to address both current and emerging threats.
 President Ferdinand ""Bongbong"" Marcos Jr. earlier said the decades-old treaty should evolve amid the developing security situation in the region.—LDF, GMA Integrated News
"
42,"Austin to Marcos: We have your back in South China Sea, elsewhere in region","By ANNA FELICIA BAJO, GMA Integrated News",2023-05-04," WASHINGTON —United States Secretary of Defense Lloyd Austin made a commitment to President Ferdinand ""Bongbong"" Marcos Jr. that the US would always be ready to defend the Philippines when it comes to territorial issues in the South China Sea as well as in other regions.
 Austin said President Joe Biden has maintained the US' “ironclad” commitment to protect the Philippines.
 ""And let me tell you once again that our Mutual Defense Treaty applies to armed attacks on our armed forces, coast guard vessels, public vessels, or aircraft in the Pacific including anywhere in the South China Sea,"" Austin said.
 ""So make no mistake Mr. President, we will always have your back in the South China Sea or elsewhere in the region,"" he added.
 Austin said the Philippines and the US share a common vision for a free and open Indo-Pacific ""because a region governed by rules and rights help provide security and prosperity for our two countries and for the whole region.""
 Austin said he looks forward to having discussions on how to make the alliance between the two countries stronger, noting the addition of Enhanced Defense Cooperation Agreement sites.
 He would also tackle the new bilateral defense guidelines.
 Austin and Marcos also reaffirmed the two countries' commitments under the 1951 Mutual Defense Treaty and their shared resolve to defend against armed attacks on their aircraft, public vessels, and armed forces – to include their respective Coast Guards – in the Pacific, including anywhere in the South China Sea.
 Austin and Marcos further discussed plans to swiftly operationalize the four new EDCA sites in Northern Luzon and Palawan.
 In April, Malacañang announced four new EDCA sites: Naval Base Camilo Osias in Sta Ana, Cagayan; Lal-lo Airport in Lal-lo, Cagayan; Camp Melchor Dela Cruz in Gamu, Isabela; and Balabac Island in Palawan.
 Existing EDCA sites are Antonio Bautista Air Base in Palawan, Basa Air Base in Pampanga, Fort Magsaysay in Nueva Ecija, Mactan-Benito Ebuen Air Base in Cebu, and Lumbia Air Base in Cagayan de Oro City.
 Meanwhile, Austin stated anew the US Defense Department's commitment to bolstering the Philippines’ defense capabilities as the allies develop a Security Sector Assistance Roadmap to guide shared defense modernization investments over the next five to 10 years. 
 The American official also highlighted near-term plans for the US to transfer several defense platforms to the Philippines as part of the Armed Forces of the Philippines' continued modernization efforts.
 Marcos met Austin at the Pentagon on Wednesday morning.
 Marcos, who's on an official visit, also marched and trooped the line at the Department of Defense grounds.—LDF, GMA Integrated News
"
43,"Marcos meets Austin, attends full honors ceremony at Pentagon","By ANNA FELICIA BAJO, GMA Integrated News",2023-05-03," WASHINGTON —President Ferdinand Marcos Jr. met US Secretary of Defense Lloyd Austin at the Pentagon on Wednesday morning.
 Marcos, who's on an official visit, also marched and trooped the line at the Department of Defense grounds.
 Present during the full honors ceremony were Justice Secretary Jesus Crispin Remulla, Environment Secretary Antonia Yulo-Loyzaga, and Informations Secretary Ivan John Uy.
 In his remarks before the meeting of Philippine and US officials, Austin told Marcos of the US' commitment under the 1951 Mutual Defense Treaty.
 ""And let me tell you once again that our Mutual Defense Treaty applies to armed attacks on our armed forces, coast guard vessels, public vessels, or aircraft in the Pacific including anywhere in the South China Sea,"" Austin said.
 ""So make no mistake Mr. President, we will always have your back in the South China Sea or elsewhere in the region,"" he added.
 Austin said the Philippines and the US shared a common vision for a free and open Indo-Pacific ""because a region governed by rules and rights help provide security and prosperity for our two countries and for the whole region.""
 He said he looked forward to having discussions on how to make the alliance between the two countries stronger, noting the addition of Enhanced Defense Cooperation Agreement sites.
 Austin said the new bilateral defense guidelines woud be taken up. —NB, GMA Integrated News
"
44,COVID-19 positivity rate in NCR climbs to 19.7% —OCTA,By GMA Integrated News,2023-05-03," The COVID-19 positivity rate in the National Capital Region (NCR) climbed to 19.7% as of May 2, according to independent monitoring group OCTA Research on Wednesday.
 In a tweet, OCTA Research fellow Dr. Guido David said the region’s weekly COVID-19 positivity rate increased from 18.8% on May 1 and from 12.7% on April 25.
 David said the NCR’s positivity rate could possibly increase up to 25%.
 The positivity rate refers to the percentage of people who are found positive for COVID-19 among the total number of individuals tested. The World Health Organization's (WHO) recommends that test positivity remain lower than 5%.
 In a separate tweet, the OCTA Research fellow said that the nationwide positivity rate is currently at 17.1%, up from 15.9%.
 David said he is projecting at least 1,100 to 1,300 new COVID-19 cases on Thursday, May 4.
 He added that the hospital occupancy also increased to 24.7% on May 2 from 22.5% on April 25.
 Meanwhile, the Department of Health (DOH) reported 867 new COVID-19 infections on Wednesday, pushing the country's caseload to 4,096,335.
 It is the third consecutive day that new infections in the Philippines reached over 800. The country’s active tally also jumped to 7,565 from 7,037 on Tuesday, according to the DOH. — Richa Noriega/BM, GMA Integrated News
"
45,"PH posts 867 fresh COVID-19 infections; active cases rise to 7,565",By GMA Integrated News,2023-05-03," The Department of Health (DOH) reported 867 fresh COVID-19 infections on Wednesday, pushing active cases in the country to 7,565.
 It's the third consecutive day fresh infections in the Philippines reached over 800. The country’s active tally also jumped to 7,565 from 7,037 on Tuesday, according to the DOH.
 Meanwhile, the country's caseload has now reached 4,096,335 according to DOH's latest figures.
 The National Capital Region (NCR) reported the most infections with 3,835 in the recent two weeks, followed by Calabarzon with 1,825, Central Luzon with 538, Western Visayas with 484, and Davao Region with 416.
 The country’s recovery tally also climbed to 4,022,326 while the death toll stood at 66,444.
 The Health Department said a total of 7,504 individuals were tested, while 322 testing laboratories submitted data as of Tuesday.
 The Philippines’ bed occupancy stood at 17.2%, with at least 4,207 beds occupied and 20,223 vacant. —Richa Noriega/ VAL, GMA Integrated News
"
