,Title,Author,Date,Text
230,DPWH sets sight in the construction of a major Batangas road network,Chito Chavez,"Apr 29, 2023 ","A major road network project linking the towns of Mabini and Lemery in Batangas is now being rushed  for completion, the Department of Public Works and Highways (DPWH) said on Saturday, April 29.
With a total budget cost of P5.3 billion, the Mabini-Bauan-San Luis-Taal-Lemery Road is a vital road link from mabini to Lemery towns “via the coastline alignment of Balayan Bay, traversing the towns of Bauan, San Luis and Taal, with a projected length of 21.71 kilometers.’’
“The improvement of the road connectivity is crucial given the province's expanding tourism sector,’’ the DPWH noted.
The DPWH added that a huge number of people from Metro Manila had frequently chosen Batangas as their destination for a quick getaway because of the province's accessibility, adding that the project will dramatically reduce travel time from Lemery to Mabini.
Aside from the reduced travel time, the project will also serve as an access road to the coastal parts of the municipalities of Bauan and San Luis, which will benefit the residents from the adjacent areas of San Pascual town and Batangas City among others.
On Friday, April 28, DPWH Secretary Manuel Bonoan led other local and government officials in the groundbreaking ceremony of the multi-billion road project.
Aside from Bonoan, those present in the event were DPWH Undersecretary for Operations Antonio V. Molano Jr., Deputy House Speaker Rep. Ralph G. Recto, Department of Interior and Local Government (DILG) Secretary Benhur Abalos, DILG Barangay Affairs Undersecretary to Chito Valmocina, Batangas Gov.  Hermilando Mandanos, Batangas 2nd District Rep. Gerville ""Jinky Bitrics"" Luistro, Cavite 2nd District Rep. Lanie Mercado-Revilla and San Luis Mayor Oscarlito Hernandez.
"
231,Teacher from Ilocos to receive 2023 Princess Maha Chakri Award in October,Merlina Hernando-Malipot,"Apr 29, 2023 ","A teacher from the Ilocos Region is the Philippines’ fifth recipient of the prestigious 2023 Princess Maha Chakri Awards (PMCA), the Department of Education (DepEd) announced.
Jerwin O. Valencia, Teacher III of Digras National High School in Ilocos Norte, is one of 11 recipients of the PMCA in South East Asia for presenting a significant impact on student’s lives through his initiatives and projects.
Valencia, DepEd said, was recognized for his exceptional contribution to education and his advocacies for a sustainable community. He will receive the award on October 17 in Thailand.
DepEd said Valencia launched the Backyard to Kitchen Project Year 2 to create a sustainable community for his learner and their families.
Through the project, Valencia helps beneficiaries to cultivate their gardens at home by providing seedlings for them to produce a BIN-I (seeds) that they can use for the next crop making this project sustainable.
Valencia, DepEd added, also created the project Ayat Para Iti Arapaap (Gift of Love for a Dream), which aims to motivate children to strive more for their studies, assist them in their studies, including mental health and emotional aspect through the support of individuals, and develop skills and relationship of children through arts and craft.
DepEd said that Valencia also initiated the Project Wag MATHakot, which provided learners an opportunity for on-task activity through games and technology-innovative activities, and Project MATH (Make A Tremendous Help), which includes the practical application of Mathematics, such as constructing plant boxes in different shapes and recyclable materials to foster environmental awareness among them.
“Aside from being a Math teacher, Valencia is also a reservist of the Philippine Air Force and a Boy Scout of the Philippines Disaster Risk Reduction Management Coordinator,” DepEd said.
The Princess Maha Chakri Award is given once every two years to recognize teachers who change students’ lives, particularly disadvantaged groups.
It aims to promote excellent practices to inspire and serve as examples for other teachers in Southeast Asia.
DepEd said that since 2015, four Filipino educators have received the PMCA including William Moraca from General Santos City (2015); Jesus Insilada of Iloilo City (2017), Sadat Minandang from Cotabato City (2019), and Marcelo T. Otinguey of Benguet City (2021).
"
232,DSWD to assist Filipinos arriving from Sudan,Luisa K. Cabato,"Apr 29, 2023 ","The Department of Social Welfare and Development (DSWD) said on Saturday, April 29, that it is ready to assist eight Filipinos returning from conflict-torn Sudan.
""If there is a requirement for temporary shelter we will bring them to the Mandaluyong office of the Inter-Agency Council Against Trafficking,"" said DSWD spokesperson Assistant Secretary Romel Lopez.
The DSWD - National Capital Region and Program Management Bureau are set to help the repatriates.
READ: UN 'deeply alarmed' at Sudan prison breaks, impunity
The agency said that the Filipinos fled from Khartoum, Sudan, and arrived in Greece onboard a Greek military aircraft.
They were received by Philippine Ambassador to Greece Giovanni Palec and are expected to arrive at the Ninoy Aquino International Airport at 6:30 p.m.
As per the Department of Foreign Affairs, more than 300 Filipinos have been safely evacuated from Sudan in the last 12 hours.
Meanwhile, the number of Filipinos who have fled Khartoum has already reached 496.
READ: 496 Filipinos in Sudan evacuated — DFA
"
233,Solidum cites genomics research's contribution to PH healthcare,Dhel Nazario,"Apr 29, 2023 ","Department of Science and Technology (DOST) Sec. Renato Solidum, Jr. cited the country's genomic research which has contributed to various areas, such as disease diagnosis and management and the country’s COVID-19 pandemic response.
“In the Philippines, genomics research has significantly contributed to healthcare in different ways,” Solidum said during the DOST Genomics Program at the Philippine Genome Center (PGC) in Diliman, Quezon City.
According to Philippine Council for Health Research and Development (DOST-PCHRD), among the accomplishments he cited include the commercialization of rapid dengue diagnostic kits and the COVID-19 test kits developed by the Manila HealthTek Inc., and the identification of genetic variations and molecular features associated with hypoglycemic response in diabetes, leptospirosis, and sepsis complications studied by local experts and scientists.
In line with the theme “From Lab to Lives,” Solidum discussed how investing in R&D such as in the field of genomics can create resilient and sustainable societies, drive innovation and economic growth, and ultimately improve the quality of lives of Filipinos.
“The DOST Genomics Program is an excellent example of how investing in research and development can lead to significant advancements in various fields, creating new products and business opportunities and employing additional staff, resulting in income generating partnerships,” Solidum said.
The press conference also featured initiatives supported by the DOST-PCHRD, which include the Filipino Genomes Research Program (FGRP) led by the UP National Sciences Research Institute (NSRI), which aims to examine genetic data that are attributable to the Filipino population, and the project led by the University of the Philippines – National Institutes of Health (UP-NIH), which aims to investigate the uniquely Filipino disease X-Linked Dystonia-Parkinsonism (XDP).
Under the FGRP, he discussed how the country also made significant strides towards forensic investigation: “We have established a comprehensive Filipino DNA marker database for identifying criminal offenders and supporting other DNA profiling applications.”
He also highlighted the local Sexual Assault Investigation Kit (SAK) developed by Dr. Maria Corazon De Ungria and her team at the UP-NSRI, which doctors in the Philippines can use to collect biological samples from victims of sexual abuse, including child patients.
The kit is being utilized by a component project under the FGRP that aims to validate collection, storage and data analysis strategies for biological samples from child victims of sexual abuse.
In a separate presentation, Executive Director of the UP-NIH Dr. Eva Cutiongco – de la Paz discussed the importance of  generating knowledge on XDP. “Our goal is to provide a comprehensive picture of the prevalence of the genetic cause of XDP in the country,” Cutiongco-de la Paz said.
“This will provide very important data on the development of health services and allocation of resources, such as for PhilHealth packages, that can improve the quality of life of those affected by XDP,” she added.
The DOST and the PCHRD support health-related research on genomics for the development of personalized/precision medicines, diagnostics, therapeutics, other technologies, and as support to health and clinical practice guidelines and policies in the country. In 2022 alone, the DOST allotted more than 320 million pesos of funding support for health research in genomics.
“With the milestones of successful DOST investments, we are confident that we can continue transforming scientific ideas from the laboratory into tangible innovations and development that benefit the lives of Filipinos,” Solidum said.
"
234,"Drug addiction problem must be confronted with empathy, compassion, and understanding --- Duterte",Merlina Hernando-Malipot,"Apr 29, 2023 ","As it continues to strengthen drug education and prevention campaigns, the Department of Education (DepEd) underscored the importance of empathy, compassion, and understanding in dealing with drug addiction problems.
“We must confront [drug addiction] problem with empathy, compassion, and understanding while arming ourselves with determination and bravery to pull our barkada away from the trap of drug addiction,” Vice President and Education Secretary Sara Z. Duterte said during the 3rd National Barkada Kontra Droga Convention (NBKDC).
DepEd, in cooperation with the Dangerous Drugs Board (DDB), highlighted the importance of preventive education in curbing drug-related concerns and how to strengthen programs and interventions against substance abuse in schools and the community during the event.
Meanwhile, DepEd Assistant Secretary for Operations Dexter Galban urged learners to continue advocating and participating in drug abuse prevention activities.
“All of you here today, coming from different regions of the country, are given the opportunity and even the challenge to become champions,” Galban said.
“You’re here today for a reason. You’re here today to serve as beacons of hope for those having difficulty saying no to illegal drugs, saying no to substance abuse,” he added.
During the three-day event hosted by DepEd SOCCSKSARGEN, attendees listened to discussions on the salient features of the DepEd policy on the BKD Plus Program; the policies, updates, and intervention for the Department's No Smoking Campaign; and how to develop information education communication materials, among others.
The event also aimed to strengthen camaraderie, collaboration, cooperation, and solidarity in BKD implementers' commitment to attaining a drug-free lifestyle through sharing leadership stories and best practices, and formulation of action plans to prevent drug abuse in schools and the community.
Meanwhile, Dangerous Drugs Board (DDB) Undersecretary Earl Saavedra emphasized the need to curb the vulnerabilities of the youth by not allowing them to become victims of substance abuse.
“BKD is not only a flagship program that starts and ends with interagency commitment,” Saavedra said.
“We were able to walk the talk pagdating sa BKD by tapping partners and stakeholders who are our important allies pagdating sa pagsugpo ng (when it comes to curbing) drug addiction in our communities,” he added.
"
235,MB Daily News Summary,Manila Bulletin,"Apr 29, 2023 ","The day’s top stories are all but a click away in the MB Daily
News Summary this Saturday afternoon, April 29, 2023.
1)     From the Palace
https://mb.com.ph/2023/4/29/pbbm-to-push-for-food-energy-security-at-asean-summit-in-indonesia
https://mb.com.ph/2023/4/29/like-father-like-son-marcos-excited-to-reenact-dad-s-1978-jumpball-toss-for-fiba-world-cup-2023
https://mb.com.ph/2023/4/29/gov-t-prioritizing-dev-t-of-2-new-maguindanao-provinces-marcos
https://mb.com.ph/2023/4/29/marcos-admin-acts-on-occidental-mindoro-power-crisis
2)     Labor Day preparations
https://mb.com.ph/2023/4/29/abalos-orders-pnp-lg-us-to-prepare-for-protest-related-security-issues-on-labor-day
https://mb.com.ph/2023/4/29/pnp-to-deploy-18-000-cops-for-long-weekend-labor-day
3)     Ships collide off Corregidor
https://mb.com.ph/2023/4/29/2-dead-as-foreign-flagged-vessels-collide-off-corregidor-island
4)     Balikatan 2023
https://mb.com.ph/2023/4/29/ph-us-to-discuss-planned-joint-naval-sails-in-indo-pacific-after-success-of-balikatan
https://mb.com.ph/2023/4/29/war-games-showed-innovation-in-ph-us-military-ties-us-envoy
5)     4Ps beneficiary tops licensure exam
https://mb.com.ph/2023/4/29/4-ps-beneficiary-tops-civil-engineers-licensure-exam-1
6)     Go Negosyo
https://mb.com.ph/2023/4/29/tourism-stars-vloggers-influencers-headline-go-negosyo-s-tourism-summit-2023
7)     New civil engineers
https://mb.com.ph/2023/4/29/5-887-out-of-16-936-pass-april-2023-civil-engineers-licensure-exam-prc-1
8)     Lotto results
https://mb.com.ph/2023/4/28/p146-3-m-mega-lotto-jackpot-still-up-for-grabs
9)     Earthquake alert
https://mb.com.ph/2023/4/29/no-casualty-significant-damage-after-m5-2-earthquake-hits-occidental-mindoro-ocd
https://mb.com.ph/2023/4/29/magnitude-5-5-quake-hits-occidental-mindoro
10)  Weather
Update
https://mb.com.ph/2023/4/29/cloudy-skies-scattered-rains-to-persist-in-e-visayas-caraga-pagasa
11)  Education
https://mb.com.ph/2023/4/29/dep-ed-releases-draft-of-k-to-10-curriculum-what-s-new-this-time
12)  Judiciary
https://mb.com.ph/2023/4/29/sc-reverses-comelec-nullifies-election-overspending-charge-vs-ex-dinagat-islands-gov-glenda-ecleo
13)  Legislature
Senate
https://mb.com.ph/2023/4/29/senate-panel-submits-to-palace-recommendation-to-ban-pogo-in-ph
https://mb.com.ph/2023/4/29/go-cool-with-adoption-of-modular-learning-amid-extreme-hot-weather
https://mb.com.ph/2023/4/29/gatchalian-has-high-hopes-for-evoss
House
https://mb.com.ph/2023/4/29/marcos-biden-meeting-to-create-decent-jobs-with-living-wages-for-pinoys-says-house-leader
https://mb.com.ph/2023/4/29/makabayan-solon-slams-china-over-near-crash-in-spratlys
https://mb.com.ph/2023/4/29/recto-on-lto-s-plastic-card-problem-kulang-sa-diskarte
14)  Religious
https://mb.com.ph/2023/4/29/good-shepherd-sunday-59th-world-day-of-prayer-for-vocations-on-april-30
15)  Metro
Roundup
https://mb.com.ph/2023/4/29/paranaque-guam-sister-cities-ink-cultural-economic-partnerships
https://mb.com.ph/2023/4/29/pasig-lgu-holds-cancer-screening-for-women-with-disabilities
https://mb.com.ph/2023/4/29/2-hurt-as-fire-reaches-4th-alarm-in-pritil-market-tondo
https://mb.com.ph/2023/4/29/bulacan-s-tourism-office-celebrates-local-culinary-scene-1
https://mb.com.ph/2023/4/29/man-arrested-for-illegal-gun-possession-in-muntinlupa
16)  Provincial
Roundup
Luzon
https://mb.com.ph/2023/4/29/quezon-solon-distributes-aid-to-farmers-fishers
https://mb.com.ph/2023/4/29/sdo-cagayan-cops-cavraa-2023-overall-crown
Visayas
https://mb.com.ph/2023/4/29/fire-onboard-scrap-ship-in-cebu-declared-out-after-10-hours
https://mb.com.ph/2023/4/29/npa-rebel-killed-comrade-captured-in-negros-oriental-skirmish
https://mb.com.ph/2023/4/29/salvor-due-to-refloat-grounded-foreign-vessel-in-eastern-samar
https://mb.com.ph/2023/4/29/ex-pba-cager-dies-in-cebu-city-motorcycle-accident
Mindanao
https://mb.com.ph/2023/4/29/charges-filed-vs-biff-men-in-bus-bombing-in-sultan-kudarat
https://mb.com.ph/2023/4/29/contractor-dismisses-project-engineer-safety-officer-from-davao-city-bulk-water-supply-project
https://mb.com.ph/2023/4/29/9-542-tupad-workers-in-caraga-to-receive-salaries-on-labor-day
https://mb.com.ph/2023/4/29/25-caraga-police-officers-complete-disciplinary-procedures-seminar
17)  World
Roundup
https://mb.com.ph/2023/4/29/new-zealand-fights-to-save-its-flightless-national-bird
https://mb.com.ph/2023/4/29/biden-to-get-roasted-at-white-house-journalists-dinner
https://mb.com.ph/2023/4/29/russian-strikes-kill-26-including-five-children
https://mb.com.ph/2023/4/29/hong-kong-approves-33-000-talent-visa-applications-scmp-says
https://mb.com.ph/2023/4/29/nikki-haley-others-struggle-to-gain-2024-ground-on-trump
https://mb.com.ph/2023/4/29/pope-cautions-against-belligerence-during-hungary-visit
https://mb.com.ph/2023/4/29/us-teen-saves-the-day-as-school-bus-driver-faints
https://mb.com.ph/2023/4/29/a-new-history-brazil-s-lula-decrees-six-indigenous-reserves
https://mb.com.ph/2023/4/29/kim-jong-un-s-sister-says-us-s-korea-plan-risks-serious-danger
https://mb.com.ph/2023/4/28/three-pakistani-soldiers-seven-militants-killed-in-clashes
"
236,Senate panel submits to Palace recommendation banning POGOs in PH,Mario Casayuran,"Apr 29, 2023 ","The Senate Ways and Means Committee chaired by Senator Sherwin Gatchalian has submitted to Malacañang its chairman’s report seeking the ban of Philippine Offshore Gaming Operators (POGO) in the country.
Gatchalian said he submitted the report to Executive Secretary Lucas Bersamin in a bid to show the executive branch the reasons and study why POGO operations in the country should be banned.
He said that in the last budget hearing, Bersamin had said that they are waiting for the Senate committee report so that they would have a basis in banning POGO operations.
Gatchalian also said that the executive branch would want to see the recommendations so that it would come up with ways of implementing the recommendations.
He said that based on their findings, “The Filipino people stand to lose more than they will gain from allowing POGOs to continue operating in the Philippines.”
“In light of this, we recommend the permanent banning of offshore gaming operations in the Philippines,” Gatchalian said in his chairman’s report.
It had undertaken public hearings on the effect to Philippine economy by POGO operations.
But the Senate public order and dangerous drugs committee had recommended the operation of POGOs in a controlled area similar to economic zones.
Senator Ronald ‘’Bato’’ dela Rosa, committee chairman, said he does not recommend the immediate banning of POGO operations.
Instead, he said that these should be phased out in one to two years or two to three years depending on the vote of senators during a plenary debate.
Dela Rosa had told Senate reporters said the operation of POGOs in a controlled zone is recommended so that government could strictly supervise their operations and avoid the occurrence of crimes.
At present, POGOs operations are scattered in the Luzon area such as Paranaque, Pasay, Cavite, Pampanga, Tarlac and Cagayan.
The recommendation to ban POGOs, he said, is premised squarely on the detailed findings of the legislative inquiry, one of which finds the POGO business model as inherently unstable due to the outsized foreign regulatory and political risks involved.
“By triangulating POGO spending figures by currency and foreign national employment figures, the Committee found substantial basis to conclude that a sizable majority of customers placing bets through POGO operators are Chinese nationals,” he said.
In essence, Gatchalian said Chinese nationals are using offshore gaming operations based in the Philippines as a loophole to circumvent Chinese criminal law.
Thus, he said, it is no surprise that the Embassy of the People’s Republic of China in the Philippines has released several public statements in relation to its citizens involved in gambling in the Philippines, on September 27, 2021, September 22, 2022, and October 11, 2022.
“The strongest statement was the most recent, when the spokesperson of the Chinese Embassy said: ‘Crimes induced by and associated with POGO not only harm China’s interests and China-Philippines relations, but also hurt the interests of the Philippines. It is therefore widely believed that social costs of POGO far outweigh its economic benefits to the Philippines in the long run and POGO should be tackled  from the root so as to address the social ills in a sweeping manner’,” he said.
“I can imagine the Philippine government would react in a similar way if a foreign ally were allowing Filipinos to bet on prohibited games like jueteng or e-sabong through online casinos housed in another country,” he pointed out.
Gatchalian also said the POGO industry poses troubling social risks in the Philippines, noting that the Philippine National Police (PNP), during its investigation, has said there were at least 102 POGO-related crimes reported between the period of Jan. 1, 2017 and Jan. 23, 2023; 316 people were victimized by these crimes, the vast majority of the victims—214—were Chinese, while 28 were Filipinos.
“The most common crime reported in connection to the POGO industry was the heinous crime of kidnap-for-ransom, with 30 cases recorded during the five-year period. 14 cases of trafficking of persons were also recorded, along with 13 violations of the Access Devices Regulation Act and 10 cases of kidnapping and serious illegal detention,” he said.
Gatchalian also said that based on the panel’s inquiry and findings, the POGO industry also appears to be a potent source of financial crime, citing a report of the Anti-Money Laundering Council that POGOs and their service providers are highly vulnerable to money laundering.
"
237,4Ps beneficiary tops Civil Engineers Licensure Exam,Luisa K. Cabato,"Apr 29, 2023 ","A beneficiary of the Department of Social Welfare and Development's (DSWD) Pantawid sa Pamilyang Pilipino Program (4Ps) has topped the April 2023 Civil Engineers Licensure Examination.
Alexis Castillo Alegado, who graduated cum laude from Mariano Marcos State University in Batac, Ilocos Norte, garnered a score of 92.10 percent on the board exam.
He is one of the two topnotchers along with Garret Wilkenson Ching Sia from De La Salle University in Manila.
On Saturday morning, April 29, the Professional Regulation Commission announced that 5,887 out of 16,936 passed the licensure exam.
READ: 5,887 out of 16,936 pass April 2023 Civil Engineers Licensure Exam — PRC
DSWD spokesperson Assistant Secretary Romel Lopez said that the 22-year-old graduate's success is a ""concrete indication that DSWD’s 4Ps is a valuable tool in effectively investing in human capital.""
""Patunay po ang tagumpay ni Engr. Alexis Alegado na ang ating 4Ps ay napakahalaga sa bawat pamilyang Pilipino para mapagtapos sa kolehiyo ang kanilang mga anak na siyang makakatulong para sa pag-angat mula sa kahirapan (The success of Engr. Alexis Alegado is proof that our 4Ps is very important for every Filipino family to send their children to college, which can help lift them out of poverty),"" he added.
As per the DSWD Field Office 1's report, Alegado was also a beneficiary of the Expanded Student's Grants-in-Aid Program for Poverty Alleviation (ESGP-PA), which automatically qualified him for the Tertiary Education Subsidy (TES) under Republic Act 10931, or the Universal Access to Quality Tertiary Education Act.
""Beneficiaries under ESGP-PA are poor but deserving students belonging to families listed in the DSWD’s 4Ps program. They can enroll in selected State Universities and Colleges (SUCs) taking up the Commission on Higher Education’s (CHED) priority programs and other courses offerings within the government key growth areas.
""TES is one of the four programs under RA 10931 which will provide funding for qualified Filipino students from the poorest-of-the-poor households enrolled in public and private Higher Educational Institutions (HEIs),"" the agency said.
ESGP-PA grantees are also provided with the following assistance: ""allowance for books, supplies, transportation, and miscellaneous personal expenses; a reasonable allowance for the documented rental or purchase of personal computer or laptop and other education-related expenses; an allowance for room and board costs incurred by the student; additional subsidy of Persons with Disabilities (PWDs) or a one-time cost of a first licensure examination for graduates of a Board course or program.""
"
238,Cong Aniela scores souvenir photo with NBA legend Dirk Nowitzki,Ellson Quismorio,"Apr 29, 2023 ","Retired National Basketball Association (NBA) star, Dirk Nowitzki of the Dallas Mavericks is in the Philippines to take part in the FIBA World Cup 2023 draw.
It turns out that Cavite 8th district Rep. Aniela Tolentino was among the lucky ones who managed get a picture taken with the visiting seven-foot Nowitzki.
The picture, snapped by Ian Ludovice, was shared on Facebook by the Mavs Nations page.
German Nowitzki won an NBA title with the Mavericks in 2011 against the LeBron James-led Miami Heat. Dallas whipped Miami, 4-2, in their seven-game series.
https://www.facebook.com/100953826711048/posts/pfbid02jiMVGFMXt5PBw7iYqXXD7jUCUShk7ppiadQPzXYrCTYLK7Qnt31rwPR3cEVtCHTyl/?mibextid=Nif5oz



Rep. Tolentino is the daughter of incumbent Tagaytay City Mayor and Philippine Olympic Committee (POC) President Abraham ""Bambol"" Tolentino.
The lady solon was also her father's successor in the House of Representatives.
The Philippines is one one three Asian hosts for the FIBA World Cup this year, the others being Japan and Indonesia. The tournament will run from Aug. 25 to Sept. 10.


"
239,"PH, US to discuss planned joint naval sails in Indo-Pacific after success of Balikatan",Martin Sadongdong,"Apr 29, 2023 ","The Philippines and the United States have agreed to finalize their plans of conducting joint naval sails in the waters encompassing the Indo-Pacific region, the Department of National Defense (DND) bared Saturday, April 29.
(President Ferdinand Marcos Jr. witnesses the sinking exercise between the Armed Forces of the Philippines and United States Armed Forces where troops try to sink BRP Pangasinan by firing a variety of weapons as part of Exercise Balikatan 2023 in San Antonio, Zambales on April 26, 2023. File photo via Manila Bulletin)
It was DND Officer in Charge (OIC) Senior Undersecretary Carlito Galvez Jr. who pitched to Admiral John Aquilino, commander of the United States Indo-Pacific Command (INDOPACOM), the finalization of the two countries’ plans to hold joint naval sails during the culmination of Exercise Balikatan 2023.
“Galvez suggested the finalization of joint sails by the Philippine and US navies, as well as Joint Intelligence, Surveillance, and Reconnaissance (ISR) Operations at the soonest possible time,” said DND Spokesperson Arsenio Andolong.
In response, Andolong stated that Aquilino expressed the US INDOPACOM’s readiness to conduct such “cooperative deployments” to “protect the global commons, freedom of navigation, and maintain a free, open, stable, and prosperous Indo-Pacific.”
“Both parties agreed to embark on the mechanisms to pave the way for strengthening our two countries' collective defense and alliance in the near future,” Andolong stressed.
The latest endeavor to iron out the details of the joint naval sails between the Philippines and US came after the final day of the 38th iteration of Balikatan on Friday, April 28. The war games involved 17,600 troops from the two countries, making it the biggest iteration of the activity in almost four decades.
There were also 100 active participants from Australia as well as military contingents from observer-nations including Vietnam, Singapore, Indonesia, Malaysia, Thailand, Brunei, Japan, South Korea, India, France, the United Kingdom, and Canada. 
For Galvez, the increased security cooperation between the Armed Forces of the Philippines (AFP) and the US Armed Forces, as well as the sustained implementation of the 2014 Enhanced Defense Security Cooperation Agreement (EDCA), will further hone the interoperability of the Filipino and American troops.
“This will not only enable the AFP to protect and defend Philippine territory, sovereign rights and sovereignty, but also enable it to contribute significantly to peace and stability in the region and fulfill its obligations as a responsible member of the international community,” he noted.
Last month, the DND and the US Department of Defense (DoD) had revealed their intention to conduct joint patrols in the South China Sea, including the West Philippine Sea (WPS) where the Philippines and China have overlapping territorial claims.
The plan was raised again during the third US-Philippines 2+2 Ministerial Dialogue in Washington, D.C. last April 11. 
At the ministerial dialogue, Galvez, US Defense Secretary Lloyd Austin III, US Secretary of State Antony Blinken, and Department of Foreign Affairs (DFA) Sec. Enrique Manalo vowed to finalize plans for the conduct of combined maritime activities, including joint sails by the Philippine Navy and US Navy, in the South China Sea.
"
240,War games showed innovation in PH-US military ties — US envoy,Joseph Pedrajas,"Apr 29, 2023 ","United States Ambassador to the Philippines MaryKay Carlson lauded the success of the largest war games between the Philippines and the United States this year, which were highlighted by an ""innovation"" in the ""evolution"" of Washington and Manila's military ties.
At the conclusion of the 38th iteration of the ""Balikatan (shoulder-to-shoulder)"" Exercises between troops of both sides, Carlson said another ""milestone"" has been made.
Over 17,000 US and Philippine forces, along with Australia's, held military exercises for the past weeks, which increased both sides' ""capability to work together on land, at sea, and in the air,"" Carlson said.
Both forces also completed multiple humanitarian projects to improve infrastructure, enhance medical response and strengthen ties with local communities, she added.
""In addition to being unprecedented in terms of size, our forces also introduced cyber and space elements to the exercise scenario, showing our seven-decade-old alliance is constantly evolving to address 21st-century threats,"" she said at the closing ceremony on Friday.
According to Carlson, a US-Philippines military alliance ""plays an irreplaceable role"" in addressing challenges to rules-based international order, climate change, environmental degradation and water scarcity.
She said that ""what happens in the Philippines is critical to what happens in the Indo-Pacific and the world.""
""Our shared resolve to address threats together, embodied in our treaty alliance, is just one pillar in the US-Philippine relationship,"" she asserted.
Carlson expressed her gratitude for those who did their part ""to advance our shared goal of ensuring a free and open Indo-Pacific.""
She said the success of this year's exercises ""is an incredible accomplishment, and a testament to the strength of the US-Philippine Alliance.""
""I am sure all our service members who participated in this exercise depart with a deeper sense of the special bond of friendship between our two countries,"" she added.
"
241,"No casualty, significant damage after M5.2 earthquake hits Occidental Mindoro – OCD",Martin Sadongdong,"Apr 29, 2023 ","The Office of Civil Defense (OCD) said there was no casualty nor significant damage recorded in the aftermath of a magnitude 5.2 earthquake that hit Looc, Occidental Mindoro on Saturday midnight, April 29.
(Courtesy of Philippine Institute of Volcanology and Seismology / Phivolcs)
However, the residents in the affected areas were advised to stay vigilant as aftershocks were expected, said Diego Agustin Mariano, head of OCD joint information center.
“[There was] no reported damages and casualties as of reporting time,” Mariano said in a disaster media bulletin.
He said the OCD in Mimaropa (Region 4B) and concerned local disaster risk reduction and management offices (DRRMOs) were directed to coordinate and monitor any significant developments including aftershocks. 
Mimaropa covers the provinces of Occidental Mindoro, Oriental Mindoro, Marinduque, Romblon, and Palawan.
The earthquake struck at 12 a.m. and its epicenter was located 19 km southeast of Looc town. It had a depth of focus of 74 km and was tectonic in origin.
The Philippine Institute of Volcanology and Seismology (Phivolcs) downgraded the temblor’s magnitude from 5.5 to 5.2, and verified its exact origin from Calintaan town to Looc.
"
242,Fire onboard scrap ship in Cebu declared out after 10 hours,Martin Sadongdong,"Apr 29, 2023 ","It took 10 hours before firefighters finally put out the fire that razed MV Diamond Highway, a vehicle carrier, off Lapu Lapu City, Cebu on Friday, April 28.

 
(Courtesy of PCG)
The fire that started around 2 p.m. Friday was declared out by the Bureau of Fire Protection (BFP) in Cebu at 12:35 a.m. Saturday, April 29, according to the Philippine Coast Guard (PCG). 
“Per inquiry to MV Diamond Highway’s Operations Manager, Mr. Arnel Villaganas, the fire started from the starboard bow while cutting the vessel's scrap metals,” the PCG said.
The vessel was undergoing salvage operation in Brgy. Punta Engaño after it ran aground in Cebu during the onslaught of Typhoon Odette 2021 when it suddenly went up in flames.
“MV Diamond Highway’s salvage operation [was] for disposal, not repair,” said PCG communications officer Diane Gumatay.
Fortunately, no one got hurt during the incident since all of the 23 personnel conducting scrap operation onboard safely disembarked from the vessel.
Further investigation was conducted to determine the cause of fire. 
However, initial investigation reportedly showed that some of the survivors were dismantling the vessel when acetylene accidentally spilled on paint which sparked the fire.
"
243,Recto on LTO's plastic card problem: 'Kulang sa diskarte',Ellson Quismorio,"Apr 29, 2023 ","House Deputy Speaker and Batangas 6th district Rep. Ralph Recto says the lack of ""smarts""--and not funds--is the real root cause of the Land Transportation Office's (LTO) plastic driver’s license card woes.
“Not all procurement debacles stem from lack of money. Some are caused by inefficiency, by agencies rich in resources but poor in foresight,” Recto said in a statement Saturday, April 29.
To illustrate his point, the veteran solon said that the P249 million that LTO supposedly needs to print the needed 5.2 million plastic driver’s license cards is what the agency earns “in a mere three and half days"".
“Hindi kakulangan ng pera ang dahilan, pero tila kakulangan sa diskarte (The problem isn't the lack of money, but apparently, the lack of smarts),” Recto said.
Recto said LTO posted revenues of P26.68 billion last year, “which comes up to P73 million a day"".
“So it would only take three-and-half days of LTO collections to fund the P249 million required to purchase a year’s supply of plastic driver’s license cards,” underscored the former Senate President Pro Tempore.
At P19.32 billion, motor vehicle user’s charge and other registration fees accounted for bulk of LTO collections in 2022.
Next were license fees, which contributed P3.24 billion. Fines and penalties added P3.08 billion to its collection haul.
“Doon pa lang sa bayad sa lisensya, isang buwan lang na koleksyon sapat ng pambili ng plastic cards na lisenysa (The one-month collection for the license is enough to purchase the plastic cards),” Recto said.
"
