,Title,Author,Date,Text
27,PBBM calls for PH GSP renewal to boost trade,By Filane Mikee Cervantes,,"President Ferdinand R. Marcos Jr. (Photo courtesy of the Office of the President)
MANILA – President Ferdinand R. Marcos Jr. has called for the renewal of the Philippines’ participation in the United States Generalized System of Preferences (GSP) trade program.
In a speech at a forum organized by the US-ASEAN Business Council and US Chamber of Commerce roundtable and reception at the Blair House in Washington DC on Wednesday (US time), Marcos said the program would increase trade with the US and promote competition.
The country’s eligibility for the US GSP program, which allows the duty-free entry of several Philippine products to the US market, expired on Dec. 31, 2020.
“We would like to request for reauthorization… to boost trade and to make US products that are made in the Philippines more competitive,"" he said.
Invest in PH
Aside from strengthening trade relations between the two countries, the President also called on US companies to invest more in the Philippines as the country has stepped up efforts to “create an atmosphere that is attractive to potential investors and we continue that process.”
He touted before American business executives the Philippine economy’s growth, which stood at 7.6 percent last year.
“This is the effect of our very aggressive efforts really to promote the Philippines as an investment destination,” Marcos said. “We will never, at any point, say we got it perfected. We will continue to listen to you and to all our other partners as to what else we can do to help transform our economy and, in that way, to be able to play a viable part in the security and defense issues that are the challenges of the day and of the region.”
He noted that the US-Philippines alliance is in the “front and center right now,"" overcoming ""some bumps and scrapes"" over the past years, as he emphasized that defense and security remain the priority areas of cooperation.
“But now, the security and defense are top of mind… we also have to see that because our economies and our societies have grown more complex, everything, it hinges on everything else and… it is very hard for us to separate and say that this is a discreet sector that does not affect any other sector,” he said.
Marcos also highlighted the government's efforts to advance the digital transformation of the Philippines, particularly supporting the “smart industry readiness” of several semiconductor and electronics manufacturing services companies “to help them craft their digital transformation roadmaps.""
The President said the country is also optimistic about the future increase in exports of solar and photovoltaic-related products from the Philippines as many countries strive to comply with their decarbonization targets.
He noted that with the trend toward electric vehicles, Philippine exports geared towards electric vehicle use, such as wire harnesses, rubber tires, and automotive electronics have good potential.
Marcos said the country is also optimistic about increasing its exports of solar and photovoltaic-related products from the Philippines as many countries strive to comply with their decarbonization targets.
The semiconductor industry, on the other hand, can gain more from increasing skills in research and development, he pointed out.
Present at the forum were top American businessmen and Filipino tycoons, among them Jaime Zobel de Ayala, Enrique Razon, Tessie Sy Coson, and Kevin Tan. (PNA)
 
 
"
28,Legarda wants tax incentives for salt industry investors,,,"(File photo)
MANILA – To revitalize the country’s salt industry and reduce our dependence on importation, Senate President Pro Tempore Loren Legarda is batting for the passage of a measure that seeks to provide attractive incentives to industry investors.
In pushing for Senate Bill No. 1870, or an Act Strengthening and Revitalizing the Development of the Salt Industry in the Philippines, Legarda, in a press release said on Thursday, that the country’s salt industry has the potential to be a significant driver of economic growth and income-generating opportunities for the Filipino people.
She pointed out that the possibilities of the salt industry for the Philippines' overall economic performance are endless, but noted that over the past years, the country has been importing around 550,000 metric tons of salt, equivalent to 93 percent of the nation's salt requirement.
The Philippine Association of Salt Industry Networks (PhilAsin) expects these numbers to increase in the coming years because of the rapidly growing population.
Thus, Legarda said that government support is vital in addressing the challenges and gaps in making the salt industry competitive, reduce dependence on importation, and create more conducive jobs for salt farmers.
To boost local production, the advocate for sustainable livelihood programs emphasized providing substantial and attractive incentives to investors.
The lawmaker added that salt farmers should be given priority through financial and technical assistance that can promote sustainable salt production.
These can be through machines, new technologies, and elaborated research and development studies to identify further and support the industry's changing needs, she said.
Likewise, more improved policies should be considered, as well as a diverse collaboration between government agencies and stakeholders that will shepherd the formulation and implementation of the Philippine Salt Industry Development Roadmap.
""As legislators, the future of the salt industry lies in our hands. We should all consider this a shared aspiration and commitment to act tirelessly to save what's left of the industry. We will all benefit from this sector's potential for our nation's inclusive growth,"" Legarda said. (Leonel Abasola/PNA)
"
29,"NCR, Central Luzon top sales from Labor Day 'Kadiwa' for workers",By Ferdinand Patinio,,"(Photo courtesy of DOLE Facebook page)
MANILA – The “Kadiwa ng Pangulo para sa Manggagawa” in the National Capital Region (NCR) and Central Luzon logged the highest amounts of sales from the nationwide event held in celebration of Labor Day.
Citing its latest data as of May 2, the Department of Labor and Employment (DOLE) said the two regions contributed more than PHP1 million in sales out of more than PHP6.4 million in total revenues generated from the activity.
The Kadiwa in the NCR, held at the SMX Convention Center in Pasay City on April 30 and was graced by President Ferdinand R. Marcos Jr., recorded PHPP1,009,903.24 in sales.
A total of PHP1,009,056.15 in earnings were recorded by Kadiwa outlets in Central Luzon, located in San Jose del Monte City, Bulacan; Angeles City, Pampanga; and Mariveles, Bataan.
It added that other Kadiwa ng Pangulo para sa Manggagawa sites in Luzon recorded the following sales: Cordillera region, PHP193,583; Ilocos region, PHP464,769; Cagayan Valley, PHP302,418; Calabarzon, PHP137,654; and Bicol region, PHP673,056.87.
As for the Kadiwa outlets in the Visayas and Mindanao reported the following sales: Western Visayas, PHP214,838; Central Visayas, PHP636,362; Eastern Visayas, PHP472,296.75; Zamboanga Peninsula region, PHP288,834; Northern Mindanao, PHP280,801.75; Davao region, PHP147,436; Soccsksargen, PHPP203,338.95; and Caraga, PHP555,756.57.
In celebration of Labor Day, the labor department set up 29 Kadiwa ng Pangulo para sa Manggagawa outlets nationwide where affordable and quality products were offered by 606 enterprises and 1,223 sellers to Filipino workers.
Kadiwa enables the farming community to sell goods directly to consumers without the trader-intermediaries, allowing them to reap higher profits while still offering quality products at an affordable price to consumers.
The DOLE said the data is expected to increase as sales reports from other regional offices are still coming in. (PNA)
"
30,"Attacks vs. US, PH ships, aircraft in Pacific, SCS to trigger MDT",By Priam Nepomuceno,,"US Defense Secretary Lloyd J. Austin III (left) and Department of National Defense chief Carlito Galvez Jr. (right) (File photo)
MANILA – The Bilateral Defense Guidelines between the United States and the Philippines have emphasized that an attack in the Pacific, including any part of the South China Sea against public vessels, aircraft or armed forces of the two nations will result in the invocation of the Mutual Defense Treaty (MDT) commitments.
""The guidelines reaffirm that an armed attack in the Pacific, including anywhere in the South China Sea, on either of their public vessels, aircraft, or armed forces – which includes their Coast Guards – would invoke mutual defense commitments under Articles IV and V of the 1951 US-Philippines MDT,"" it added.
The guidelines were established on Wednesday by Defense Secretary Lloyd J. Austin III and his Filipino counterpart Carlito Galvez Jr.
""Recognizing that threats may arise in several domains – including land, sea, air, space, and cyberspace – and take the form of asymmetric, hybrid, and irregular warfare and gray-zone tactics, the guidelines chart a way forward to build interoperability in both conventional and non-conventional domains,"" it noted.
The Bilateral Defense Guidelines also aims to modernize alliance cooperation in service of the United States and the Philippines’ shared vision for a free and open Indo-Pacific Region.
The guidelines are informed by the following goals with the aim of strengthening the United States and the Philippines’ combined deterrence in an evolving security environment, including:
-- Reaffirm the US-Philippines MDT’s enduring relevance in addressing both current and emerging threats;-- Foster a common understanding of roles, missions, and capabilities within the framework of the alliance to face regional and global security challenges;
-- Drive unity of effort across all areas of bilateral security and defense cooperation to sustain focus on principal regional security concerns; and;
-- Guide priority areas of defense cooperation to address both conventional and non-conventional security challenges of shared concern.
The guidelines identify multiple lines of effort to advance these objectives, including the following:
Modernizing defense capabilities
-- Coordinate closely on the Philippines’ defense modernization, including through the completion of a Security Sector Assistance Roadmap, to identify priority defense platforms and force packages that will bolster combined deterrence and capacity to resist coercion.
-- Prioritize the procurement of interoperable defense platforms sourced from US programs and Philippine national defense procurement and funding initiatives.
-- Expand investments in non-materiel defense capacity building including through education and training exchanges, exercises, and other operational activities.  
Deepen interoperability
-- Orient bilateral exercises and activities around improving our combined ability to counter armed attacks on either country as well as threats in space and cyberspace, while expanding the scope, scale, and complexity of exercises.
-- Expand cooperation on maritime security and maritime domain awareness, including through the continued conduct of combined maritime activities, including but not limited to joint patrols.
-- Deepen cooperation under the Enhanced Defense Cooperation Agreement (EDCA) to strengthen interoperability, including through infrastructure improvements; enhanced joint use of facilities; advancement of additional maritime security, maritime domain awareness, and humanitarian assistance and disaster relief capabilities; and rotational US access to agreed locations.
-- Enhance bilateral planning and information-sharing.
-- Conduct coordinated analysis, tabletop exercises, and training and exercises to reinvigorate bilateral planning and coordination efforts; assess bilateral requirements; and advance common objectives and approaches to shared challenges.
-- Develop adaptable decision-making processes and communication procedures to support flexible, timely, whole-of-government bilateral coordination and action to respond to conventional and unconventional warfare.
-- Broaden information sharing on early indicators of threats to the peace and security of both countries to ensure preparedness to address principal challenges confronting the alliance.
-- Strive toward real-time information sharing in collaboration with other departments and agencies to support deeper interoperability and operational coordination.
-- Enhance information security through consultations on policies, practices, and procedures for the protection of classified defense and military information.
Combat transnational and non-conventional threats
-- Improve cyber defense and cyber security cooperation to secure critical infrastructure and protect against attacks emanating from state and non-state actors.
-- Pursue capacity-building activities to respond to chemical, biological, radiological, and nuclear-related attacks and to counter the proliferation of weapons of mass destruction. Contribute to global and regional peace and security.
-- Sustain participation in multilateral fora, anchored in shared support for ASEAN centrality.
-- Prioritize trilateral and other forms of multilateral cooperation based on common issues of shared concern, including pursuing opportunities for third-party participation and observation in bilateral US-Philippine defense activities. (PNA)
"
31,Magnitude 5.8 quake jolts Isabela,By Ma. Cristina Arayata,,"Quake epicenter (Image grabbed from Phivolcs Facebook page)
MANILA – A magnitude 5.8 earthquake jolted Isabela on Thursday, the Philippine Institute of Volcanology and Seismology (Phivolcs) said.
The tectonic quake struck 15 kilometers northeast of the municipality of Maconacon at 8:49 a.m. It was 42 km deep.
Intensity V was felt in Peñablanca, Enrile and Tuguegarao City in Cagayan. Intensity IV was reported in City of Batac, while Intensity II was felt in Pasuquin, Bacarra and City of Laoag, all in Ilocos Norte.
Phivolcs also logged the following instrumental intensities:
Intensity V - Peñablanca, Cagayan
Intensity IV - Gonzaga, Cagayan
Intensity III - Ilagan, Isabela
Intensity II - Casiguran, Aurora; Pasuquin, Laoag City, Batacin Ilocos Norte; Vigan City, Ilocos Sur; Santiago City, Isabela; Tabuk, Kalinga; Madella, Quirino
Intensity I - Bangued, Abra; Diapaculao, Baler, Aurora; Narvacan, Ilocos Sur; Bayombong, Nueva Vizcaya.
Reported intensity is the traditional way of knowing the intensity based on reports of people who felt the earthquake while instrumental intensity is measured using an intensity meter that measures ground acceleration.
Phivolcs said aftershocks are likely, but damage is not expected from the quake. 
 
locos Norte
In Ilocos Norte, hospital workers and patients of the government-run Mariano Marcos Hospital and Medical Center rushed out of the building after feeling mild shaking of the ground.
Safety officers only allowed them to return 30 minutes later when the building has been assessed safe for occupancy.
 
Residents in these areas were advised to take precautionary measures as aftershocks are expected. No damage was recorded so far, authorities said. (with reports from Leilanie Adriano/PNA) 
"
32,"OCD urges public to heed El Niño advisories, warnings",By Priam Nepomuceno,,"(PNA photo by Yancy Lim)
MANILA – The Office of Civil Defense (OCD) reminded the public to heed authorities’ advisories on El Niño and implement necessary measures in preparation for the impacts of the phenomenon.
This came after the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) raised its monitoring status from El Niño watch to El Niño alert on Tuesday.
In a memorandum dated May 3, the National Disaster Risk Reduction and Management Council (NDRRMC) directed regional DRRMCs and OCD regional offices to implement preparedness actions which include close monitoring of warnings from PAGASA, issuance of reminders on water and energy conservation, the maintenance of water distribution systems to prevent wastage.
This also includes the strengthening of risk communication and localization of warnings and reminders to communities, adherence to the public health advisory for El Niño and minimum health standards for Covid-19 issued by the Department of Health, and the submission of regular reports to NDRRM Operations Center.
An interagency meeting was also held last April 24 which was presided by OCD Administrator Undersecretary Ariel Nepomuceno. Nepomuceno emphasized the need to identify and harmonize short term solutions, medium term and long term solutions of concerned government agencies for the El Niño phenomenon.
The composition of the proposed El Niño team to be led by the Department of the Interior and Local Government, was presented by OCD which also serves as team co-chair, with the Department of Agriculture, Department of Environment and Natural Resources, Department of Energy, Department of Health, Department of Science and Technology, National Economic and Development Authority, National Irrigation Administration and Metropolitan Waterworks and Sewerage System as members.
It has a support team composed of the Presidential Communications Office, Department of Trade and Industry, National Water Resources Board and Armed Forces of the Philippines.
On Wednesday, various government agencies met to discuss updates and the ways forward in preparation for El Niño.
“Let’s work together to make sure that we will be able to comply with the President’s (Ferdinand R. Marcos Jr.) guidance and do what is expected from us in the first place,” OCD deputy administrator Assistant Secretary Bernardo Rafaelito Alejandro IV said in a statement.
The El Niño Watch was in effect from March 23 to May 1 before PAGASA raised the monitoring status to El Niño Alert.
“PAGASA has been continuously monitoring the developing El Niño conditions in the tropical Pacific. Recent conditions and model forecasts indicate that El Niño may emerge in the coming season (June-July-August) at 80 percent probability and may persist until the first quarter of 2024. With this development, the PAGASA El Niño Southern Oscillation (ENSO) Alert and Warning System is now raised to El Niño Alert,” the state weather bureau said in its advisory.
El Niño increases the likelihood of below normal rainfall conditions which could bring negative impacts such as dry spells and droughts in some areas of the country, PAGASA added. (PNA)
"
33,Scattered rain showers continue over most of PH,By Ma. Cristina Arayata,,"MANILA – The Visayas and some parts of Luzon and Mindanao will continue to experience rain showers due to the low pressure area (LPA) and the intertropical convergence zone (ITCZ), the weather bureau said Thursday.
These weather systems will bring scattered rain showers and thunderstorms over the Visayas, Zamboanga Peninsula, Palawan, Romblon, Masbate, Catanduanes, Albay, Sorsogon, Dinagat Islands, Surigao del Norte and Surigao del Sur.
The Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) said these areas may experience flash floods or landslides due to moderate with at times heavy rains.
The LPA last tracked 130 kilometers southeast of Cuyo, Palawan and is embedded along the ITCZ has a moderate to high chance of developing into a weak tropical cyclone, said PAGASA forecaster Benison Estareja.
He added that the LPA would continue to move westward, and will be named Betty once it develops into a tropical cyclone.  
Warm and humid weather due to easterlies will continue to prevail over Metro Manila and the rest of the country.
Isolated rain showers caused by localized thunderstorms are still likely.
Light to moderate winds and slight to moderate seas will continue to prevail across the country, PAGASA said. (PNA)
"
34,Christening of Navy's 2 new Israeli missile boats set May 8,By Priam Nepomuceno,,"(Photo courtesy of Philippine Navy)
MANILA – The Philippine Navy (PN) announced that it will be conducting a christening ceremony for the two newly delivered fast attack interdiction craft-missile (FAIC-Ms) on May 8.
In an advisory to reporters Thursday, Navy spokesperson Capt. Benjo Negranza said the event will be held at Naval Station Pascual Ledesma, Fort San Felipe, Cavite City at 9 a.m.
These FAIC-Ms will be christened BRP Gener Tinangag (PG-903) and BRP Domingo Deluana (PG-905).
The namesake of these ships were both Marine personnel who were awarded the Medal of Valor, the highest military decoration for courage, bravery and self sacrifice above and beyond the call of duty. Both men died on the battlefield.
Aside from the christening rites, the PN will also hold a blessing ceremony for its Naval Shipbuilding Center which is also located at the same facility.
The guest-of-honor and speaker for these events will be Senate President Juan Miguel Zubiri. These two ships were delivered to the Philippines last April 11.
""Said FAIC-Ms, which are part of the nine platforms contracted with Israel Shipyards, arrived from Israel on board the general cargo ship M/V Mick. They were unloaded with the assistance of BRP Mamanwa (LC-294) and proceeded to the naval shipyard in Cavite for a series of tests and crew training,"" Negranza earlier said.
These FAIC-Ms will soon join the Acero-class patrol gunboats along with frontrunners BRP Nestor Acero (PG-901) and BRP Lolinato To-ong (PG-902) which were commissioned last November.
""They are a welcome addition to the Navy's capability to secure vital choke points, key sea lines of communication, and littoral areas of the country,"" Negranza said. Five more are expected to be delivered within the next two years.
The 32-meter long FAIC-Ms are high-speed vessels equipped with quick intercept ability, remote stabilized weapons, and short-range missiles that are capable of delivering precision strikes against larger hostiles and high-value targets on land and sea.
Four of the FAIC-Ms will be armed with non-line-of-sight (NLOS) missiles with pinpoint accuracy and a range of 25 kilometers while the other five will be armed with Typhoon-mounted 30mm main cannons and .50 caliber heavy machine guns.
The acquisition of these FAIC-Ms is among the 2019 projects approved by former President Rodrigo Duterte under the Horizon 2 List of the Armed Forces of the Philippines Modernization Program.
The notice of award for the FAIC-M project, worth around PHP10 billion, was issued on Jan. 5, 2021. These are expected to replace PN’s medium-sized patrol craft.
Once deliveries of the FAIC-Ms are completed, these vessels can interdict surface threats and launch NLOS missiles safely using the surrounding littoral areas as maneuver space and cover.
Earlier, PN chief Vice Adm. Toribio Adaci Jr. said the Navy is planning to acquire at least 15 more Israel-made Shaldag Mark V missile boats, which are the basis of its Acero-class patrol gunboats.
He said the additional Acero-class gunboats would help them to meet their requirements in ""patrolling the seas of the country"".
Adaci also said the FAIC-Ms will be assigned to the Littoral Combat Force. (PNA)
"
35,PBBM hails US willingness to work with PH as equal partner,By Filane Mikee Cervantes,,"(Photo courtesy of PCO)
MANILA – President Ferdinand R. Marcos Jr. on Wednesday hailed the United States’ willingness to work with the Philippine government “as an equal, sovereign partner"", noting that defense and security engagement remains the key pillar of Philippines-US bilateral relations.
Marcos made the remark during his meeting with members of the US Senate led by Senator Robert Menendez, chairman of the Senate Foreign Relations Committee, and other members of the panel on Capitol Hill.
Marcos said engagements between Manila and Washington should not only take place at the executive level, but also with members of the legislature.
During the meeting, Marcos and the US Senate members discussed a wide range of issues that include security, defense, agriculture, climate change mitigation, economic cooperation and cyber security.
Other areas of cooperation between the two countries that need to be strengthened, Marcos said, include the supply chain, health and health security, environment, energy security and interconnectivity.
The meeting was part of the President’s ongoing five-day official visit to Washington, which included a series of high-level dialogues with US President Joseph Biden and US Vice President Kamala Harris.
Joining the President in Wednesday's Capitol Hill meeting were Speaker Ferdinand Martin Romualdez, Foreign Affairs Secretary Enrique A. Manalo, Philippine Ambassador to the US Jose Manuel G. Romualdez, Finance Secretary Benjamin Diokno, Justice Secretary Jesus Crispin C. Remulla and Trade Secretary Alfredo Pascual.
Among those who joined Menendez were Senator James Risch as well as other officials of the Senate Committee on Foreign Relations. (PNA)
"
36,PCO vows to promote 'free media environment',By Filane Mikee Cervantes,,"FREE PRESS. Media workers covering Malacañang. The Presidential Communications Office reaffirmed the government's commitment to promoting a free media environment where journalists can work safely without fear of reprisals. (Screenshot)
MANILA – As it marks the 30th World Press Freedom Day, the Presidential Communications Office (PCO) on Thursday reaffirmed the government's commitment to promoting a free media environment where journalists can work safely without fear of reprisals.
In a statement, the PCO acknowledged that journalists and media organizations face threats, intimidation, harassment, violence and other challenges in fulfilling their essential role to provide the public with relevant information.
""On this World Press Freedom Day, the Presidential Communications Office recognizes the vital role of a free and independent press in fostering democracy, promoting transparency, and upholding the principles of human rights,"" the PCO said. ""We honor the brave journalists who risk their lives every day to bring us the news and the stories that shape our world.""
The PCO condemned all attacks on press freedom and called for the protection of journalists and media workers worldwide.
""We believe that a vibrant and independent press is crucial for a healthy democracy, and we will continue to work towards ensuring the freedom of the press is protected and respected in our country,"" the PCO said.
Last week at the 50th anniversary of the Kapisanan ng mga Brodkaster ng Pilipinas (KBP), President Ferdinand R. Marcos Jr. vowed to continue working “hand-in-hand” with the media to strengthen press freedom, assuring media practitioners of the state’s continued commitment to protecting them and their rights in the practice of their profession.
He also committed to “work hard” to “climb our way up” in the global press freedom rankings.
In his speech, the President cited the media’s “instrumental role” in informing the citizenry, shaping public opinion, and “even triggering social mobilization and change.”
The chief executive then urged the press to “lead and foster public discussion, truth and credibility, the rule of law, especially in the practice of broadcasting, news reporting and information-dissemination.”
Marcos also credited KBP for fully establishing itself as an “institution of national significance” and for being an “efficient instrument of public service in Philippine society.” (PNA)
 
"
37,"PBBM orders gov’t agencies, LGUs to back program vs. criminality",,,"President Ferdinand R. Marcos Jr. (File photo)
MANILA – President Ferdinand R. Marcos Jr. has signed a memorandum circular directing all government agencies and encouraging local government units to support the 2023 National Crime Prevention Program (NCPP).
Under Memorandum Circular No. 19, signed by the President on Tuesday, the directive is in line with the adoption of a “whole-of-government” approach in addressing criminality, and ensuring peace and security in the country.
The 2023 NCPP “operationalizes the strategies for ensuring peace and security under the Philippine Development Plan 2023-2028” with the National Police Commission (Napolcom) at the helm of NCPP implementation.
The 2023 NCPP was developed by Napolcom through its Technical Committee on Crime Prevention and Criminal Justice, an inter-disciplinary body composed of acknowledged experts from government agencies and non-government organizations involved in the criminal justice system.
Napolcom is an agency attached to the Department of the Interior and Local Government (DILG) responsible for the administration and control of the Philippine National Police. (PND)
"
38,PBBM OKs inter-agency body for 125th PH independence anniversary,,,"File photo
MANILA – President Ferdinand R. Marcos Jr. has signed an administrative order creating an inter-agency committee for the commemoration of the 125th anniversary of Philippine independence and nationhood.
Marcos signed Administrative Order No. 8 on Tuesday, tasking the committee to “facilitate the planning and execution of programs and projects” for the commemoration of the 125th Philippine independence anniversary.
The committee will be chaired by the National Historical Commission of the Philippines (NHCP) with the Department of the Interior and Local Government (DILG) as vice chair.
The inter-agency committee’s members are the Department of Tourism, Department of Education, Department of National Defense, Department of Information and Communications Technology, Department of Trade and Industry, Department of Budget and Management, Department of Labor and Employment, Department of Transportation, and the Metro Manila Development Authority.
The country will commemorate the 125th anniversary of Philippine independence from 2023 to 2026 to “give focus on the freedom that our forebearers struggled for towards that they dreamed for the country and the history that we seek to remember and honor them with.”
Republic Act No. 10086, or the “Strengthening Peoples’ Nationalism Through Philippine History Act” provides that the State shall provide the means to “strengthen people's nationalism, love of country, respect for its heroes and pride for the people's accomplishments by reinforcing the importance of Philippine national and local history in daily life with the end in view of raising social consciousness.”
It is further directed to ""reinvigorate government support for historical research; and sustaining and enhancing programs for the protection, preservation and conservation of historical relics and memorabilia, monuments, sites and other historical resources.” (PND)
"
39,PHLPost marks Nat’l Heritage Month with historic postage stamps,,,"MANILA – To mark the celebration of 2023 National Heritage Month (NHM), the Philippine Postal Corporation (PHLPost) has unveiled a new set of commemorative stamps featuring eight different heritage structures and historic sites associated with the birth of the Filipino nation, the first democracy and constitutional republic in the whole of Asia.
These historic structures are the Aguinaldo Shrine in Kawit, Cavite province; Sideco House in San Isidro, Nueva Ecija; Cabanatuan Cathedral Convent, Cabanatuan City, Nueva Ecija; Pamintuan Mansion, Angeles City; Tarlac Cathedral, Tarlac City, Tarlac; Cuenca House, Bacoor, Cavite; Malolos Cathedral Convent, Malolos City, and the Bulacan and Barasoain Church in Malolos City, Bulacan.
Entitled “Kalayaan ay Pamana”, PHLPost has partnered with the Filipino Heritage Festival Inc. (FHFI), the National Commission for Culture and the Arts (NCCA) and FUNtastic Philippines Inc, a group of amateur and professional photographers in commemorating the National Heritage Month pursuant to Presidential Proclamation No. 439, declaring the month of May of every year as National Heritage Month o Buwan ng Pambansang Pamana.
The celebration aims to create among the Filipino people an enhanced consciousness, respect and love for the legacies of the nation’s cultural history.
“Mula sa mga makulay na kasaysayan at tanyag na lugar sa bansa, na tampok sa mumunting piraso ng sining na kung tawagin ay ‘Stamp o Selyo’, ang PHLPost ay patuloy na nagmumulat ng kaalaman, respeto at pagbibigay halaga sa pagiging Filipino (From the colorful history and famous places in the country, which are featured in small pieces of art called ‘Stamp or Seal’, PHLPost continues to spread knowledge, respect and value of being Filipino),” Postmaster General Luis D. Carlos said.
“Keeping our heritage buildings intact amid the new development and progress would provide us and the next generations a sense of continuity in these times of uncertainty and change,” he added.
The postage stamps also reflect the country’s long-standing traditions, cultural values, or political systems that endure despite changes that may occur in other areas. Its continuity provides a sense of stability and a connection to the past and helps to shape the development of societies and cultures for generations to come.
PHLPost has printed 80,000 copies of the Stamps in eight different designs with a 16-peso denomination, and souvenir sheets with a 55-peso denomination.
PHLPost in-house graphic designer Ryman Dominic Albuladora did the layout of the stamps with photos credited to Rolino Bucao, Jr., Rosemarie de Guzman, Godwin Hernaez, Bobby Taron, and Ruwen Verdaguer of FUNtastic Philippines, Inc.
Stamps and official first-day covers are now available at the Philatelic Counter, Manila Central Post Office in Liwasang Bonifacio and Iloilo City Post Office. For inquiries on the stamps, please call (02)8527-0108 or (02)8527-0132 and follow its Facebook page https://www.facebook.com/PilipinasPhilately/ for updates. (PR)
"
