Text,Annotate,Outlet,Date
"Likewise, the public is reminded to bring the QR code from manilacovid19vaccine.ph.",,pna,2023-04-19
"“Please be guided that six adults are needed before opening one vial of vaccine to prevent wastage,” she added.",,pna,2023-04-19
"On Tuesday, the Department of Health released its guidelines for the second Covid-19 booster shot to the general population, excluding children ages 5 years to 17 years.",,pna,2023-04-19
"In its guidelines, the health department allows all healthy adults, 18 years and above, to receive their second booster shot after six months from their first booster.  ",,pna,2023-04-19
"PBBM vows continuous delivery of basic goods, aid amid inflation",,pna,2023-04-19
MANILA – President Ferdinand R. Marcos Jr. on Wednesday vowed to provide Filipino consumers continuous supply of quality and safe food items being sold at the Kadiwa ng Pangulo outlets to cushion the effects of inflation.,,pna,2023-04-19
"During the Kadiwa ng Pangulo launching in San Jose del Monte, Bulacan, Marcos said the initiative will be replicated in various parts of the country, noting that these food outlets would provide consumers with fresh and affordable products, as well as provide ready market to farmers and producers.",,pna,2023-04-19
"“Kaya’t tinitiyak namin na magkaroon ng magandang supply sa susunod. Hindi na natin kailangan alalahanin na mauubos (We assure you that there will be more supply next time. There's no need to worry thar products will run out),” Marcos said.",,pna,2023-04-19
"Marcos said the Kadiwa program aided micro, small and medium enterprises (MSMEs) in regaining their footing following the economic impact of the coronavirus pandemic on their businesses.",,pna,2023-04-19
"“Kaya’t binibigyan natin ng pagkakataon ang ating mga MSMEs, binibigyan natin sila ng isang lugar, isang palengke, isang merkado kung saan sila makapunta para naman maibenta nila ang kanilang mga produkto (We are giving MSMEs the opportunity -- a single place or market where they could sell their products),"" he said.",,pna,2023-04-19
"Kadiwa is a market linkage facilitation program of the Department of Agriculture (DA) that aims at making products such as rice, fish, poultry and livestock, fruits and vegetables and other  accessible, available and affordable to the poor.",,pna,2023-04-19
The program also seeks to establish an additional market for small farmers and fisherfolk to sell their products and increase their  and ensure a stable price and supply of food and other  within poor areas.,,pna,2023-04-19
"To date, Kadiwa total sales have reached to more than PHP415 million, benefitting farmers, fisherfolk and other businesses.",,pna,2023-04-19
"It also said the program has so far benefitted more than 1 million families and 26,000 farmers and fishermen.",,pna,2023-04-19
More aid to Filipinos reeling from effects of Covid-19,,pna,2023-04-19
"Marcos also noted that the government is also finding ways to extend assistance to Filipinos who are still recovering from the Covid-19 pandemic, as well as those reeling from rising inflation.",,pna,2023-04-19
"Aside from the Kadiwa launch, Marcos also led the distribution of various forms of aid to residents of San Jose del Monte, Bulacan.",,pna,2023-04-19
"“Ang pamahalaan ay ginagawa ang lahat upang tulungan ang ating mga kababayan, upang tulungan ang ating mga maliliit na negosyante, upang tulungan ang lahat ng nangangailangan, na kahit papaano ay talagang naabutan nung ekonomiya ng pandemya, ay nalugi na, nagsara na ‘yung mga kanilang negosyo, walang mahanap na trabaho (The government is doing its best to help Filipinos, small businesses and those in need who were hardest hit by the economic impact of the pandemic. They went bankrupt, had to shut down their businesses and lost their jobs),"" the President said in his speech at the convention center in San Jose del Monte City.",,pna,2023-04-19
Department of Social Welfare and Development (DSWD) Secretary Rex Gatchalian joined the President during the rollout of the Kadiwa ng Pangulo in San Jose Del Monte City.,,pna,2023-04-19
"During the event, five Sustainable Livelihood Program (SLP) associations from DSWD Central Luzon field office distributed various products such as bags, belts, wallets and various food delicacies, among others.",,pna,2023-04-19
"Marcos and Gatchalian also led the distribution of PHP5,000 cash assistance and food packs from DSWD to over 480 recipients identified by the LGU of San Jose del Monte City.",,pna,2023-04-19
"The DSWD likewise launched the food-for-work-program, wherein beneficiaries will be engaged  service in exchange for the provision of food packs. ",,pna,2023-04-19
"Marcos said the administration will also be focusing on generating not just jobs, but decent and quality work for Filipinos.",,pna,2023-04-19
"Upon his arrival at the convention center, Marcos personally turned over  harvesters to the Biyaya ng Matangtubig Irrigators, Sta. Catalina Matanda Bata Irrigators, and Magmarale Farmers’ Field School.",,pna,2023-04-19
"Marcos also handed over 10 Negokarts, worth PHP30,000 each, and three sari-sari store packages worth PHP20,000 each to identified beneficiaries during the event.",,pna,2023-04-19
"Various government agencies, such as the Department of Labor and Employment (DOLE), gave livelihood assistance worth PHP1 million to 50 members of a local coffee farmers’ group in the area.",,pna,2023-04-19
The DOLE through its Integrated Livelihood Program also extended PHP4.7 million worth of assistance to 946 beneficiaries under its Tulong Panghanapbuhay sa Ating Disadvantaged Workers Program (TUPAD).,,pna,2023-04-19
"Meanwhile, the DA also awarded certificates for the construction of a warehouse with mechanical grain dryer worth PHP5 million and Integrated Swine Production Initiatives for Recovery and Expansion worth PHP5.5 million to the Dulong Bayan Farmers’ Association.",,pna,2023-04-19
"The Department of Social Welfare and Development likewise distributed food packs worth PHP5,000 each to the residents under its Assistance to Individuals in Crisis Situation program while the Department of Trade and Industry provided loan assistance worth PHP3.4 million under its RISE UP Loan Program to selected beneficiaries.",,pna,2023-04-19
"During the event, the Technical Education and Skills Development Authority also provided residents in the area free training and assessment and distributed starter toolkits for shielded arc welding. (with reports from Zaldy De Layola/PNA)",,pna,2023-04-19
Pope Francis taps Tagle anew as special envoy,,pna,2023-04-19
Cardinal Luis Antonio Tagle ,,pna,2023-04-19
MANILA – Cardinal Luis Antonio Tagle has been tapped anew to represent Pope Francis as his special envoy.,,pna,2023-04-19
The former Manila archbishop will be the Holy Father’s special representative to the National Eucharistic Congress (NEC) of the Democratic Republic of the Congo (DRC) to be held in June.,,pna,2023-04-19
"""The Holy Father has appointed His Eminence Cardinal Luis Antonio G. Tagle, pro-prefect of the Dicastery for Evangelization, as his special envoy to the National Eucharistic Congress of the Democratic Republic of the Congo, to be held in Lubumbashi from 4 to 11 June 2023,"" said in a statement released by the Vatican.",,pna,2023-04-19
The 2023 NEC will be the third event to be held in the Central African nation.,,pna,2023-04-19
The event was originally scheduled in June 2020 but was postponed due to the coronavirus disease 2019 (Covid-19) pandemic.,,pna,2023-04-19
"The first NEC was held in Kisantu back in 1933, followed by the second meeting that took place in Kinshasa in 1980.",,pna,2023-04-19
It can be recalled that Pope Francis held a pastoral visit to Congo last Jan. 31 to Feb. 3.,,pna,2023-04-19
"Tagle also served as the Pope's special envoy to the 50th General Conference of the Federation of Asian Bishops’ Conferences (FABC) held in Bangkok, Thailand in October last year.  ",,pna,2023-04-19
"PBBM tasks POCs to address political violence, illegal drugs",,pna,2023-04-18
President Ferdinand R. Marcos (Photo from BongBong Marcos FB page),,pna,2023-04-18
"MANILA – President Ferdinand R. Marcos Jr. on Tuesday tasked the members of the national and regional peace and order councils to address cases of political violence as well as those stemming from the illegal drug trade, which he said are today's two biggest concerns threatening peace and order in the country.",,pna,2023-04-18
"Addressing the 1st Joint National Peace and Order Council and Regional Peace and Order Council Meeting 2023 in Malacañang, Marcos said the event is timely as his government confronts the increasing violent activities, particularly after last year's election.",,pna,2023-04-18
"“They happened just after the election and they just... halos sunod-sunod. Kaya’t naging very prominent sa pag-iisip ng taong-bayan na masyado na talagang naging malala ito (almost consecutively. So it became very prominent in the minds of the people that it had really  too bad),” he told the meeting participants.",,pna,2023-04-18
"""And of course, that is true because even one is too much. But nonetheless, in terms of the political violence, I think, I hope, and we must continue to look out for, and watch out for this is that the experience that we have been having,"" the chief executive pointed out.",,pna,2023-04-18
"The peace and order councils must also focus on addressing the proliferation of illegal or loose firearms that fuel violence in the country, he said, as he also warned about the rise of warlordism.",,pna,2023-04-18
"The other overwhelming problem confronting the country today when  to peace and order is violence perpetrated by drug syndicates quarreling over territory with the involvement of some members of the police force, he said.",,pna,2023-04-18
"""It stems from the territorial fights over areas where drugs are distributed, who controls the drug trade in that area. Kung minsan naririnig natin, mayroong talagang scalawag diyan (Sometimes, we heard that there are really scalawags),” he said. “So kailangan talaga natin bantayan nang mabuti (So, we really need to watch carefully), have to that these activities that are growing have to be dismantled.”",,pna,2023-04-18
The 1st Joint NPOC and RPOC Clusters' Meeting was organized to provide updates on the peace and order issues in the country and to aid policy decisions as well as facilitate immediate action from concerned agencies.,,pna,2023-04-18
"Among the 2016-2022  include the successful conduct of surveillance and intelligence operations by the National Intelligence Coordinating Agency (NICA), anti-insurgency and anti-terrorism efforts, anti-illegal drugs campaign and effective Covid-19 response.",,pna,2023-04-18
"Through the anti-insurgency and anti-terrorism efforts, coupled with the revitalized National Task Force on Ending Local Communist Armed Conflict (NTF-ELCAC), the government disbanded 67 guerilla fronts, neutralized 8,645 Communist Terrorist Groups (CTG), and facilitated the surrender of 28,713 rebel members.",,pna,2023-04-18
"In the fight against illegal drugs, the government reported a total of 261,642 anti-illegal drug operations conducted from 2016 to 2022, which resulted in the arrest of 376,582 drug personalities and the seizure of 12 tons of marijuana, 14 tons of shabu, 190,324 pieces of ecstasy and 500 kilograms of cocaine.",,pna,2023-04-18
"With regard to the overall peace and order situation, the government reported that the total crime volume in 2022 decreased by 11.87 percent, from 235,059 in 2021 to 207,143.",,pna,2023-04-18
"Crime solution and crime clearance efficiency by the end of 2022 were at 82.28 percent and 96.72 percent, respectively, it said. ",,pna,2023-04-18
Mask-wearing remains voluntary amid rising Covid-19 cases,,pna,2023-04-18
(PNA file photo),,pna,2023-04-18
MANILA – The Department of Health (DOH) is not considering the reimplementation of the face mask mandate despite the increase in coronavirus disease 2019 (Covid-19) cases.,,pna,2023-04-18
"In recent weeks, the country’s positivity rate, or the number of people testing positive for Covid-19, increased to 7.6 percent from last week’s 6.9 percent.",,pna,2023-04-18
The average daily Covid-19 infections also rose to 371 cases per day from last week’s 276.,,pna,2023-04-18
"“This is voluntary. Wala pang napag-uusapan sa ngayon (Nothing is being discussed about it at the moment),"" DOH Officer in Charge Undersecretary Maria Rosario Vergeire said in a media briefing on Tuesday.",,pna,2023-04-18
Vergeire said the opening of various sectors of the economy could be one of the factors for the increase in cases.,,pna,2023-04-18
"“We encourage everybody, kahit naman po noon, na tayo po ay piliin natin, na alam natin kung kailan tayo magma-mask (even before, to choose, to know when to wear face masks),” she said.",,pna,2023-04-18
"Citing early guidelines on face mask-wearing, she advised the elderly, people with co-morbidities, and individuals in crowded areas and places with poor ventilation to wear masks for protection.",,pna,2023-04-18
"She also assured that the nation’s health system is ""prepared"" to  Covid-19 cases needing medical attention.",,pna,2023-04-18
"To date, the country has logged more than 4.08 million confirmed cases of Covid-19 and 66,420 deaths.",,pna,2023-04-18
"A total of 78,443,972 Filipinos have been vaccinated against Covid-19 while 23,811,248 have received booster shots. ",,pna,2023-04-18
Romualdez sees stronger PH-US economic security ties,,pna,2023-04-18
MANILA – Speaker Ferdinand Martin G. Romualdez on Tuesday vowed to work harder to expand the economic security relations between the Philippines and the United States following a meeting with California's 40th congressional district Rep. Young Kim at the US Capitol along with members of his delegation.,,pna,2023-04-18
"Romualdez’s meeting with Kim, who chairs the US House's Foreign Affairs  on the Indo-Pacific, centered on defense and security engagement - a key pillar of the Philippines-US bilateral relations, according to a news release from the Speaker’s office.",,pna,2023-04-18
"During the meeting, Romualdez and his delegation asked for continued US congressional support for ""defense and economic security.""",,pna,2023-04-18
"“On top of our strong military security with the United States, Rep. Kim has vowed to work with us to further strengthen and expand the country’s economic security with them. This partnership will boost productivity, drive economic growth, and generate new jobs,” Romualdez said.",,pna,2023-04-18
The Philippine House leader noted that economic security became a more pressing concern following the Covid-19 pandemic.,,pna,2023-04-18
"“We have to work together by expanding and prioritizing our investments. Fostering economic cooperation and facilitating trade are keys for long-term growth and stability,"" he said. “This move would further enhance trade and investment cooperation and create opportunities for sustainable growth.”",,pna,2023-04-18
"Romualdez also made sure to ask about the status of Filipinos in Kim's district, which includes the northern parts of Orange County, with a Filipino population estimated to be 89,000 in 2018.",,pna,2023-04-18
Romualdez said a delegation to be headed by Rep. Kim will visit the Philippines around November this year to solidify their agreement to expand PH-US economic cooperation.,,pna,2023-04-18
"“Our strong strategic economic partnership will enhance economic cooperation that is very important for sustainable growth and development,” he added.",,pna,2023-04-18
"Romualdez was  in his meeting by House Majority Leader Manuel Jose ""Mannix"" M. Dalipe, Deputy Speaker Aurelio ""Dong"" Gonzales Jr., Navotas City Rep. Tobias ""Toby"" Tiangco, Agusan del Norte 1st District Rep. Jose ""Joboy"" S. Aquino II, Philippine Ambassador to the United States Jose Manuel ""Babe"" del Gallego Romualdez, House Secretary General Reginald ""Reggie"" Velasco, and House Sergeant-at-Arms retired Police Maj. Gen. Napoleon C. Taas.",,pna,2023-04-18
"Meanwhile, Ambassador Romualdez said the fruitful meeting will help expand economic engagement to build a resilient Philippine economy.",,pna,2023-04-18
"“There is no doubt that our security alliance with the US played a key role, but it is clear that ensuring economic security is equally critical in order to build a resilient and inclusive economy that will strengthen both the Philippines and the United States,” he said.",,pna,2023-04-18
"“Solidifying our alliance through more trade and investments can  empower our people and ensure a peaceful, secure, and prosperous environment for all of us,” Ambassador Romualdez said. ",,pna,2023-04-18
Daily average of Covid-19 cases up 23%,,pna,2023-04-17
"UPTICK. At least 78,443,972 or 100.4 percent of the country’s target population (78,100,578) have been vaccinated against Covid-19, including 82.16 percent of 8,721,357 senior citizens, as of March 19, 2023. The daily average of new Covid-19 cases increased by 23 percent from April 10 to 16, the Department of Health reported Monday. (PNA file photo)",,pna,2023-04-17
"MANILA – The country’s daily average of new coronavirus disease 2019 (Covid-19) cases increased by 23 percent from April 10 to 16, the Department of Health (DOH) reported Monday.",,pna,2023-04-17
The agency posted 341 daily infections from 278 recorded between April 3 to 9.,,pna,2023-04-17
"Overall, there were 2,386 new cases and 20 verified deaths in the recent week.",,pna,2023-04-17
"During the same week, the tally of severe and critical infections went down to 356 from the previous 378.",,pna,2023-04-17
"Only 12.3 percent or 234 out of the 1,900 intensive care unit (ICU) beds are in use, while 17.4 percent or 2,929 of 16,791 non-ICU beds are utilized.",,pna,2023-04-17
"At least 78,443,972 or 100.4 percent of the country’s target population (78,100,578) have been vaccinated against Covid-19, including 82.16 percent of 8,721,357 senior citizens, as of March 19.",,pna,2023-04-17
"A total of 23,811,248 have received booster shots out of the fully vaccinated population.",,pna,2023-04-17
"To date, the country has logged over 4.08 million coronavirus cases and more than 66,420 fatalities. ",,pna,2023-04-17
Digitalization gives women ‘dignity and respect’ – Romualdez,,pna,2023-04-17
MANILA – House Speaker Ferdinand Martin G. Romualdez on Monday emphasized the importance of digital public infrastructure (PDI) to women empowerment.,,pna,2023-04-17
Romualdez made this remark after listening to the recent lecture of philanthropist and woman advocate Melinda French Gates at the World Bank-International Monetary Fund (WB-IMF) Spring Meetings at the IMF headquarters in Washington D.C.,,pna,2023-04-17
"""Melinda French Gates mentioned how important the digital public infrastructure is to women's empowerment. DPI provides them access to capital and opportunities. It gives them dignity and respect and allows them to engage in more activities,"" Romualdez said.",,pna,2023-04-17
"The representative of the 1st district of Leyte said French Gates’ remarks ""impressed and inspired"" him, assuring that Filipino women would not be left behind in the Marcos administration's push for the Philippines to adopt digital public infrastructure.",,pna,2023-04-17
"Romualdez said French Gates has written about women empowerment and is an advocate of increasing the number of women technologists in the workplace, having seen first-hand how men dominate the field.",,pna,2023-04-17
"""French Gates' words ring true in that even in this day and age, women are still marginalized professionally,” he said. “We cannot keep ignoring this unfortunate situation if we are to truly have an inclusive society. Luckily, digitization can be the great equalizer and place women on equal footing as men in terms of work opportunities, power, and influence.”",,pna,2023-04-17
"Earlier, Romualdez also attended a lecture on DPI where he had a chance to speak to Nandan Nilekani, one of the founders of Indian multinational information  Infosys.",,pna,2023-04-17
Romualdez suggested that the Philippines enter into a digital public infrastructure partnership with the United States and India.,,pna,2023-04-17
"""There should be no stopping women from being key players in this infrastructure. We will make sure to empower women in this regard through legislation, once we have laid down this digital public infrastructure,"" he said.",,pna,2023-04-17
"Romualdez has been a staunch supporter of the women's movement in the House of Representatives, giving top posts to numerous women legislators.",,pna,2023-04-17
"""Women empowerment has definitely worked in our collective favor in the House of Representatives. To see this replicated across all workplaces through the flywheel of digitalization, will make French Gates proud,"" he said.",,pna,2023-04-17
"He earlier said that digitalization will “prove to be the panacea to the economic problems left behind by Covid-19.""",,pna,2023-04-17
"He said building public digital platforms “is very much aligned with the campaign promise of President Marcos to speed up the country’s digital transformation."" ",,pna,2023-04-17
Romualdez bats for PH-US-India digital partnership,,pna,2023-04-16
"MANILA – Speaker Martin Romualdez has pushed for a digital public infrastructure  of the Philippines, the United States and India.",,pna,2023-04-16
"Romualdez made the proposal after attending the Digital Public Infrastructure lecture on Saturday (PH time) at the International Monetary Fund headquarters in Washington, D.C.",,pna,2023-04-16
"He also had a brief chat with Nandan Nilekani, one of the founders of the Indian multinational information  Infosys.",,pna,2023-04-16
"“I think it is very important for the Philippines, India, and the US to lead in this digital public infrastructure initiative because nations have much to gain from this,” he said.",,pna,2023-04-16
He said building public digital infrastructure is the main reason why the House of Representatives passed House Bill 7327 or the E-Governance/E-Government Bill on March 6.,,pna,2023-04-16
"The measure seeks to shift the entire bureaucracy to the digital space for faster and transparent delivery of services, and for better engagement with the public.",,pna,2023-04-16
"“Building public digital platforms is very much aligned with the campaign promise of President Ferdinand R. Marcos Jr. to speed up the country’s digital transformation,” he said.",,pna,2023-04-16
"""Digitalization will definitely prove to be the panacea to the economic problems left behind by Covid-19,"" he added.",,pna,2023-04-16
Digital public infrastructure allows engagement in public and civic life in digital space. ,,pna,2023-04-16
Special PhilHealth privileges no longer in effect: Ledesma,,pna,2023-04-13
"MANILA -- The Philippine Health Insurance Corporation, Inc. (PhilHealth) on Thursday reiterated its reminder to the public that special privileges under fortuitous events were no longer in effect as of Jan. 1, 2023 following the lifting of the nationwide state of calamity due to Covid-19.",,pna,2023-04-13
"In PhilHealth Advisory 2023-0012, Acting President and Chief Executive Officer Emmanuel R. Ledesma Jr. said that with the cessation of the special privileges, the deadline of submission of claims shall return to 60 calendar days from the date of discharge.",,pna,2023-04-13
"The rules on 45-day benefit limit and single period confinement shall apply for all claims with admission date starting Jan. 1, 2023, he added.",,pna,2023-04-13
"“This means that a member is entitled to a maximum of 45 days confinement per calendar year while their qualified or legal dependents shall share a separate 45-day benefit per calendar year,” Ledesma said.",,pna,2023-04-13
"“Meanwhile, the single period of confinement rule means that admissions and re-admissions due to the same illness or procedure within a 90-calendar day period shall only  with one case rate benefit,” he further said.",,pna,2023-04-13
"Among the special privileges during fortuitous events granted during the state of calamity, as provided for in PhilHealth Circular No. 2020-007, was the extension of the submission of claims for up to 120 calendar days from the date of discharge and exemption from the 45-day benefit limit and the single period of confinement rule.",,pna,2023-04-13
Ledesma further said the public may call the PhilHealth Callback Channel at 0917-898-PHIC (7442) or any of the PhilHealth Regional and Local Health Insurance Offices for any questions or concerns.,,pna,2023-04-13
"PhilHealth usually extends special privileges to its members and health facilities that are affected by “fortuitous events,” which include “acts of God such as floods, typhoons, and natural disasters, and “acts of man” such as rebellions, insurgencies, and wars. ",,pna,2023-04-13
SC sides with QC judges vs. ‘disappointed’ litigant,,pna,2023-04-11
MANILA – The Supreme Court (SC) dismissed  against two Quezon City judges and a court social worker by a litigant seeking custody of his child.,,pna,2023-04-11
"The 12-page resolution published Tuesday turned down  against judges Lily Ann Padaen and Cleto Villacorta III, and court social worker Teresita Matriz, accused of “fraud, dishonesty, bad faith and corruption“ by Jeffrey Sy Liao.",,pna,2023-04-11
"Liao, who was locked in a custody battle with his estranged spouse, was likewise required to explain within 15 days why he should not be cited in contempt for the use of abusive language in  against the magistrates.",,pna,2023-04-11
The judges limited Liao’s visitation rights after he violated the rules set by the court and social worker.,,pna,2023-04-11
He  when the court did not allow his son to travel with him to Taiwan at the height of the Covid-19 pandemic.,,pna,2023-04-11
"“(W)hen the disappointment of the losing litigant turns into hatred because he fails to get what he wants and he resorts to detestable language, then the Court has to draw the line,” the court said, referring to Liao’s multiple emails sent to the SC Judicial Integrity Board.",,pna,2023-04-11
" myopic view is that any decision adverse to him is unjust, arbitrary and unlawful. Conversely, a decision is fair and correct only if it conforms with his position. In such a case, then every man will be a law unto himself,” the decision read further.  has every right to think highly of himself and of his own interpretation of the law. That is his prerogative. He cannot, however, demand that the court adopt his view.” ",,pna,2023-04-11
OCD on alert for 'Amang',,pna,2023-04-11
"MANILA – The Office of Civil Defense (OCD) on Tuesday announced that it is looking at the possibility of upgrading the alert status of the National Disaster Risk Reduction and Management Office (NDRRMO) Operations Center, with Tropical Depression Amang expected to affect a large part of the country.",,pna,2023-04-11
"""Alert status of the NDRRM Operation Center will be raised or maintained to Red or Blue,"" said Office of Civil Defense (OCD) spokesperson, Assistant Secretary Bernardo Rafaelito Alejandro IV, in a statement.",,pna,2023-04-11
"He added that this is one of the OCD's preparedness measures as 'Amang' was spotted some 475 kilometers east of Virac town, Catanduanes province.",,pna,2023-04-11
Alejandro said they will also conduct a pre-disaster risk assessment (PDRA) that will determine the alert status and its corresponding preparedness measures of affected regions and provinces.,,pna,2023-04-11
"""Other measures also include close coordination with all concerned member-agencies, ensuring the availability and pre-positioning of response assets and relief items for immediate deployment and distribution,"" he added.",,pna,2023-04-11
The OCD spokesperson also said they will continuously monitor and disseminate warnings and updates regarding the weather disturbance.,,pna,2023-04-11
"Besides this, he also urged the public to keep adhering to the NDRRMC's guidelines on Covid-19 preparedness measures. ",,pna,2023-04-11
PH daily Covid-19 cases up 13%,,pna,2023-04-10
"MANILA – The country’s daily average of new coronavirus disease 2019 (Covid-19) cases went up by 13 percent from April 3 to 9, the Department of Health (DOH) reported Monday.",,pna,2023-04-10
The agency posted 278 daily infections from 246 recorded between March 27 to April 2.,,pna,2023-04-10
"Overall, there were 1,944 new cases and 30 verified deaths in the recent week.",,pna,2023-04-10
"During the same week, the tally of severe and critical infections went up to 378 from the previous 347.",,pna,2023-04-10
"Only 14.8 percent or 301 out of the 2,038 intensive care unit (ICU) beds are in use, while 16.5 percent or 2,699 of 16,369 non-ICU beds are utilized.",,pna,2023-04-10
"At least 78,443,972 or 100.4 percent of the country’s target population (78,100,578) have been vaccinated against Covid-19, including 82.16 percent of 8,721,357 senior citizens, as of March 19.",,pna,2023-04-10
"A total of 23,811,248 have received booster shots out of the fully vaccinated population.",,pna,2023-04-10
"To date, the country has logged over 4.08 million coronavirus cases and more than 66,390 fatalities. ",,pna,2023-04-10
"Filipinos urged to strive toward more humane, progressive society",,pna,2023-04-09
"A giant Philippine flag flown at the Shrine of the National Flag of the Philippines in Alapan Imus, Cavite. (PNA File Photo by Avito Dalan)",,pna,2023-04-09
"MANILA – President Ferdinand R. Marcos Jr. on Sunday enjoined Filipinos to join hands in creating a more “humane, fair and progressive” society.",,pna,2023-04-09
"In his message on  of Araw ng Kagitingan (Day of Valor), Marcos reminded Filipinos to reflect on the sacrifices made by war heroes to protect and restore Philippines’ freedom.",,pna,2023-04-09
"“As we recollect the sacrifices of our forebears who fought long and hard to defend our nation’s freedom, let us also bear in mind that our actions today determine the future of our country, including the succeeding generations,” he said.",,pna,2023-04-09
"“Together, let us strive towards developing a more humane, fair and progressive society that allows our citizenry to relish their liberty and achieve their individual and collective aspirations,” he added.",,pna,2023-04-09
"Marcos called on Filipinos to “re-examine” the values and honor of our forebears by “speaking up against discrimination, extending help to those in need, and working towards a better future,” adding that the legacy of our heroes and heroines came at a great and hefty cost.",,pna,2023-04-09
He likewise urged the public to learn to make “wise and sound decisions” so that we may address our country's pressing problems  and concern for others.,,pna,2023-04-09
Marcos said the Philippines has faced numerous challenges that tested faith yet showed the world the “indomitable spirit” of every Filipino -- from the battles fought in the trenches of World War II to the struggles against insurgent forces.,,pna,2023-04-09
"He, however, said the country emerged as a nation that “stands tall and proud,” guided by the principles of “justice, truth, and democracy.”",,pna,2023-04-09
"“We have staunchly proven time and again that we are never the same after each adversity for we always rise to meet every challenge head-on with grit, grace and determination,” he added.",,pna,2023-04-09
"Day of Valor celebrated every April 9, marks the  of the Fall of Bataan on April 9, 1942, and the bravery shown by the Filipino and American soldiers against invading Japanese forces during World War II.",,pna,2023-04-09
"The date  the Bataan Death March, where exhausted Filipino and American prisoners of war (POW) were forced by their Japanese captors to walk some 112 kilometers from Mariveles, Bataan to Capas, Tarlac under the scorching sun with no food and water for days.",,pna,2023-04-09
"This year, Marcos declared April 10 as a non-working holiday in observance of Araw ng Kagitingan.",,pna,2023-04-09
"Incidentally, the country is also observing Philippine Veterans Week (PVW) which falls from April 5 to 12 this year.",,pna,2023-04-09
"The PVW's theme for this year is ""Kagitingan ng mga Beterano, Pundasyon ng Nagkakaisang Pilipino.""",,pna,2023-04-09
"Meanwhile, the Philippine Veterans Affairs Office (PVAO) on Sunday urged all Filipinos to observe ""Araw ng Kagitingan"" with a ""grateful heart and a pressing yearning to honor our forefathers for all that they have sacrificed for us.""",,pna,2023-04-09
"""Though Bataan fell on April 9, our veterans persisted, and for 93 days of unending barrage, they displayed an unconquerable spirit. That their bodies were tired and bloody, they fought the invading enemies with their heads unbowed,"" PVAO administrator Undersecretary Reynaldo Mapagu said in a statement.",,pna,2023-04-09
"As the  this fateful day, he urged all Filipinos to continue to carry the legacy of ""our forefathers and continue the courage they have upheld in their fight for freedom and liberty.""",,pna,2023-04-09
"In a separate statement, Department of Budget and Management (DBM) Secretary Amenah Pangandaman enjoined Filipinos to continue to recognize and salute the heroic defenders of the country.",,pna,2023-04-09
"""Today and always, we owe them our profound gratitude and highest respect,"" she said.",,pna,2023-04-09
She also enjoined Filipinos to remember that the first Day of Valor was a day when Filipinos stood ground and fought until the end.,,pna,2023-04-09
"""May we continue to honor the story of heroism and extreme sacrifice laid down 81 years ago by forging unity and solidarity with one another toward nation-building,"" she said.",,pna,2023-04-09
"House Speaker Martin Romualdez said Araw ng Kagitingan is a reminder that Filipinos will always fight on, move forward and prevail with unity.",,pna,2023-04-09
"“Today, as  Araw ng Kagitingan nationwide, we honor and recognize the gallantry of our fallen heroes, who willingly laid down their lives so that we can enjoy the blessings of freedom today,” he said.",,pna,2023-04-09
"“As we look back into the dark day that we call the “Fall of Bataan,” we must never forget the sacrifices of Filipino resistance fighters who stood up against the might of foreign invaders in World War II, which gave the rest of our nation the inspiration and strength to fight on,” he added.",,pna,2023-04-09
Romualdez said the country’s bout with the Covid-19 pandemic is proof of the Filipinos’ fortitude.,,pna,2023-04-09
"“We suffered, we fought and we prevailed,"" he said. “We will always prevail as long as we are united, and as long as we continue to draw our strength from the virtues of our heroes,” he said.",,pna,2023-04-09
"“This day is a testament to Filipino courage and bravery, a fighting spirit  to the fore as we face adversity after adversity. This day reminds us of a priceless legacy: that the same courage and bravery our heroes displayed in the crucible of war--in the Fall of Bataan-- run in our blood, through our veins.” he added.",,pna,2023-04-09
"Department of Budget and Management Secretary Amenah Pangandaman, meanwhile, enjoined Filipinos to continue to recognize and salute the heroic defenders of the country.",,pna,2023-04-09
"""Today and always, we owe them our profound gratitude and highest respect,"" she said in a statement. ""May we continue to honor the story of heroism and extreme sacrifice laid down 81 years ago by forging unity and solidarity with one another toward nation-building."" (with reports from Priam F. Nepomuceno/Zaldy De Layola/PNA)",,pna,2023-04-09
Route of Black Nazarene procession on Good Friday out,,pna,2023-04-06
"MANILA – The Minor Basilica of the Black  known as the Quiapo Church, on Thursday released the route for the motorcade and parade of the image of the Black Nazarene on Good Friday.",,pna,2023-04-06
The religious event will start at 12:01 a.m.,,pna,2023-04-06
"Earlier, organizers assured that security personnel has been deployed since the start of the Holy Week on April 2, Palm Sunday, to ensure the safety of those who will visit the basilica and attend all the activities for the annual observance.",,pna,2023-04-06
"The route for the motorcade and parade is as follows: from Plaza Miranda-Villalobos, turn right —Carlos Palanca, right - Plaza Lacson, right - Carriedo, left - Evangelista, right - Gonzalo Puyat, right - Quezon Boulevard, left - (under) Palanca, left - Quezon Blvd., right - Arlegui, left - Legarda, left - Conception Aguila, right - Carcer.",,pna,2023-04-06
"Also, right - Hidalgo, left - Bilibid Viejo / G. Puyat, left - Guzman, right - Hidalgo, left - Quezon Blvd., right - (under) Palanca, right - Villalobos, Plaza Miranda / Quiapo Church.",,pna,2023-04-06
