Text,Annotate,Outlet,Date
He reiterated that the mutual defense treaty between the two countries should evolve.,,mb,2023-05-02
"""It should evolve because the situation that we are surrounded with changes and we must evolve with that. Therefore it is extremely important that we have these interactions, it's extremely important that we are constant  It is extremely important that we understand what it is we are trying to achieve,” he noted.",,mb,2023-05-02
"During a bilateral meeting, US President Joe Biden affirmed its ironclad alliance to the Philippines.",,mb,2023-05-02
"DOH expects 390,000 doses of Covid-19 bivalent vaccines by the end of May",,mb,2023-05-02
"The Department of Health (DOH) said on Tuesday, May 2, that the country may receive a donation of 390,000 doses of Covid-19 bivalent vaccines by the end of the month.",,mb,2023-05-02
"In a media briefing, DOH Officer-in-Charge Maria Rosario Vergeire said that it has begun with the process and has already secured an Emergency Use Authorization (EUA) and other necessary requirements from the Food and Drug Administration (FDA).",,mb,2023-05-02
"""Hopefully by the end of May, we can be able to receive these 390,000 doses,"" she disclosed.",,mb,2023-05-02
"Currently, Vergeire said that the agency is just finalizing the essential documents. Covid-19 bivalent vaccines were designed to specifically target the Omicron variant and its subvariants.",,mb,2023-05-02
"Meanwhile, she explained that one of the hurdles that prevented the country from receiving the Covid-19 bivalent vaccines stemmed from a legal aspect since there was a  from the manufacturer itself which was to sign an indemnification clause and the immunity from liability.",,mb,2023-05-02
But she mentioned that a discussion occurred between the DOH and the government of the country who will be donating the vaccines.,,mb,2023-05-02
"""Sila ay pumayag naman at nahikayat yung manufacturer na pumayag na na we are not going to have this immunity, parang general kasi yung statement na parang we are giving up our sovereign rights. Nabago yung clause and therefore nakapag-proceed tayo (They [government] agreed and the manufacturer was persuaded to allow us not to have this immunity, there was this general statement that we are giving up our sovereign rights. The clause was changed and we were able to proceed),"" she said.",,mb,2023-05-02
"On the other hand, Vergeire also disclosed that there are still no final agreements with the Covax Facility and that the first batch which was supposed to be delivered to the country was given in the meantime, to another country instead.",,mb,2023-05-02
"""But they  that once we are ready with our basis legally ay maari naman tayong mabigyan pa rin,"" she added.",,mb,2023-05-02
"Lapid, Tolentino OK with revival of mandatory face mask policy",,mb,2023-05-02
Two senators have expressed support to President Ferdinand “Bongbong” Marcos Jr.’s plan to bring back the mandatory use of face mask amid the recent rise of Covid-19 cases in the country.,,mb,2023-05-02
Senator Manuel “Lito” Lapid said it is important for the government and the public to learn from its experience during the global Covid-19 pandemic. ,,mb,2023-05-02
"“Dapat hindi natin makalimutan ang mga natutuhan natin sa pandemya. Huwag na nating antayin na maulit ang pinakamalalang bahagi nito (We should not forget what we learned during the pandemic. Let’s not wait for the worst things to happen),” Lapid said in a statement.",,mb,2023-05-02
"“Hinihikayat ko ang ating mga kababayan na sumunod pa rin sa health protocol ng gobyerno para labanan ang muling pagkalat ng COVID (I appeal to our people to still follow state health protocols to fight the spread of Covid),” he said.",,mb,2023-05-02
"Sen. Francis Tolentino also  the plan saying the latest Covid variant, the XBB.1.16 or Arcturus, is another serious concern. ",,mb,2023-05-02
"The new variant, he noted, is characterized by conjunctivitis or sore eyes and is usually referred to as “pink eye.” The disease is caused by allergens, bacteria or viruses.",,mb,2023-05-02
"“Okay lang iyon kasi yung Arcturus, remember that name that’s the new variant, that variant na iyon kasama (includes) sore eyes,” Tolentino said during a press briefing. ",,mb,2023-05-02
"“So akala niyo may sore eyes kayo, hawak sa kamay, hawak sa mata akala niyo sore eyes, iyon na pala yung symptom (So you think you have sore eyes, you hold your hand, you put it on your eyes, and you think its sore eyes. It’s already a symptom),” he said.",,mb,2023-05-02
"“So yung iba nga ang sabi pati pag hawak sa mata iwasan, diba? So ingat kayo pag nag o-outing outing, swimming kasi yung sore eyes, diba? May sore eyes pag nag swimming hindi mo alam pag may sore eyes yung, diba (The others say they should stop touching the eyes. So let’s be careful when going on an outing, or swimming),” Tolentino advised. ",,mb,2023-05-02
"Lapid, Tolentino OK with revival of mandatory face mask policy",,mb,2023-05-02
Two senators have expressed support to President Ferdinand “Bongbong” Marcos Jr.’s plan to bring back the mandatory use of face mask amid the recent rise of Covid-19 cases in the country.,,mb,2023-05-02
Senator Manuel “Lito” Lapid said it is important for the government and the public to learn from its experience during the global Covid-19 pandemic. ,,mb,2023-05-02
"“Dapat hindi natin makalimutan ang mga natutuhan natin sa pandemya. Huwag na nating antayin na maulit ang pinakamalalang bahagi nito (We should not forget what we learned during the pandemic. Let’s not wait for the worst things to happen),” Lapid said in a statement.",,mb,2023-05-02
"“Hinihikayat ko ang ating mga kababayan na sumunod pa rin sa health protocol ng gobyerno para labanan ang muling pagkalat ng COVID (I appeal to our people to still follow state health protocols to fight the spread of Covid),” he said.",,mb,2023-05-02
"Sen. Francis Tolentino also  the plan saying the latest Covid variant, the XBB.1.16 or Arcturus, is another serious concern. ",,mb,2023-05-02
"The new variant, he noted, is characterized by conjunctivitis or sore eyes and is usually referred to as “pink eye.” The disease is caused by allergens, bacteria or viruses.",,mb,2023-05-02
"“Okay lang iyon kasi yung Arcturus, remember that name that’s the new variant, that variant na iyon kasama (includes) sore eyes,” Tolentino said during a press briefing. ",,mb,2023-05-02
"“So akala niyo may sore eyes kayo, hawak sa kamay, hawak sa mata akala niyo sore eyes, iyon na pala yung symptom (So you think you have sore eyes, you hold your hand, you put it on your eyes, and you think its sore eyes. It’s already a symptom),” he said.",,mb,2023-05-02
"“So yung iba nga ang sabi pati pag hawak sa mata iwasan, diba? So ingat kayo pag nag o-outing outing, swimming kasi yung sore eyes, diba? May sore eyes pag nag swimming hindi mo alam pag may sore eyes yung, diba (The others say they should stop touching the eyes. So let’s be careful when going on an outing, or swimming),” Tolentino advised. ",,mb,2023-05-02
Increase in Covid-19 cases far from figures during pandemic's height - DOH,,mb,2023-05-02
"Despite the slight increase in Covid-19 cases, the Department of Health (DOH) said on Tuesday, May 2, that it's not the same as numbers recorded during the height of the pandemic in 2020 and 2021.",,mb,2023-05-02
"In a media briefing, DOH Officer-in-Charge Maria Rosario Vergeire explained that the increase in Covid-19 cases being observed does not translate to increased hospital admissions; severe and critical cases; and deaths.",,mb,2023-05-02
"The country's healthcare utilization rate remains at low risk. According to Vergeire, this is due to the reinforced wall of immunity from vaccination.",,mb,2023-05-02
"She pointed out that the increase in cases is due to a multitude of factors. One of which that she mentioned is the virus' mutation, producing subvariants such as the Omicron subvariant XBB.1.16 or Arcturus. She also cited the public's behavior and mobility such as summer excursions which lead to continuous interactions that allow an increased likelihood of transmitting the disease. Lastly, she added that the practice of getting tested when feeling symptoms contributes to the increase in the positivity rate.",,mb,2023-05-02
"""Now, do we see this number of cases continuing to increase in this next month or so at kailan siya bababa? It will all depend on our behavior,"" she explained.",,mb,2023-05-02
"Based on current projections, Vergeire stated that the country will continue to experience an increase in Covid-19 cases until June up to 600 cases, and after that, she said that DOH hopes that cases will start to decrease.",,mb,2023-05-02
"Meanwhile, she also stated that there is a need for the country to advance the level of its risk tolerance from Covid-19.",,mb,2023-05-02
"In terms of vaccination, Vergeire reported that as of March 20, at least 78.4 million individuals, or 100.44 percent have been fully vaccinated while or 23.8 million or 30. 49 percent have received their first booster shots and 4.4 million have acquired a second booster shot.",,mb,2023-05-02
"On the other hand, 10.2 million, or 114 percent of adolescents have been fully vaccinated while 1.2 million have received booster shots. For children aged 5 to 11 years old, 5.6 million or 51 percent have been fully vaccinated. For senior citizens, 7.2 million, or 82 percent have been fully vaccinated while 2.9 have received booster doses.",,mb,2023-05-02
"No need for return of face mask mandate, DOH says",,mb,2023-05-02
There is no need to bring back the face mask mandate.,,mb,2023-05-02
This was the  of the Department of Health (DOH) to the Office of the President based on the agreement from their discussions with the Inter-Agency Task Force for the Management of Emerging Infectious Diseases (IATF-EID).,,mb,2023-05-02
"In a press conference on Tuesday, May 2, DOH Officer-in-Charge Maria Rosario Vergeire stressed that there is a need to shift the public's mindset. She explained that cases will increase and decrease since Covid-19 remains present and throughout its life cycle, will mutate and produce subvariants occasionally.",,mb,2023-05-02
"Vergeire clarified, however, that this does not mean that the health agency opposes masking and mentioned that they will always encourage it yet she stated that every individual must know how to protect his or herself and their family.",,mb,2023-05-02
"""Piliin natin na magmask tayo kapag pupunta tayo sa mga high risk na mga lugar katulad po ng matataong lugar and closed spaces na pangit ang ventilation lalong-lalo na kung hindi kayo bakunado. Kung kayo po ay nakakatanda o  o di kaya kayo po ay  o buntis, pillin po natin na magmask (We can choose to wear masks when we're going to high risk areas like crowded places and closed spaces with poor ventilation especially if you're not vaccinated. If you are older or  or if you're  or pregnant, choose to wear a face mask),"" she said.",,mb,2023-05-02
"What the DOH is pointing out, according to Vergeire, is not the value of masking per se but instead how to manage it and how the country will move forward from its current Covid-19 situation.",,mb,2023-05-02
"She also added that the national government cannot afford to implement ""back-and-forth"" policies since doing so will affect the other sectors of society.",,mb,2023-05-02
"""We cannot have that low tolerance na kapag tumataas ang kaso bigla tayong major reaction ibalik natin iyang pagmamask, mag lock down tayo uli. We cannot do this back and forth policies because we have to balance this with our economy,"" she said.",,mb,2023-05-02
"""Diyan sa ekonomiyang pinaguusapan natin andami nang nagugutom natin na kababayan which also affects our health, kaya lahat yan binabalanse (In the aspect of the economy, a lot of citizens are driven to starvation which also affects the health, so we have to balance things out),"" she added.",,mb,2023-05-02
"Vergeire said that they arrived at the  even before President Ferdinand ""Bongbong"" Marcos Jr.'s pronouncement he sees no need for a face mask mandate but instead a focus on vaccination among younger individuals.",,mb,2023-05-02
Ako Bicol solon pulls out all the stops for planned cruise ship port,,mb,2023-05-02
"House Committee on Appropriations Chairman and Ako Bicol Party-list Rep. Zaldy Co is actively pushing for  of the cruise ship port in Legazpi City, Albay.",,mb,2023-05-02
"This, after Ako Bicol Party-list bared in a statement Wednesday that Co has reached out to Department of Public Works and Highways (DPWH) Secretary Manuel Bonoan and ask him to prioritize the port, as well as to provide funding for phase two of the project.",,mb,2023-05-02
"According to the second-term congressman, he aims  one of the largest international cruise ship terminals in the Eastern Pacific before the end of President Ferdinand ""Bongbong"" Marcos Jr.'s term.",,mb,2023-05-02
Co recently inspected the Legazpi Port in Legazpi City during the docking of the first cruise ship in the city since the onset of the Covid-19 pandemic.,,mb,2023-05-02
"During his visit, the Bicol solon expressed the need for a new port with modern facilities to attract more tourists and make Legazpi City a primary tourism destination in the Philippines.",,mb,2023-05-02
The scenic Mayon Volcano is located Albay.,,mb,2023-05-02
"The construction of the proposed crusie ship port had already begun. However, it was temporarily halted due to budget constraints.",,mb,2023-05-02
"Co continues to pursue his goal of obtaining the necessary funds for the project, with the goal  it as soon as possible.",,mb,2023-05-02
"PH, US to form ministerial team on agri cooperation",,mb,2023-05-02
"The Philippines and the United States will be forming a ministerial team for agricultural cooperation as President Ferdinand ""Bongbong"" Marcos Jr. sought to tap the Western partner's expertise in research and development and capacity building efforts.",,mb,2023-05-02
"During his meeting with US Department of Agriculture Secretary Thomas Vilsack, Marcos, who is also the concurrent Agriculture chief, said that the lockdowns imposed by Covid-19 opened the country's ""weaknesses"" as well as the shortage in food supply.",,mb,2023-05-02
"""As we had started to plan our way out of the pandemic economy, even the financial experts, we would talk about the economy, we would talk about the more strictly financial aspects of the development economy, we still  back to agriculture and we cannot do all of the things that we would like to do for our economy if our agriculture is not -—there are agricultural system—is not strengthened,"" Marcos said on Monday (Washington time) during a series of meetings with US Cabinet officials.",,mb,2023-05-02
"In tapping the US assistance, the President said there are things the Philippines is ""hoping to be able to partner with the United States ""when  to the agricultural sector.""",,mb,2023-05-02
"Particularly, these are: agriculture research for development, capacity-building initiatives specific to the advancement of biotechnology agenda in the country and expanding market access of Philippine agricultural products to the US.",,mb,2023-05-02
"Marcos also expressed hope that the  Food Security Dialogue on May 5 will further boost cooperation on capacity-building and technology support as the Philippines works together in building effective and efficient supply chains, export, and value-chain development of ",,mb,2023-05-02
"He said goal is to strengthen research and development in the agricultural sector, particularly in biotechnology centers, geospatial databases, climate-proof facilities, and information services.",,mb,2023-05-02
"""This is an extremely important part of the transformation of our society and of our economy for the post-pandemic world,"" he added.",,mb,2023-05-02
"The US Agriculture department  Manila's plan and looked forward to the time that Filipino professors  to the US and learn from their ""own university system.""",,mb,2023-05-02
"With Marcos during the meetings were: House Speaker Martin Romualdez, Trade Secretary Alfredo Pascual, Energy Secretary Raphael Lotilla, Special Assistant to the President Secretary Antonio Lagdameo Jr., Communications Secretary Cheloy Garafil, and Philippine Ambassador to the US Jose Manuel Romualdez.",,mb,2023-05-02
4 Luzon areas log ‘high’ positivity rates — OCTA,,mb,2023-05-02
"“High” Covid-19 positivity rates were observed in four provinces in Luzon as a result of the increasing number of infections last week, according to the latest monitoring by OCTA Research.",,mb,2023-05-02
"OCTA Research fellow Dr. Guido David, in an update on Tuesday, May 2, said that the positivity rates are considered high in the provinces of Camarines Sur (from 32.1 percent on April 22 to 39.7 percent on April 29), Rizal (from 21.7 percent to 28.5 percent), Cavite (from 11.1 percent 28.1 percent), and Laguna (from 13.2 percent to 21.2 percent).",,mb,2023-05-02
He noted that the positivity rates in “many” provinces also rose to double digits over the past week.,,mb,2023-05-02
"These include the provinces of Batangas (from 5.9 percent to 11.2 percent), Benguet (from 9.2 percent to 11.5 percent), Bulacan (from 7.8 percent to 10.4 percent), Cebu (8.2 percent to 12.3 percent), Pampanga (8.3 percent to 12.1 percent).",,mb,2023-05-02
"Higher positivity rates were also seen in the provinces of Davao del Sur (from 7.5 percent to 8.6 percent), Iloilo (from 3.5 percent to 5.5 percent), Isabela (from 11.7 percent to 16.7 percent), Negros Occidental (from 10.9 percent to 14.4 percent), Palawan (from 5.4 percent to 10.6 percent), Pampanga (from 8.3 percent to 12.1 percent), Pangasinan (from 3.8 percent to 7.5 percent), South Cotabato (from 6.2 percent to 7.2 percent), and Zamboanga del Sur (from 5.7 percent to 9.5 percent).",,mb,2023-05-02
"Metro Manila’s positivity rate also rose from 10.2 percent on April 22, to 17.2 percent on April 29.",,mb,2023-05-02
David previously stated that the Covid-19 Omicron subvariant XBB.1.16 spreading in the country may be the cause of the increasing Covid-19 cases.,,mb,2023-05-02
Positivity rate refers to the number of individuals who yielded positive results from among those who have been tested for Covid-19.,,mb,2023-05-02
The benchmark for the positivity rate set by the World Health Organization is 5 percent.,,mb,2023-05-02
"On April 30, the Department of Health announced 1,263 new Covid-19 cases across the country, of which, 536 cases were recorded in Metro Manila.",,mb,2023-05-02
"PH Red Cross joins DOH’s measles-rubella, polio vaccination campaign",,mb,2023-05-01
"The Philippine Red Cross (PRC) has announced its participation in the Department of Health's Measles-Rubella and Polio Supplementary Immunization campaign that started on Monday, May 1, and will last until May 31.",,mb,2023-05-01
"The program, called ""Chikiting Ligtas,"" was designed to ""avert an outbreak of measles, following the lower-than-expected turnout in previous immunization campaigns, especially during the height of the COVID-19 pandemic.""",,mb,2023-05-01
The campaign aims to administer the measles-rubella vaccine to children nine to 59 months old and the polio vaccine to children zero to 59 months old.,,mb,2023-05-01
PRC said that its involvement with the immunization drive is part of  to promoting healthcare in the country.,,mb,2023-05-01
"""We are proud to be part of this campaign to eliminate measles, rubella, and polio in the Philippines. As an organization that  to promoting health and well-being, we believe that the power of immunization cannot be overstated. It is a vital tool in protecting  and preventing the spread of diseases. I encourage everyone to work together and ensure that every person, especially the most vulnerable, has access to life-saving vaccines,"" said PRC Chairman and Chief Executive Officer Richard Gordon.",,mb,2023-05-01
PRC is set to deploy its vaccination teams nationwide to support the campaign.,,mb,2023-05-01
The organization added that it will mobilize its barangay-based RC 143 volunteers and encourage doctors and nurses to join the program.,,mb,2023-05-01
PhilHealth to roll out expanded benefits for members,,mb,2023-05-01
The Philippine Health Insurance Corporation (PhilHealth) is set to roll out its expanded coverage and benefits for members including an outpatient mental health package and increased hemodialysis sessions.,,mb,2023-05-01
"PhilHealth acting President and Chief Executive Officer Emmanuel R. Ledesma, Jr. said on Monday, May 1, that among the first to be implemented is the increase in the number of covered outpatient hemodialysis sessions from the current 90 to 156.",,mb,2023-05-01
"""Sa pamamagitan ng expanded coverage na ito para sa outpatient hemodialysis, masusuportahan na po natin ang buong tatlong sessions kada linggo sa loob ng isang buong taon. Ibinase po ng PhilHealth ang increase na ito batay sa standards ng adequate dialysis na nangangailangan ng tatlong 4-hour sessions per week para sa stage 5 chronic kidney disease (CKD) patients (With this expanded coverage for outpatient hemodialysis, we will be able to support the full three sessions per week for a full year. PhilHealth based this increase on the standards of adequate dialysis which requires three 4-hour sessions per week for stage 5 chronic kidney disease (CKD) patients),"" he said.",,mb,2023-05-01
Ledesma added that the state health insurer is also on track to roll out an outpatient therapeutic care package for children under five years old suffering from severe acute malnutrition.,,mb,2023-05-01
"""We  to continuously improve the benefits we offer and make them more responsive, accessible, and convenient to the Filipino people,"" he said.",,mb,2023-05-01
"""One of these improvements is the introduction of the PhilHealth mobile app along with text message confirmations, so in the very near future your health care will just be a few taps away,"" he added.",,mb,2023-05-01
"Aside from these, the chief noted that PhilHealth is also strengthening the PhilHealth Konsulta Package, where members can consult with accredited medical providers.",,mb,2023-05-01
"""Ang PhilHealth Konsulta Package ay primary care benefit na maaaring magamit para sa basic services tulad ng check-up, health screening and assessment, laboratory, x-ray, at gamot (The PhilHealth Konsulta Package is a primary care benefit that can be used for basic services such as check-up, health screening and assessment, laboratory, x-ray, and medicine),"" he explained.",,mb,2023-05-01
"PhilHealth also plans to ""rationalize its COVID-19 in-patient packages, reverse transcription polymerase chain reaction (RT-PCR) and rapid antigen tests as well as isolation packages.""",,mb,2023-05-01
"""We are also planning to rationalize select in-patient case rates, including moderate and high-risk pneumonia and acute ischemic and hemorrhagic, as these are the  cases availed in recent years according to our records,"" Ledesma said.",,mb,2023-05-01
COA cites Tacurong City’s Covid-19 vaccination program,,mb,2023-05-01
"For  92 percent of the target population on Covid-19 vaccination set by the Department of Health (DOH) in 2022, Tacurong City in Sultan Kudarat was cited by the Commission on Audit (COA) in its annual audit report.",,mb,2023-05-01
"Tacurong City started its Covid-19 vaccination program on March 8, 2021 in response to the country’s flagship “Resbakuna” campaign. The city government initially used 326 vials of Sinovac which were administered to medical frontliners, COA said.",,mb,2023-05-01
"It said the Tacurong City used its Cultural and Sports Center as its vaccination venue for pre-determined recipients. The City Health Office (CHO) received a total of 67,239 vaccines from the DOH Central and Region XII Offices which were stored in the city’s cold storage facility.",,mb,2023-05-01
"In 2022, COA said the city government purchased two more freezers for the storage of more vaccines which required special storage system.",,mb,2023-05-01
"Like any other local government unit, Tacurong City also experienced vaccine hesitancy among its constituents, it said.",,mb,2023-05-01
"But COA lauded the city’s health office for its initiatives to get constituents to take vaccines, such as the implementation of vaccination drives and information campaigns per barangay.",,mb,2023-05-01
"""Despite the challenges encountered,  collaborative efforts of the city government through its CHO and other offices involved made them achieve different milestones on the said program,""  COA said.",,mb,2023-05-01
"In fact, Tacurong was even given the ""2021 Covid-19 Immunization Champion Award"" by the Sultan Kudarat Provincial Health Office for its ""exemplary contribution towards improving public health by achieving the national target and contributing to de-escalation to alert level 1 in the province.""",,mb,2023-05-01
"Citing the data it gathered during the audit, COA said that out of 84,956 target individuals, Tacurong City managed to administer at least one dose of vaccine to 78,396 individuals as of Dec. 31, 2022.",,mb,2023-05-01
"A total of 72,697 individuals or 86 percent of the target had been fully vaccinated. As for booster shots, 13,996 or 19 percent of the constituents received at least the first shot.",,mb,2023-05-01
Marcos sees no need for face mask mandate; COVID incidence still within control,,mb,2023-05-01
"WASHINGTON, DC, USA—Instead of reimposing the face mask mandate, vaccination among young people should be prioritized again, President Ferdinand ""Bongbong"" Marcos Jr. said.",,mb,2023-05-01
This was Marcos his reply when asked if he is keen on ordering the return of the mandatory face mask policy in response to the rising cases of Covid-19 in the country.,,mb,2023-05-01
"He said ""we might have to think about it"" because while the rate of increase is getting higher, the baseline is just low.",,mb,2023-05-01
Marcos hopes that the country would not reach that point where it has to reimpose the face mask mandate. He noted that there is sufficient opportunity to evaluate the situation.,,mb,2023-05-01
"""So hopefully we’re still going to be able to do it,"" he said, referring to the review of preventive measures to be implemented by the government.",,mb,2023-05-01
"""But it looks like, we will have to conduct again, especially for young people, we’ll have to conduct again a vaccination push para mabawasan na ‘yan (to reduce that),"" he added.",,mb,2023-05-01
"The President noted the importance of vaccination, especially on vulnerable individuals as their immune system is also at risk due to the heat season.",,mb,2023-05-01
"""So we’ll look at it. Tingnan natin kung may guidance ang IATF, may guidance ang DOH (Let's see if there is a guidance from the interagency task force and the Department of Health). I think — I hope we don’t have to but we might but I hope not,"" he said.",,mb,2023-05-01
"According to the DOH, more than 700 new Covid-19 cases were recorded on April 27, raising the number of active infections nationwide to nearly 5,000.",,mb,2023-05-01
Marcos sees no need for face mask mandate; COVID incidence still within control,,mb,2023-05-01
"WASHINGTON, DC, USA—Instead of reimposing the face mask mandate, vaccination among young people should be prioritized again, President Ferdinand ""Bongbong"" Marcos Jr. said.",,mb,2023-05-01
This was Marcos his reply when asked if he is keen on ordering the return of the mandatory face mask policy in response to the rising cases of Covid-19 in the country.,,mb,2023-05-01
"He said ""we might have to think about it"" because while the rate of increase is getting higher, the baseline is just low.",,mb,2023-05-01
Marcos hopes that the country would not reach that point where it has to reimpose the face mask mandate. He noted that there is sufficient opportunity to evaluate the situation.,,mb,2023-05-01
"""So hopefully we’re still going to be able to do it,"" he said, referring to the review of preventive measures to be implemented by the government.",,mb,2023-05-01
"""But it looks like, we will have to conduct again, especially for young people, we’ll have to conduct again a vaccination push para mabawasan na ‘yan (to reduce that),"" he added.",,mb,2023-05-01
"The President noted the importance of vaccination, especially on vulnerable individuals as their immune system is also at risk due to the heat season.",,mb,2023-05-01
"""So we’ll look at it. Tingnan natin kung may guidance ang IATF, may guidance ang DOH (Let's see if there is a guidance from the interagency task force and the Department of Health). I think — I hope we don’t have to but we might but I hope not,"" he said.",,mb,2023-05-01
"According to the DOH, more than 700 new Covid-19 cases were recorded on April 27, raising the number of active infections nationwide to nearly 5,000.",,mb,2023-05-01
House leader stresses need to revert to pre-pandemic school calendar amid searing summer,,mb,2023-04-30
"House Minority Leader and 4Ps Party-list Rep. Marcelino “Nonoy” Libanan has underscored the ""immediate need"" to return to the old pre-pandemic school calendar with the least disruption possible.",,mb,2023-04-30
"“We are all for the immediate return to the old school calendar with the least possible disruption to classes,” Libanan said in a statement Sunday, April 30.",,mb,2023-04-30
"“Many children from poor households, including 4Ps beneficiaries in the provinces, tend to walk long distances going to  from school. The prolonged physical  with the agonizing heat, puts them at risk of heat exhaustion,” he noted.",,mb,2023-04-30
"The tweaked school calendar resulting from Covid-19 lockdowns has forced schoolchildren to attend classes during the summer, which in the past was their vacation period.",,mb,2023-04-30
Libanan previously represented the lone district of Eastern Samar in Congress before he was elected 4Ps party-list representative.,,mb,2023-04-30
"President Ferdinand ""Bongbong"" Marcos Jr. earlier said that government was studying the return to the pre-pandemic school calendar as the unbearable summer heat tends to make learning difficult.",,mb,2023-04-30
"In the current school year, 203 days of classes started on Aug. 22, 2022 and will end on July 7, 2023, thus putting children in school during the hottest summer months of April and May.",,mb,2023-04-30
"In the school year immediately prior to the pandemic, classes began on June 3, 2019 and ended on April 3, 2020.",,mb,2023-04-30
The Department of Health (DOH) has been reporting several cases of heat-related illness affecting students since March.,,mb,2023-04-30
"Last week, the Philippine Atmospheric, Geophysical and Astronomical Services (PAGASA) warned that the “heat index” around the country has reached “dangerous levels” ranging from 42 to 51 degrees Celsius.",,mb,2023-04-30
Villafuerte bats for passage of these 2 pro-teacher bills ahead of Labor Day,,mb,2023-04-30
"Ahead of the celebration of Labor Day on May 1, Camarines Sur 2nd district Rep. LRay Villafuerte urged the House of Representatives to pass two bills that would make life easier for public school teachers.",,mb,2023-04-30
"“I am likewise hoping that the House could give priority attention after the break to a measure bumping up the salaries and making permanent an allowance for the teaching supplies of our  800,000 public schoolteachers,” he said in a statement Sunday, April 30.",,mb,2023-04-30
"Villafuerte, majority leader of the powerful Commission on Appointments (CA), was referring to House Bill (HB) Nos. 1851 and 1849.",,mb,2023-04-30
HB No.1851 proposes a significant increase in the salary grade level of public elementary and high school teachers from Grade 11 to Grade 19 amid the non-stop rise in the cost of living.,,mb,2023-04-30
"On the other hand, HB No. 1849 seeks to make permanent the school supply allowance of P5,000 that public school teachers have been entitled to during the Covid-19 pandemic. It further provides for a continuous increase in the allowance every year.",,mb,2023-04-30
Villafuerte wants the lower chamber to approve the bills once sessions resume on May 8.,,mb,2023-04-30
"“Despite their heavy workload and essential role as agents of constructive intellectual, social, cultural, political and moral change in our society, our public school teachers are among the most underpaid workers in the country,"" he said.",,mb,2023-04-30
"“Increasing their takehome pay and providing for a permanent teaching supplies allowance with a provision for a steady bump per school year will hopefully incentivize them to strive for excellence in their field  and make teaching a more attractive profession for our students,” added the Bicolano.",,mb,2023-04-30
Gatchalian renews push for bill creating Virology and Vaccine Institute of the Philippines,,mb,2023-04-30
"Senator Sherwin Gatchalian on Sunday, April 30 pushed for the passage of the bill that seeks to strengthen local vaccine development through the creation of the Virology and Vaccine Institute of the Philippines.",,mb,2023-04-30
"Under Senate Bill No. 941, or the proposed Virology and Vaccine Institute of the Philippines (VIP) Act of 2022, which he filed, the VIP will serve as the premier research and development institute in the field of virology,  all areas in viruses and viral diseases in plants, animals, and humans.",,mb,2023-04-30
Gatchalian made the call amid the country’s celebration of the World Immunization Week this last week of April.,,mb,2023-04-30
"“Nakita natin noong kasagsagan ng pandemya ng COVID-19 na mahalaga ang pagiging handa, lalo na sa pagpapalawig ng ating kakayahan sa pag-aaral ng iba't ibang virus at viral diseases (If we have a Virology and Vaccine Institute, we can make sure that we are better prepared and it will be easier to discover vaccines and suppress diseases),” said Gatchalian.",,mb,2023-04-30
"“Kung magkakaroon tayo ng Virology and Vaccine Institute, matitiyak natin na mas handa tayo at mas mapapadali ang pagtuklas sa mga bakuna at masugpo ang mga sakit (We saw during the height of the COVID-19 pandemic that preparedness is important, especially in expanding our ability to study different viruses and viral diseases),” he said.",,mb,2023-04-30
"According to Gatchalian, the measure will pave way for the hiring of a pool of highly trained local virology experts and the creation of appropriate facilities which can enable researchers to rapidly conduct studies on any virus and guide authorities in implementing evidence-informed response strategies.",,mb,2023-04-30
He also said the proposed VIP will also be mandated to accept scientific and technological research and development (R&D) in the field of virology and develop an information system on virology science and technology for the use of both public and private sectors.,,mb,2023-04-30
"Under the bill, the VIP’s research outputs shall be integrated with plans for the management of public health emergencies relating to infectious disease, as well as other plans relating to disease control and prevention.",,mb,2023-04-30
"It will also be mandated to establish strategic partnerships with the world's leading scientists, virology centers and institutes, and conduct innovative and pioneering research that will advance the frontiers of virology in the country, Gatchalian said.",,mb,2023-04-30
PH sees 304 additional Covid-19 cases,,mb,2023-04-29
"The Philippines registered 304 additional cases of Covid-19, the Department of Health (DOH) reported on Saturday, April 29.",,mb,2023-04-29
"The number of active cases nationwide stood at 5,070, the DOH said.",,mb,2023-04-29
"Among the regions with the largest number of new infections in the last 14 days were the National Capital Region with 2,533, Calabarzon with 1,124, Davao Region with 420, Western Visayas with 367, and Central Luzon with 358.",,mb,2023-04-29
"The country's overall tally of confirmed cases already reached 4,092,158, of which 4,020,644 were recoveries and 66,444 were deaths.",,mb,2023-04-29
"Meanwhile, there is no cause for alarm over the recent uptick in cases, said infectious disease expert Dr. Rontgene Solante of the San Lazaro Hospital in Manila.",,mb,2023-04-29
"“I can totally say that we’re still in a stable condition even with this increase on the cases and this is driven by the fact that hindi pa napupuno at wala tayong signals na mapupuno ang mga hospital (the hospitals are not yet full and we have no signals that the capacities of hospitals will be full),” said Solante during a public briefing on Friday, April 28.",,mb,2023-04-29
"“If you look at the data na maski tumataas nang bahagya ang mga kaso, hindi rin tumataas ang mga namamatay, hindi tumataas ang nagsi-severe Covid at hindi rin tumaas iyong napupunta sa hospital (even though the cases are slightly increasing, the number of deaths, severe Covid, and the hospital admissions are not rising),” he added.",,mb,2023-04-29
