Text,Annotate,Outlet,Date
" ""The Philippines is advised to unequivocally oppose ‘Taiwan Independence’ rather than stoking the fire by offering the US access to the military bases near the Taiwan Strait if you care genuinely about the 150,000 OFWs,"" he said.",,gma,2023-04-17
" To ""set the record straight,"" the embassy provided two links to a transcript of Huang's remarks, one in Chinese and the other in English.",,gma,2023-04-17
" The English transcript, posted on the embassy website, said that these were Huang's words regarding the OFWs in Taiwan:",,gma,2023-04-17
" Some tried to find excuse for the new EDCA sites by citing the safety of the 150,000 OFWs in Taiwan, while China is the last country that wishes to see conflict over the Strait because people on both sides are Chinese. But we will not renounce the use of force, and we reserve the option of taking all necessary measures. This is to guard against external interference and all separatist activities. The Philippines is advised to unequivocally oppose “Taiwan independence” rather than stoking the fire by offering the US access to the military bases near the Taiwan Strait if you care genuinely about the 150,000 OFWs.",,gma,2023-04-17
 Senator Risa Hontiveros has called for Malacañang to tell Beijing to recall its envoy. ,,gma,2023-04-17
" ""How dare he threaten us,"" she said in a statement on Sunday. ""Our OFWs in Taiwan will continue to work where they work. End of story. Filipinos will thrive and make a living according to our wishes. We will never let Beijing decide on the future of Filipino families. Their destiny is not in China’s hands.""",,gma,2023-04-17
" The Department of National Defense also ""took exception"" to Huang's saying that the Philippines is ""stoking the fire"" with EDCA, while National Security Council spokesperson Assistant Director General Jonathan Malaya clarified that “the Philippines has no intention of interfering in the Taiwan issue and will not allow itself to be used by other countries to interfere in the said issue.”",,gma,2023-04-17
" “[W]e take grave exception to any effort by guests in our country to use this to fearmonger and intimidate us,” he said. ",,gma,2023-04-17
" China has repeatedly criticized EDCA, saying that Washington was ""endangering regional peace and stability"" with the expansion of the US-Philippines pact to cover nine sites around the country from the original five. It also said that ""many insightful people in the Philippines"" worry that the added sites ""may draw their country into the whirlpool of a potential conflict in the Taiwan Strait.""",,gma,2023-04-17
Hontiveros wants China envoy recalled over anti-Taiwan advice,,gma,2023-04-16
" Senator Ana Theresia “Risa” Hontiveros-Baraquel over the weekend urged Malacañang to call on China to recall their representative to the Philippines Huang Xilian, following his remarks pushing the Philippines to oppose independence of Taiwan.",,gma,2023-04-16
" In a statement released Sunday, Hontiveros said the country should push for Huang to return to China, along with its ships, and artificial islands in the West Philippine Sea.",,gma,2023-04-16
" “The Palace should tell Beijing to recall their representative in Manila as soon as possible. He has no business being a diplomat if he is unable to engage with us in a respectful and dignified manner,” the senator said.",,gma,2023-04-16
" “He, along with his country’s ships and artificial islands in the West Philippine Sea, should pack up and leave,” she added.",,gma,2023-04-16
" Last week, Huang said if the Philippines cared for the 150,000 overseas Filipino workers (OFWs) in Taiwan, it would oppose Taiwan independence, rather than give the United States military a free pass near the Taiwan strait.",,gma,2023-04-16
" “Philippines is advised to unequivocally oppose ‘Taiwan Independence’ rather than stoking the fire by offering the US access to the military bases near the Taiwan Strait if you care genuinely about the 150,000 OFWs,” Huang was quoted as saying.",,gma,2023-04-16
" Hontiveros said that while the Philippines respects the right of the Taiwanese people to self-determination, it will not interfere with the issue on its independence.",,gma,2023-04-16
" “If China has issues with the US, she shouldn’t drag our country into their fight. It is China who has been stoking tensions in the region, claiming territories that aren’t hers,” Hontiveros said.",,gma,2023-04-16
" “It is China who continues to bully, harass, and intimidate other smaller nations in the region. It is China who is making all this mess,” she added.",,gma,2023-04-16
 Huang’s remarks have also drawn opposition from groups such as Migrante International and Akbayan.,,gma,2023-04-16
" “We call on the Marcos administration to immediately declare the Chinese Ambassador persona non grata and expel him from our country. Xilian is a hostage-taker, not an ambassador,” Akbayan said.",,gma,2023-04-16
" “The statement makes it appear that China is holding OFWs in Taiwan hostage. Ambassador Huang’s statement may expose OFWs to racist violence when an armed conflict breaks out,” Migrante International said.",,gma,2023-04-16
" However, according to National Security Council (NSC) assistant director general Jonathan Malaya, Huang already spoke with NSC adviser Eduardo Año prior to his remarks last week.",,gma,2023-04-16
" “The Chinese ambassador also raised the matter of alleged interference in the Taiwanese question,” Malaya said.",,gma,2023-04-16
" “So in this call of the Chinese Ambassador to the National Security Council, Secretary Año took the opportunity to assure na wala tayong (that we have no) intention whatsoever to interfere in the Taiwan issue. We actually consider this as a domestic issue because of the One China Policy,” he added.",,gma,2023-04-16
" GMA News is still trying to reach out to the Chinese Embassy and Malacañang  on the matter. —LBG, GMA Integrted News",,gma,2023-04-16
WHO: Person-to-person transmission of H3N8 bird flu extremely rare,,gma,2023-04-14
"Envoy hopes China will see PH, US only want peaceful resolution of maritime issues",,gma,2023-04-14
" Philippine Ambassador to the United States Jose Manuel Romualdez expressed hope Friday that China would realize Manila and Washington only want peaceful resolution of issues, especially in the South China Sea.",,gma,2023-04-14
" In a television interview, Romualdez was asked for his view on the response of China on the 2+2 meeting between Filipino and American officials wherein the latter urged Beijing to stick to the rule of law when  to maritime issues.",,gma,2023-04-14
" For the envoy, the joint statement was not directed towards China but to all incursions that ""happened in the past."" Romualdez also said the two countries were not looking for conflict with other nations, following this statement.",,gma,2023-04-14
" ""The statement really is not, in our view, directed against China. What it mentions is that all of the transgressions, whatever happened in the past. This alliance we have with the United States is precisely to deter any more of these types of incursions,"" Romualdez said in an ANC interview.",,gma,2023-04-14
" ""We are hoping that our friends in China will see that as an opportunity for us to be more serious about really resolving these issues peacefully. They have a conflict with the United States, the United States is our ally, there are many other countries that are dealing with China and they are very close to the United States..."" he added.",,gma,2023-04-14
" Romualdez also mentioned the harassment being experienced by Filipino fisherfolks in the country's territorial waters, adding that the hostile actions were often made by Chinese forces.",,gma,2023-04-14
" ""Our fishermen, up to this day, every single day get harassed by ships that are obviously of Chinese registry in our territorial waters. They have been doing this for so many years, hundreds of years and yet we get reports almost everyday of that nature,"" he said.",,gma,2023-04-14
" ""Clearly, our territorial waters are ours, we've had it all this time and now we have somebody claiming that it's theirs,"" he added.",,gma,2023-04-14
" The Philippines and the US have expressed strong objections ""to the unlawful maritime claims, militarization of reclaimed features, and threatening and provocative activities in the South China Sea.""",,gma,2023-04-14
 They said those activities often affect and interfere with the livelihoods of fisherfolk as well as undermine food security in the Philippines.,,gma,2023-04-14
" China, for its part, objected to the joint statement, stressing that it only made false accusations against Beijing. Chinese Foreign Ministry spokesman Wang Wenbin also maintained that ""China has indisputable sovereignty over the South China Sea Islands and the adjacent waters.""",,gma,2023-04-14
" Meanwhile, Romualdez said the Philippines' defense ties with the US was only a measure to defend the country's sovereignty and to protect the citizens.",,gma,2023-04-14
" But, he admitted that the Philippines would also be involved once the tension between the US and China escalates amid the issue in Taiwan because the Philippines is ""right in the center of the Asian region.""",,gma,2023-04-14
 China claims democratically governed Taiwan as its own territory.,,gma,2023-04-14
" ""These are  countries, we are hoping that they will be able to solve the issues surrounding Taiwan because no matter what happens, even if we say we don't wanna get involved, we will be involved because we're right here,"" Romualdez said.",,gma,2023-04-14
" ""In fact, we just had a recent meeting with our ASEAN ambassadors and it was very clear when we had an intelligence briefing that whatever happens, the entire ASEAN region will be affected. So, we have to be together in trying to deter any kind of conflict that will make all of us suffer no matter what happens,"" he added.",,gma,2023-04-14
" When  to the business and economy sector, Romualdez sees the Philippines' defense strategy with the US as significant to how American businesses look at Manila, especially in making investments.",,gma,2023-04-14
" ""There's no doubt about it that our defense strategy with the United States played a major role in how US businesses are looking at the Philippines today,"" he said.",,gma,2023-04-14
" ""Before all of this, US businesses have been looking at the Philippines with a little bit of doubt, where we're going as far as relationship with the United States and other countries concerned... so they were looking at our neighbors, specifically Vietnam and Thailand but now, they're going back to the Philippines and seeing it as a very high potential for investments,"" he explained.",,gma,2023-04-14
" According to Romualdez, businesses in the US are, however, somewhat vocal that the economic provisions under the Philippine Constitution must be changed in order to be at par with other nations.",,gma,2023-04-14
" ""No, doubt about it... The main thing is every time... we used to have this, I used to attend briefings even before I became ambassador here, not only here in the United States but in other countries where I joined the business delegation of many of our presidents. And all the time, it is always that our economy was quite restricted and that is because of our 1987 Constitution, which really does not allow too many things, simple things like an  an  a foreigner can only own up to 30%... it does not really make sense..."" he said.",,gma,2023-04-14
" ""We have to update our Constitution, we have to update our economic policies to be able  up at par with the other countries  with. Remember,  is very strong out there right now. There's a big pie, but we have to try to share a bigger pie into that pie,"" Romualdez added.",,gma,2023-04-14
 There have been calls to amend the 1987 Constitution to update and revise some economic policies to attract more foreign investments.,,gma,2023-04-14
"Live fire, combat readiness drills carried out at Balikatan 2023",,gma,2023-04-14
 Live firing  readiness drills were among the joint military exercises conducted by Philippine and US troops in various locations in the country as part of the biggest Balikatan exercise to date.,,gma,2023-04-14
" According to Maki Pulido's report on “24 Oras” on Thursday, Javelin surface-to-air missiles were fired at targets at Fort Magsaysay in Nueva Ecija, while free-fallers from the Armed Forces of the Philippines (AFP) Special Operations Command and US Special Operations Command Pacific landed in Sta. Rosa, Nueva Ecija after jumping off from the US Air Force’s Osprey floating 9,000 feet above.",,gma,2023-04-14
 Cyberdefense security exercises were also conducted for the first time at Camp Aguinaldo in Quezon City.,,gma,2023-04-14
" “What you’re seeing here in ‘Balikatan’ and ‘Salaknib’ is an expression of us trying  to enabling and assisting the Philippine military in being able to protect their national sovereignty and protect the territorial integrity of the Philippines,” said US Army Pacific Commanding General Charles Flynn.",,gma,2023-04-14
" “We are making sure that the Philippines and the entire country, not just the Armed Forces of the Philippines, would be ready in case a threat  to our shores,” AFP Commander Lieutenant General Romeo Brawner added.",,gma,2023-04-14
" External defense will be at the center of the 38th Annual Balikatan Exercise in view of China’s aggression in the West Philippine Sea. Among the highlights of the joint drills will be the live-fire exercises on April 26 in Zambales, which is near Scarborough Shoal.",,gma,2023-04-14
" “It’s not aimed against a particular country...This is part of the MDT [Mutual Defense Treaty]. We are invoking that treaty  operations involving the US and the AFP,” said AFP spokesperson Colonel Medel Aguilar.",,gma,2023-04-14
" Meanwhile, the Philippines and the US earlier affirmed their alliance during a recent meeting between US Secretary of Defense Lloyd Austin and Senior Undersecretary and Defense Officer-in-Charge Carlito Galvez Jr. at the Pentagon.",,gma,2023-04-14
" “We remain  to our alliance obligations….And as we've made abundantly clear, the mutual defense treaty applies to armed attacks on either of our armed forces, our public vessels, or aircraft anywhere in the South China Sea,” said Austin.",,gma,2023-04-14
" China has expressed “serious concern” and “strong dissatisfaction” with the joint statement, saying it “distorts and smears China’s legitimate maritime law enforcement actions” in the disputed waters.",,gma,2023-04-14
" But for Professor Aries Arugay, chairperson of UP Political Science Department, there is nothing to question as the Philippines’ 2016 arbitral win already establishes ownership of the highly contested territory.",,gma,2023-04-14
" “Sa tingin ko tama na siguro yung polisiya na iniisip parati ng gobyerno pano mag re-react ang China at pano siya hindi gagalitin o hindi siya maasar because it tried it and it backfired. China continues to be aggressive,” said Arugay.",,gma,2023-04-14
Prosecutor orders release of activists arrested at US Embassy protest,,gma,2023-04-12
 The Office of the City Prosecutor of Manila has ordered the release of two student activists who were arrested on Tuesday following a rally before the US Embassy.,,gma,2023-04-12
" According to the release order, students John Gabriel Magtibay and Joanne Pagkaliwangan were arrested for violation of Batas Pamabnsa 880 and Article 151 of the Revised Penal Code.",,gma,2023-04-12
" However, inquest prosecutor William Arimboyutan Jr.  the charges be referred for further investigation.",,gma,2023-04-12
" “In view of the foregoing, the immediate release of John Gabriel Magtibay… and Joanne Pagkaliwangan… is ordered and directed, unless they are being detained for some other lawful cause/s or grounds,” the release order read.",,gma,2023-04-12
" The order was signed by Senior Assistant City Prosecutor John Erick Flordeliza. Meanwhile, Manila Police District Police Brigadier General Andre Dizon confirmed that Magtibay and Pagkaliwangan were released at 2:45 p.m.",,gma,2023-04-12
" Several militant groups had gathered in front of the US Embassy to protest the Balikatan, which kicked off that same day. This year's military exercise between Philippine and US troops is reported to be the largest to date, with 12,200 US troops and 5,400 Philippine soldiers participating.",,gma,2023-04-12
Marcos misinformed or misleading in saying EDCA sites won't be used for offensive—Castro,,gma,2023-04-11
" President Ferdinand Marcos, Jr. is either misinformed or misleading the public when he said that the Enhanced Defense Cooperation Agreement (EDCA) sites won’t be used for offensive actions, House Deputy Minority leader France Castro of ACT Teachers party-list said on Tuesday.",,gma,2023-04-11
" Castro cited Article 4 of the  EDCA, which provides that the US' ""prepositioned materiel"" will be for the exclusive use of the US forces and that the US forces shall have ""control over the access to and disposition of such prepositioned materiel and shall have the unencumbered right to remove such prepositioned materiel at any time from the territory of the Philippines.”",,gma,2023-04-11
" “It seems that the President was misinformed on the true text of EDCA or he is misleading the Filipino people. It must also be noted that the EDCA does not prohibit the use of these prepositioned armaments in covert or overt military operations in the Philippines or abroad,” Castro said in a statement.",,gma,2023-04-11
 GMA News Online has sought  and will publish it as soon as it is available.,,gma,2023-04-11
 Marcos on Monday said that the four additional sites under the EDCA would not be used for offensive actions.,,gma,2023-04-11
" ""Ang reaksyon ng China ay di naman siguro kataka-taka pero hindi... naman tayo papayag na gamitin ang mga bases natin sa kahit anong offensive na action,"" Marcos told reporters when asked  on China's concern that the latest EDCA sites would provoke tension in the region.",,gma,2023-04-11
" ""Ito ay para lamang tulungan ang Pilipinas pagka nangangailangan ng tulong,"" he added.",,gma,2023-04-11
 Castro said the EDCA indicated that the US had control over the sites.,,gma,2023-04-11
" ""Kaya hindi ko malaman kung saan nanggaling ang sinasabi ng Malacañang, samantalang malinaw sa teksto ng EDCA na ang US ang may control sa mga EDCA sites kung anuman ang mga ipapasok doon o mga aktibidad man,” Castro said.",,gma,2023-04-11
" (I don’t understand where the Palace got its statement because it is clear that under EDCA, the US has control of their assets placed in EDCA sites.)",,gma,2023-04-11
" Castro said EDCA is tantamount to the return of the US military bases in the country because of its provision which reads “United States forces and United States contractors shall have unimpeded access to Agreed Locations for all matters relating to the prepositioning and storage of defense equipment, supplies, and materiel, including delivery, management, inspection, use, maintenance, and removal of such equipment, supplies, and materiel.”",,gma,2023-04-11
" “Sa pamamagitan talaga ng EDCA ay ginawang napakalaking base ng US ang Pilipinas, di man ito diretsong sinabi sa teksto ng kasunduan ay ito ang esensya at aktwal na nangyayari sa ngayon,” Castro said.",,gma,2023-04-11
Militant groups protest against Balikatan military exercise,,gma,2023-04-11
 Several militant groups on Tuesday gathered in front of the United States Embassy and protested against the Balikatan military exercise.,,gma,2023-04-11
" “Tinututulan namin ito, una on the basis ang Balikatan exercises ay nagdudulot ng matinding kapahamakan sa mamamayan at sa bayan natin,” said League of Filipino Students National President Ivan Sucgang in Marisol Abdurahman's and Darlene Cay's ""24 Oras"" report.",,gma,2023-04-11
" (We are against this, firstly, on the basis that the Balikatan exercises are disastrous for our citizens and the country.)",,gma,2023-04-11
" After their protest, a police vehicle stopped them along Roxas Boulevard, and the protesters ran away. Two of them were caught and detained by the police.",,gma,2023-04-11
 The group said it strongly condemned the arrest of their colleagues by the police.,,gma,2023-04-11
" “Malinaw samin na ang paglulunsad ng protesta ay isang genuine at batayang karapatan ng mamamayan lalo na kaming mga kabataan,"" Sucgang added.",,gma,2023-04-11
" (It is clear to us that protesting is a genuine and established right of citizens, especially for the youth.)",,gma,2023-04-11
" Meanwhile, the Manila Police District said it was not forbidding anyone from protesting, but protests should only be held in designated freedom parks.",,gma,2023-04-11
" “Dito sa lungsod ng Maynila, nirerespeto natin ‘yung kalayaan sa pamamahayag kung saan meron tayong mga freedom park dito. Apat na freedom park ito pwede silang pumunta d’yan,” said Manila Police District spokesperson Police Major Philipp Ines.",,gma,2023-04-11
" (Here in the City of Manila where we have freedom parks, we respect freedom of speech. There are four freedom parks that they can use.)",,gma,2023-04-11
 Various militant groups also stormed Camp Aguinaldo as a protest against the Balikatan.,,gma,2023-04-11
" ""For the first time, they're doing live fire exercises and simulating the sinking of a ship. It intends to provoke China, intends to escalate the conflict,"" said BAYAN Secretary General Renato Reyes.",,gma,2023-04-11
" He also said that the joint military exercises involving Filipino and American soldiers were a violation of sovereignty, a violation that has been going on for four decades.",,gma,2023-04-11
 Reyes added that only the Americans benefited from the arrangement while the Armed Forces of the Philippines (AFP) continued to stagnate.,,gma,2023-04-11
"Imee urges limits on number of US forces, length of stay under EDCA",,gma,2023-04-11
 Senator Imee Marcos on Tuesday called for certain limits in the implementation of the Enhanced Defense Cooperation Agreement (EDCA) including those on the number of US troops in the country and the length of their stay.,,gma,2023-04-11
" Marcos, the chairperson of the Senate Committee on Foreign Relations, said having thousands of Americans conducting exercises daily is like the US forces already living in the country.",,gma,2023-04-11
" “Ang balita, kinakabahan kami sa Ilocandia, aabot daw ng 17,000 troops ang Amerikano at araw-araw daw gagawin…Sa palagay ko parang di na exercises ‘yan. Parang maninirahan na sila dito, ganun ba ‘yun?” Imee said.",,gma,2023-04-11
" (From what we heard in Ilocos, around 17,000 American troops  and conduct military exercises every day… In my opinion, that’s not an exercise anymore. It’s like they will live here, is that right?)",,gma,2023-04-11
" “Siguro dapat mag limitasyon sa numero, may limitasyon din kumbaga sa visa. ‘Yung three-month visa, from 90-day visa para maliwanag na 'di sila nakapirmi dito sa atin at Pilipino pa rin ang mga sundalo na naninirahan sa iba’t ibang kampo,” she added.",,gma,2023-04-11
 (I think there should be limitations on their numbers and visa validity. It should be cleared if they are allowed for a three-month-visa or 90-day visa to make sure they are not basing here permanently and there are still Filipino soldiers in our bases.),,gma,2023-04-11
" Signed in 2014, the EDCA grants US troops access to designated Philippine military facilities and allows them to build facilities, and preposition equipment, aircraft, and vessels. Permanent basing is prohibited.",,gma,2023-04-11
" The administration last week announced the new military bases were located on Balabac Island in Palawan; Naval Base Camilo Osias in Sta Ana, Cagayan; Lal-lo Airport in Lal-lo, Cagayan; and Camp Melchor Dela Cruz in Gamu, Isabela, which are both near Taiwan and Benham Rise.",,gma,2023-04-11
" The five current EDCA locations are Antonio Bautista Air Base in Palawan, Basa Air Base in Pampanga, Fort Magsaysay in Nueva Ecija, Mactan-Benito Ebuen Air Base in Cebu, and Lumbia Air Base in Cagayan de Oro City.",,gma,2023-04-11
" On Monday, President Ferdinand Marcos Jr. said the EDCA sites would not be used for offensive actions and China should not see it as a threat against them.",,gma,2023-04-11
" “While we want a very strong American military presence in Asia and the Philippines, we should also safeguard our citizenry by making certain that the EDCA camps will never [be] used for staging areas of any attack against Taiwan or any other country,” Imee said.",,gma,2023-04-11
 She said  did not receive any argument or opposition on the treaty but explained “safeguards” should be put in place to prevent the country from being caught up in a “war unrelated to us.”,,gma,2023-04-11
" “We have no argument or opposition on file. So kinakailangan maliwanag, nakatakda sana sa EDCA lahat ng safeguards upang ang Pilipinas ay hindi naman madamay sa giyera na wala tayong kinalaman,”  the lawmaker said.",,gma,2023-04-11
" (We have no argument or opposition on file. But it should be clear, there should be safeguards under EDCA so the Philippines would not be caught up in a war unrelated to us.)",,gma,2023-04-11
" “Hindi tayo handa…We have no bomb shelters, or underground camps, we have no anti-missile forces and no anti-aircraft. In short, wala tayong gamit o protection,” she added.",,gma,2023-04-11
" (We’re not ready for any war. We have no bomb shelters, or underground camps, we have no anti-missile forces and no anti-aircraft. In short, we have no equipment or protection.)",,gma,2023-04-11
" China on  three days of military exercises that encircled Taiwan, with the aim of ""sealing off"" the self-ruled island, which views as its territory. Taiwan said it detected 12 Chinese warships and 91 jets on the last day of the drills.",,gma,2023-04-11
"PH, US kick off 2023 Balikatan military exercise",,gma,2023-04-11
" The Philippines and the United States kicked off their biggest Balikatan military exercise on Tuesday, which aims to develop interoperability between the two countries and improve capability.",,gma,2023-04-11
" “By the authority vested in me as the Chief of Staff of the AFP, I now formally declare the Philippine-US Exercise Balikatan 38-2023 open,” AFP chief General Andres Centino said during the opening ceremony.",,gma,2023-04-11
" The 38th Balikatan will have 17,600 participants including 12,200 US troops and 5,400 Philippine soldiers.",,gma,2023-04-11
" Four major events are set in this year's Balikatan: Command Post Exercise, Cyber Defense Exercise, Field Training Exercise, and Humanitarian Civic Assistance (HCA).",,gma,2023-04-11
" Philippine and US troops will work on maritime security, amphibious operations, live-fire exercise, urban operations, aviation operations, counterterrorism, and humanitarian assistance and disaster response.",,gma,2023-04-11
 Activities will be conducted in North and Central Luzon as well as in Palawan and Antique.,,gma,2023-04-11
 Balikatan 2023 spokesperson Colonel Michael Logico earlier said it will also be the first time Philippine and US forces will engage in live-fire exercises at sea.,,gma,2023-04-11
 The training will  joint logistics over the shore in Subic and Casiguran Bays  joint littoral live fire exercise in Zambales.,,gma,2023-04-11
" “We're going to sink a very old Philippine Navy ship... They have to fire at a target closer to what we would expect to an actual threat which would be an  from an adversary by sea. How will they do that? They will do is through a navy ship,” Logico said in an ambush interview after the Balikatan opening ceremony.",,gma,2023-04-11
 Logico added that any exercises they do is a demonstration of “combat readiness”.,,gma,2023-04-11
" 'We are demonstrating that we  ready, we  have the capacity to deliver fires on a target from the land, air, and sea,"" Logico said in Chino Gascon's report on ""24 Oras"",",,gma,2023-04-11
" Humanitarian Civic Assistance activities, meanwhile, will be conducted in Brgy. Inabasan, Sibalom, Antique; San Joaquin, Sarrat, Ilocos Norte; and Brgy. Suklayin, Baler, Aurora.",,gma,2023-04-11
" On Monday, the 3rd Infantry (Spearhead) Division hosted an opening ceremony for the Chemical Biological Radiological Nuclear (CBRN) Training under Balikatan at Camp General Macario B Peralta in Capiz.",,gma,2023-04-11
" The CBRN training program aims to enhance the capabilities of the Philippine military and its allied forces in responding to chemical, biological, radiological, and nuclear threats.",,gma,2023-04-11
 Activities will also be conducted in North and Central Luzon as well as in Palawan and Antique.,,gma,2023-04-11
 Around 100 members of the Australian Defense Force will also participate in selected activities while representatives from Armed Forces of allied and partner nations will attend as observers only.,,gma,2023-04-11
 The Balikatan exercise will conclude on April 28.,,gma,2023-04-11
 In the backdrop of this year's Balikatan is the continued territorial dispute in the South China Sea.,,gma,2023-04-11
" On Monday, Chinese Ministry of Foreign Affairs spokesperson Wang Wenbin said joint exercises between the Philippines and the US should not interfere with the disputes in the South China Sea.",,gma,2023-04-11
" ""The US-Philippines military cooperation must not interfere in South China Sea disputes, still less harm China’s territorial sovereignty, maritime rights and interests and security interests,"" Wang said.",,gma,2023-04-11
 Philippine exercise director Major General Marvin Licudine said that the exercises will not affect the tensions in the South China Sea and surrounding territories.,,gma,2023-04-11
" “The Balikatan exercise will not affect the tensions going on around us particularly in Taiwan or South China Sea. Balikatan is a year to year activity of the US and the AFP,” he said in a press conference. ",,gma,2023-04-11
Discussion needed on how US can use Philippines bases — DFA chief,,gma,2023-04-11
" WASHINGTON - Washington and Manila will need to discuss what the US may do with its access to certain military bases in the Philippines, Foreign Minister Enrique Manalo said on Monday.",,gma,2023-04-11
 The Philippines last week identified four more military bases that the US may access amid shared concerns about China's growing might.,,gma,2023-04-11
" Speaking a day before the  meeting of US and Philippine foreign and defense ministers in seven years, Manalo urged dialogue and engagement between Washington and Beijing.",,gma,2023-04-11
" He told Washington's Center for Strategic and International Studies that the so-called 2+2 meeting between the longtime allies on Tuesday ""highlights the positive trajectory of our bilateral relations, which is happening now at all levels.""",,gma,2023-04-11
" Experts say the US sees the Philippines as a potential location for rockets, missiles and artillery systems to counter a Chinese amphibious invasion of Taiwan, which China claims as its own.",,gma,2023-04-11
" Asked whether the Philippines would allow such systems for that purpose as part of expanded access under the 2014 Enhanced Defense Cooperation Agreement (EDCA), Manalo said:",,gma,2023-04-11
" ""We basically identified the sites. There will have to be, as in the case of the other sites, discussions on terms of reference, the type of activities ... these all have to be agreed on ... It will all depend on how discussions go.""",,gma,2023-04-11
" The Pentagon has not specifically said what the additional sites will be used for, except that work would include airport expansion and training involving naval assets.",,gma,2023-04-11
" EDCA allows US access to Philippine bases for joint training, pre-positioning of equipment and building of facilities such as runways, fuel storage and military housing, but not a permanent presence.",,gma,2023-04-11
" US-Philippines relations have warmed considerably under Philippines President Ferdinand Marcos Jr, but Manila treads a delicate path with China, the region's economic powerhouse.",,gma,2023-04-11
" Marcos assured China earlier on Monday that military bases accessible to the U.S. would not be used in offensive action, stressing that the arrangement with Washington was designed to boost his country's defenses.",,gma,2023-04-11
" The remarks came ahead of the largest ever US-Philippines joint military exercises, which will feature live-fire exercises at sea for the first time.",,gma,2023-04-11
" Locations of the new EDCA bases are significant, with three facing north toward Taiwan and one near the disputed Spratly Islands in the South China Sea, where China has built artificial islands with runways and missile systems.",,gma,2023-04-11
 China said last week that strengthened US military deployments in the Philippines would lead to more regional tensions.,,gma,2023-04-11
" Manalo said Manila wanted a more robust economic relationship with the US and saw a growing need for US capital investment in areas including agriculture, food security, clean energy, transport and digital infrastructure. -- Reuters",,gma,2023-04-11
China on Balikatan: US-PH cooperation must not interfere in sea dispute,,gma,2023-04-10
" The joint exercises between the Philippines and the US should not interfere with the disputes in the South China Sea, China said on Monday.",,gma,2023-04-10
" Asked  on this year's Balikatan exercises, Chinese Ministry of Foreign Affairs spokesman Wang Wenbin said cooperation between countries should not target any third party.",,gma,2023-04-10
" ""Exchange and cooperation between relevant countries should not target any third party and should be conducive to regional peace and stability,"" Wang said at a press conference.",,gma,2023-04-10
" ""The US-Philippines military cooperation must not interfere in South China Sea disputes, still less harm China’s territorial sovereignty, maritime rights and interests and security interests,"" he added.",,gma,2023-04-10
 The Philippines and the US will start their biggest military exercise on Tuesday to develop interoperability and improve capability.,,gma,2023-04-10
" Over 17,600 servicemen—5,400 Armed Forces of the Philippines (AFP) and 12,200 US military personnel—will participate in the 38th Balikatan exercise scheduled from April 11 to 28.",,gma,2023-04-10
" According to AFP spokesperson Colonel Medel Aguilar, 111 military personnel from the Australian Defense Force would also participate in the exercises.",,gma,2023-04-10
" More personnel from 12 countries would also serve as observers in Balikatan, he added.",,gma,2023-04-10
" The military and naval forces will work on maritime security, amphibious operations, live-fire training, urban and aviation operations, cyber defense, counter-terrorism, as well as humanitarian assistance and disaster relief. ",,gma,2023-04-10
" ""This year’s iteration includes a  post exercise that will strengthen the Allies’ ability to plan, coordinate, and  and control of forces together against a range of scenarios and simulated challenges,"" the US embassy said.",,gma,2023-04-10
Boats off north Luzon suggest Chinese interest in Luzon Strait –security expert,,gma,2023-04-10
" The presence of Chinese fishing vessels off northern Luzon for the past two months may be related to China’s military drills around Taiwan, a security expert said on Monday.",,gma,2023-04-10
" According to Chino Gaston’s report on “24 Oras,” satellite images released by maritime expert Ray Powell showed not only the return of Chinese fishing militia vessels near Palawan's Pag-asa Island but also the presence of Chinese fishing boats off northern Luzon.",,gma,2023-04-10
" The vessels off northern Luzon which are just outside of the Philippine exclusive economic zone, said security expert Professor Renato de Castro, was possibly an indication of Beijing’s interest in taking control of the Luzon Strait.",,gma,2023-04-10
 The Luzon Strait lies between Luzon and Taiwan.,,gma,2023-04-10
" “Yes... surveillance, reconnaissance, testing the waters,” said de Castro. “This is an indication that they are really interested in having control over the Luzon Strait and this came out last week. The Carrier Shandong passed through the Bashi Channel, which is part, of course, of the Luzon Strait.”",,gma,2023-04-10
 GMA Integrated News is still  from the Chinese Embassy on the matter.,,gma,2023-04-10
" Apart from the humanitarian response, surveilling possible threats to Philippine sovereignty was among the purposes of the four new sites under the country's Enhanced Defense Cooperation Agreement (EDCA) with the US, the report said.",,gma,2023-04-10
" The additional sites were located on Balabac Island in Palawan and in Naval Base Camilo Osias in Sta Ana, Cagayan; Lal-lo Airport in Lal-lo, Cagayan; and Camp Melchor Dela Cruz in Gamu, Isabela which are both near Taiwan and the Benham Rise.",,gma,2023-04-10
" The five current EDCA locations are Antonio Bautista Air Base in Palawan, Basa Air Base in Pampanga, Fort Magsaysay in Nueva Ecija, Mactan-Benito Ebuen Air Base in Cebu, and Lumbia Air Base in Cagayan de Oro City.",,gma,2023-04-10
 President Ferdinand Marcos Jr. earlier said the EDCA sites would not be used for offensive actions and China should not see it as a threat against them.,,gma,2023-04-10
" “Hindi tayo papayag na gamitin ang mga bases natin para sa kahit anong offensive na action. Ito ay para lamang tulungan ang Pilipinas, kapag nangangailangan ng tulong ang Pilipinas,” said Marcos Jr.",,gma,2023-04-10
 (We will not allow our bases to be used for offensive actions. This is just to help the Philippines whenever we need it.),,gma,2023-04-10
