Text,Annotate,Outlet,Date
"""If ACT Teachers stands for the education sector, it would not have ignored the NPA terrorism in Masbate that resulted in the suspension of classes in six towns of the province, affecting more than 55,000 learners and 2,815 personnel, which they claim to represent,"" Duterte said. ""We should only take ACT Teachers seriously if it publicly condemns NPA atrocities in Masbate and all other NPA terroristic activities that hampered the learning of children across the country.""",,pna,2023-03-29
The Vice President also noted that the problems raised by ACT were not new to the sector and that solutions were already laid out in this year's Basic Education Report.,,pna,2023-03-29
"""The hiring of teachers, the hiring of administrative staff, as well as the construction of new classrooms and school buildings, are among the solutions identified and being pursued now,"" Duterte said.",,pna,2023-03-29
"Besides traditional solutions, the DepEd is also exploring innovative approaches, which include digitalization and the efforts to institutionalize blended learning.",,pna,2023-03-29
"Meanwhile, the DepEd said it would hire about 9,650 teachers this school year.",,pna,2023-03-29
Duterte earlier emphasized the need to hire qualified  teachers to raise the quality of education amid learning recovery.,,pna,2023-03-29
She also warned local government authorities to avoid seeking favors in schools in terms of prioritizing the hiring of politicians' relatives or friends. ,,pna,2023-03-29
VP Sara slams ACT's 'unrealistic' demands amid NPA attacks,,pna,2023-03-27
(PNA file photo),,pna,2023-03-27
"MANILA – Vice President and Education Secretary Sara Duterte on Monday lashed out at a group of teachers for raising ""unrealistic and impossible"" demands which she called a diversion following a series of attacks staged by the New People's Army (NPA) in Masbate province.",,pna,2023-03-27
"In a statement, Duterte said the suggestion of the Alliance of Concerned Teachers (ACT) seems to divert the public eye from the harmful effects of these attacks on learners' education.",,pna,2023-03-27
"""It is a call motivated by the group’s fascination for demands and goals that are unrealistic and impossible — placing the government in a precarious situation that will ultimately end in failure,"" she said.",,pna,2023-03-27
"The education chief particularly refers to the ACT's recent suggestion to hire 30,000 teachers alongside the annual allocation of PHP100 billion for classroom construction.",,pna,2023-03-27
"ACT chairperson Vladimer Quetua said the country needs 147,000 teachers to decisively reduce the class size to 35 students and ensure that teachers can effectively teach and monitor the progress of each of their learners.",,pna,2023-03-27
"""Approximately, we need to hire 25,000 new teachers yearly until 2028 to eradicate the shortage, and an additional 5,000 new teachers to cover the yearly increase in enrolment, which totals to a requirement of 30,000 new teachers yearly,” Quetua added.",,pna,2023-03-27
"Duterte said the timing of this demand ""betrays"" the intention of the group.",,pna,2023-03-27
"""The call came at the height of the NPA-initiated violence in six towns of Masbate that affected over 55,199 learners and 2,815 school personnel,"" she said.",,pna,2023-03-27
"""ACT Teachers, while silent about the NPA operations, apparently needed  up with something outrageous to divert the public's attention away from the damage that the NPA attacks caused to our Masbate learners,"" she added.",,pna,2023-03-27
"She noted that although the Department of Education (DepEd) has been planning to hire more teachers every school year and fund the building of more classrooms, the department shall not be moved by the ACT's demands.",,pna,2023-03-27
"""The Marcos administration will not be pressured, hoodwinked, or distracted by groups like ACT Teachers. Nice try, ACT Teachers. Instead of solely focusing on archaic and ineffective solutions, we will also tap into available technology to address current challenges,"" she added.",,pna,2023-03-27
"Earlier, the DepEd said it shall resort to both traditional and digital approaches to resolve perennial problems in the sector.",,pna,2023-03-27
"Last week, DepEd spokesperson Michael Poa said the department targets to hire around 9,650 teachers this school year.",,pna,2023-03-27
"Likewise, the agency launched a digital platform called DepEd Partnership Assistance Portal that shall serve as a partnership platform between schools and the private sector.",,pna,2023-03-27
"""We are really streamlining the partnership process down to the school level. So makikita na kaagad ng ating mga partners kung ano 'yung specific na pangangailangan ng ating mga schools. At makakapili na sila kung saan nila gustong tumulong (So the partners can see immediately see what are the specific needs of our schools. And they can choose where to help),"" he said.",,pna,2023-03-27
"Poa noted that besides efficiency, the digital portal aims to intensify the DepEd's transparency and accountability.",,pna,2023-03-27
"He also assured that besides the partnership portal, the DepEd looks into institutionalizing blended learning to help intensify learning recovery efforts despite existing challenges. ",,pna,2023-03-27
DepEd shifts Masbate to blended learning amid terrorist attacks,,pna,2023-03-23
PNA file photo,,pna,2023-03-23
VP Sara eyes more partnerships for teachers' housing program,,pna,2023-03-21
"HOUSING FOR TEACHERS. Vice President and Education Secretary Sara Duterte joins Deputy House Speaker Gloria Macapagal Arroyo and Quezon City Mayor Joy Belmonte for the ground ceremony of the ""Programang Pabahay para sa mga Guro na taga-Lungsod Quezon"" on Tuesday (March 21, 2023). Duterte said the Department of Education is ready to accept more partnerships with other local government units to secure the housing program for public school teachers. (PNA photo by Joseph Razon)",,pna,2023-03-21
MANILA – Vice President and Education Secretary Sara Duterte said on Tuesday the Department of Education (DepEd) is ready to accept more partnerships with other local government units (LGU) to secure the housing program for public school teachers.  Duterte made the statement as she joined the groundbreaking ceremony and signing of the memorandum of understanding (MOU) for the “Programang Pabahay para sa mga Guro at mga taga-Lungsod Quezon” (Housing program for teachers and Quezon City residents).,,pna,2023-03-21
"""We are willing to partner with other local government units, katulad ng ginawa ng Quezon City local government unit. Mayroon silang pabahay at ang partnership nila with the Department of Education is 'yung pag-identify ng beneficiary teachers natin na qualified para sa kanilang pabahay (like what the QC LGU did. They have a housing program and their partnership with the Department of Education is to identify the qualified teachers for the housing program),"" she said in an interview.",,pna,2023-03-21
" Duterte said such program should not be limited to urban areas.  “Ang isyu ng kawalan ng pabahay ay hindi lang po nakasentro sa mga highly-urbanized na mga lugar sa Metro Manila katulad ng Quezon City o Davao City sa Mindanao (The issue on the lack of housing is not only centered in Metro Manila’s highly-urbanized areas, like Quezon City, or Davao City in Mindanao),"" she said.  For its part, the QC government expects the housing program to benefit about 444 individuals, 144 of whom  from the teaching and non-teaching personnel of DepEd.  Under the QC housing program, beneficiaries shall be granted a unit in one of its soon-to-be-built QCitizen Homes Republic Residences.",,pna,2023-03-21
" shall consist of eight five-story buildings and one 12-story building.  Qualified beneficiaries may avail of the housing program through the Pag-IBIG Fund (Pagtutulungan sa Kinabukasan: Ikaw, Bangko, Industriya at Gobyerno) or the Government Service Insurance System (GSIS) financing.  Besides the housing program, Duterte urged teachers to avail of the Office of the Vice President's newly-launched livelihood program for women and members of the lesbian, gay, bisexual, transgender, queer, intersex, and asexual, plus   ""We encourage that to our teaching personnel in the Department of Education. To date, we're always promoting and offering the Office of the Vice President's entrepreneurship program, the Magnegosyo Ta Day,"" Duterte said in mixed English and Filipino. ",,pna,2023-03-21
VP Sara lauds education awardees for outstanding work,,pna,2023-03-17
"Solons call for HIV awareness among children, adolescents",,pna,2023-03-15
MANILA – Lawmakers on Wednesday urged concerned government agencies to step up efforts to raise the youth’s awareness on the human immunodeficiency virus (HIV).,,pna,2023-03-15
"This, after a Department of Health (DOH) recent report showing that 79 of the new 1,454 HIV cases recorded last January were aged 10 to 19 years old and seven were children below 10 years old.",,pna,2023-03-15
Anakalusugan Party-list Representative Ray Florence Reyes advocated the inclusion of “comprehensive age-specific sexuality education” in the primary school curriculums to prevent HIV infections.,,pna,2023-03-15
"“We would like to emphasize the urgent need to address the HIV epidemic in the Philippines, particularly among our youth,” Reyes said.",,pna,2023-03-15
Reyes said concerned government agencies cannot continue to ignore the reality that children are also at risk of contracting HIV.,,pna,2023-03-15
"“We need to educate our youth on the importance of HIV prevention, safe sex practices and the need for regular HIV testing,” Reyes added.",,pna,2023-03-15
"He pointed out the necessity of waging campaigns against the stigma and discrimination surrounding HIV, saying infected individuals should be treated with respect and dignity and not face discrimination.",,pna,2023-03-15
"“We need to ensure that people living with HIV have access to adequate treatment and support. This means increasing the availability of HIV testing, treatment, and counseling services, as well as promoting awareness and understanding of the benefits of antiretroviral therapy (ART) and other interventions that can help manage the virus,” Reyes said.",,pna,2023-03-15
"For his part, Senator Sherwin Gatchalian urged the DOH and the Department of Education (DepEd) to step up efforts on raising the youth’s awareness of the HIV.",,pna,2023-03-15
"“Nakakaalarma at nakakalungkot isipin na kung sino pa ang dapat na binibigyan ng dobleng pag-aaruga dahil sa kanilang murang edad at kahinaan ay sila pa ang nakakaranas ng matinding pagdurusa (It’s alarming and sad to think that those who should be given double care because of their young age and weakness are the ones who are still suffering),” he said in a news release.",,pna,2023-03-15
"The HIV/AIDS & ART Registry of the Philippines’ report for January 2023 showed that 1,365 of the new HIV cases were acquired through sexual contact -- 998 of them were males who reported having sex with another male, 193 were males having sex with females and 240 were males with sexual relations with both males and females.",,pna,2023-03-15
"Gatchalian said he will pursue a Senate inquiry on HIV infections among the youth, as well as adolescent pregnancies.",,pna,2023-03-15
"Last year, he filed Senate Resolution No.13 to review and assess the implementation of DepEd's Comprehensive Sexuality Education (CSE). ",,pna,2023-03-15
Teacher's protection vs. false child abuse allegations pushed,,pna,2023-03-13
"MANILA – A lawmaker on Monday said teachers should be protected from threats of false and malicious accusations of child abuse if they are exercising their disciplining authority within the bounds of law, good morals, good customs and public order.",,pna,2023-03-13
"During the hearing of the House Committee on Basic Education and Culture, OFW party-list Representative Marissa Magsino said some teachers and school personnel have  vulnerable to online attacks and malicious and false allegations even when they exercise their duties within what is allowed by law.",,pna,2023-03-13
"“Unfortunately, when our teachers and school personnel exercise their duty to discipline our students within their scope of authority, they are subjected  by the parents and ridiculed by the public,” she said.",,pna,2023-03-13
"“These attacks effectively hamper them from fully discharging their duties, afraid of losing their jobs or having their reputation smeared,” she added.",,pna,2023-03-13
 has tasked a technical working group (TWG) to consolidate and improve the proposed measures for institutionalizing support mechanisms for public school teachers and school personnel in matters of student discipline and classroom management.,,pna,2023-03-13
The proposal seeks to implement classroom management guidelines developed by the Department of Education (DepEd) which shall be applicable to all teaching and non-teaching personnel in all public schools  into direct contact with students while performing their duties.,,pna,2023-03-13
"“The prevalence of problematic and disruptive student behavior in schools has called attention to the need to train our educators to effectively manage their classes through appropriate discipline strategies to promote the student's sense of responsibility in the classroom and to produce more responsible citizens,” Magsino said.",,pna,2023-03-13
"Magsino said the measure aims to protect teachers from being repeatedly beaten by legal lawsuits that would not only be financially, psychologically and emotionally draining, but will likewise destroy the learning flow of students because teachers will be too preoccupied by these lawsuits.",,pna,2023-03-13
"The teachers shall be given training and professional development relating to student discipline and classroom management on child behavior and psychology, classroom management techniques, positive discipline and other related fields. ",,pna,2023-03-13
Solon: Congressional body to address K-12 woes,,pna,2023-03-12
"MANILA – The Second Congressional Commission on Education (EDCOM II) will study challenges hounding the K to 12 curricula, including the implementation of the mother-tongue based multilingual education (MTB-MLE) and the spiral progression approach, Senator Sherwin Gatchalian said on Sunday.",,pna,2023-03-12
"The EDCOM II is mandated to conduct a national assessment and evaluation which will include, among others, the determination of factors that have contributed to the continuing failure in performance of identified subject areas to meet desired local and international standards.",,pna,2023-03-12
"Gatchalian pointed out that based on the results of international large-scale assessments such as the 2018 Programme for International Student Assessment (PISA), Filipino learners are lagging behind their peers abroad and failing to master ",,pna,2023-03-12
"Out of 79 countries that participated in PISA, the Philippines ranked lowest in Reading and second lowest in mathematics and science.",,pna,2023-03-12
"While the Department of Education (DepEd) is already reviewing and revising the K to 12 curricula, Gatchalian said the EDCOM II’s assessment will formulate proposed reforms.",,pna,2023-03-12
"“In my opinion, there are two very contentious issues specific to the K to 12 law. First is the mother tongue and second is the spiral progression,” Gatchalian, co-chairperson of EDCOM II, said in a news release.",,pna,2023-03-12
"“We’ll definitely look at these because at the end of the day, what we’re looking at is improving learner performance,” he added.",,pna,2023-03-12
"A 2019 study by the Philippine Institute for Development Studies showed that out of 16,287 schools surveyed, only 9 percent conducted the four activities needed to successfully implement MTB-MLE: the writing of big books on language, literature, and culture; documentation of the orthography of the language; documentation of grammar; and documentation of a dictionary of the language.",,pna,2023-03-12
"To ensure mastery and knowledge of skills after each level, the Enhanced Basic Education Act of 2013 or the K to 12 Law (Republic Act No. 10533) mandated the use of the spiral progression approach, where learners are taught simple to  concepts through grade levels in spiral progression.",,pna,2023-03-12
"Based on a 2020 study by researchers from the Visayas State University on the implementation of the spiral progression approach, teachers’ criticisms of the method include repetition of contents across grade levels, limited topic organization, and the lack of depth and concentration for each area in science, among others. ",,pna,2023-03-12
Bill on higher teaching supply allowance for teachers pushed,,pna,2023-03-09
"MANILA – A bill seeking to institutionalize teaching supply allowances for public school teachers nationwide to promote and improve the economic status of teachers, and assist them in providing quality education to their students is now pending for second reading after being introduced at the Senate plenary on Tuesday.",,pna,2023-03-09
"Senate Bill (SB) 1964 or the Kabalikat sa Pagtuturo Act, was jointly submitted by the Committees on Civil Service, Government Reorganization and Professional Regulation; Basic Education; Ways and Means; and Finance with Senators Ramon Revilla Jr., Robinhood Padilla, Sonny Angara, Christopher Lawrence Go, Joseph Victor Ejercito, Jinggoy Estrada, Mark Villar, Ronald dela Rosa, Sherwin Gatchalian, and Senate Majority Leader Joel Villanueva as authors.",,pna,2023-03-09
"The measure is in substitution of SB 22, 94, 677, 1045, 1729, and 1831.",,pna,2023-03-09
"Under the bill, all public school teachers shall be granted a Teaching Supplies Allowance for the purchase of tangible or intangible teaching supplies and materials and for the implementation or conduct of various learning delivery modalities.",,pna,2023-03-09
"An amount of PHP7,500 per teacher shall be granted for School Year 2023-2024; and PHP 10,000.00 per teacher for School Year 2024-2025 will be given to them, a huge increase from the current PHP5,000 supply allowance per year.",,pna,2023-03-09
The Teaching Supplies Allowance shall be automatically adjusted to its present value every three years to account for the changing prices of teaching supplies and materials and shall not be subject to  tax.,,pna,2023-03-09
The amount shall be charged from the appropriations of the Department of Education (DepEd) under the General Appropriations Act.,,pna,2023-03-09
"“The proposed bill grants all public school teachers engaged in teaching basic education curriculum, consistent with the learning modalities recognized by the DepEd, and will ensure that the teaching profession will attract and retain the best available talents through adequate remuneration and other means of job satisfaction and fulfillment,” SB 1964 said. ",,pna,2023-03-09
"DepEd urges public schools to conduct surprise fire, quake drills",,pna,2023-03-09
PNA file photo,,pna,2023-03-09
"VP Sara pushes Filipinas’ digital inclusion, quality education",,pna,2023-03-08
"MANILA – In celebration of the International Women’s Day, Vice President and Education Secretary Sara Duterte said Wednesday that Filipino women and girls must enjoy digital inclusivity and access to quality education.",,pna,2023-03-08
Duterte said access to innovation and technology helps empower them although this is hindered by digital security challenges.,,pna,2023-03-08
"“As we narrow the gender gap to digital accessibility, let us not forget to strengthen our protection mechanisms for Filipinas, including girls, from all kinds of  against them at home, in their workplaces, and  she said in her speech before the Philippine Commission on Women (PCW).",,pna,2023-03-08
"Duterte made the statement amid threats of domestic violence and digital exploitation that prevent women and girls from enjoying online opportunities and safety.  Duterte said the Department of Education (DepEd) has already moved to reduce the existing digital threats. “The Department of Education  to protecting the rights of children in basic education. We have strengthened our child protection mechanism and launched the Learner Telesafe Contact Center national hotline where our learners can report cases of abuse, including online child sexual exploitation,” she added.  Duterte also recognized the support of civil society in helping victims of such online dangers.  “Allow me to acknowledge the support of our civil society partners who steadfastly provide psychosocial and legal support for victims of child abuse and human trafficking,” she said.  Duterte’s push for digital inclusivity is in line with the international goal with the United Nations’ (UN) theme DigitALL: Innovation and technology for gender equality. This year, the UN called for global leaders to help realize four digital targets for women and girls which include the removal of all barriers to access the digital world; the education and training of girls in STEM (science, technology, engineering and mathematics); the provision of opportunity for women to create technology that meets their needs; and the elimination of online gender-based violence.  “Today, a persistent gender gap in digital access keeps women from unlocking technology’s full potential,” the UN said.  “Their underrepresentation in STEM education and careers remains a major barrier to their participation in tech design and governance. And the pervasive threat of online gender-based violence --coupled with a lack of legal recourse-- too often forces them out of the digital spaces they do occupy,” it added.  UN data further shows there is a gender gap in internet usage between men and women, reaching as much as 259 million. Meanwhile, Duterte said that like digital inclusivity, it is also important for teenage mothers to continue their education.  “DepEd is also making sure that teenage mothers who have dropped out of formal school to take care of their children are provided with a second chance to finish basic education and pursue their dreams through the Alternative Learning System (ALS) or pursue technical skills training through our TESDA (Technical Education and Skills Development Authority) programs,” she said.",,pna,2023-03-08
"Duterte said the DepEd allows teenage mothers to enjoy access to continued education through ALS, open university and even through alternative delivery modes like online classes or modules.",,pna,2023-03-08
"Besides the implementation of safety measures for learners against digital exploitation, Duterte also underscored the significance of innovation to the livelihood of women.",,pna,2023-03-08
"“I am glad that we have started implementing programs, such as the Innovations for Women Enterprises or iWomen Project which provides technical assistance to women micro-entrepreneurs,” she said.",,pna,2023-03-08
The operation of the Women-Helping-Women: Innovating Social Enterprises (WHWise) Program also equips women groups to improve stability and growth for their chosen social enterprise.,,pna,2023-03-08
"Moreover, the OVP also launched Wednesday an entrepreneur program for women and members of the lesbian, gay, bisexual, transgender, queer, asexual, intersex, plus (LGBTQAI+) Community in San Pedro, Laguna.",,pna,2023-03-08
"Duterte, when she served mayor of Davao City, first implemented the “Mag Negosyo ‘Ta, Day” in 2016 and eventually institutionalized the program in July 2020.",,pna,2023-03-08
The OVP is preparing for its nationwide launch.,,pna,2023-03-08
"It earlier said qualified beneficiaries will be entitled to a grant of PHP20,000 capital.",,pna,2023-03-08
"Beneficiaries shall also undergo business management training for livestock, sari-sari stores, goat dispersal, native chicken and mini-meat processing ventures. ",,pna,2023-03-08
VP Sara: Transpo strike disrupts efforts to address learning gaps,,pna,2023-03-06
Vice President and Education Secretary Sara Duterte (PNA file photo),,pna,2023-03-06
MANILA – Vice President and Education Secretary Sara Duterte on Monday reiterated that the weeklong transport strike poses a harmful effect on the country’s recovery efforts to address learning gaps. ,,pna,2023-03-06
"In a statement, Duterte underscored how the move is taking a toll on learners and teachers as operations of a significant volume of public utility jeepneys nationwide are halted. ",,pna,2023-03-06
"“May I reiterate —the transport strike is a painful interference in our efforts to address the learning gaps and other woes in our education system,” she said. ",,pna,2023-03-06
"“We oppose it because it is problematic, it will hurt our learners, and the inconvenience that it may  with an enormous price deleterious to learning recovery efforts —and this is a price that learners will have to pay,” she added. ",,pna,2023-03-06
Duterte made the reiteration after the Alliance of Concerned Teachers (ACT)-Philippines and Pinagkaisang Samahan ng mga Tsuper at Operator Nationwide (PISTON) expressed objection over her weekend opposition statement on the transport strike.,,pna,2023-03-06
The Department of Education (DepEd) also insisted it would not impose a suspension of classes nationwide. ,,pna,2023-03-06
"“Magkaroon man ng tigil pasada, walang tigil sa pag-aaral ang mga kabataan (There may be halt to transport operations, we will not put the youth’s education on hold),” she said. ",,pna,2023-03-06
The DepEd earlier said it will resort to alternative learning modes like the use of modules or online classes. ,,pna,2023-03-06
Statement of fact,,pna,2023-03-06
"Meanwhile, Duterte said she is not red-tagging the Alliance of Concerned Teachers (ACT)-Philippines and Pinagkalsang Samahan ng mga Tsuper at Operators Nationwide (PISTON) after calling the move “communist-inspired.”",,pna,2023-03-06
"“Happily cavorting with PISTON and other militant organizations is ACT, a group that is diametrically nowhere near in the service of the interest of the learners and the education sector. This is not red-tagging. This is a statement of fact,” she said.",,pna,2023-03-06
"Duterte added some members and leaders of the PISTON have already been influenced by the ideologies Communist Party of the Philippines (CPP), the National Democratic Front of the Philippines (NDF) and the New People’s Army (NPA). The two groups have earlier called out Duterte and expressed aversion over her “red-tagging” remarks against their groups.  On Sunday, Duterte slammed ACT for expressing support to the “pointless” weeklong transport strike. “ACT supporting this transport strike, and shamelessly harping twisted justifications for it, only betrays its true colors — that it is a group that does not really serve the interest of students and teachers. ACT should know that a weeklong transport strike, at this critical point in our efforts to remedy learning losses, is a learning disruption,” she said. ",,pna,2023-03-06
"Meanwhile, transport groups called on President Ferdinand Marcos Jr. to suspend the implementation of the modernization program for public utility vehicles. ",,pna,2023-03-06
"Earlier this week, over 40,000 drivers of public utility jeepneys and utility vehicles  to joining the weeklong strike to express opposition to the target phaseout of traditional jeepneys under the Public Utility Vehicle Modernization Program (PUVMP).",,pna,2023-03-06
The Office of the Vice President said it added one bus in Valenzuela providing free rides. ,,pna,2023-03-06
"To date, there are five other OVP buses offering free rides nationwide -- two in Metro Manila, one in Davao, one in Bacolod and another in Cebu. ",,pna,2023-03-06
"VP Sara: ‘We must continue empowering, inspiring other women’",,pna,2023-03-03
MANILA – The Department of Education (DepEd) on Friday underscored upholding women’s rights as Vice President and Education Secretary Sara Duterte urged women to provide inspiration and help empower other women.,,pna,2023-03-03
"In a Facebook post, the DepEd said it supports programs for women. ",,pna,2023-03-03
"“Ngayong National Women’s Month, kaisa ang Kagawaran ng Edukasyon sa pagsisiguro na ang karapatan ng kababaihan ay mapahahalagahan sa pamamagitan ng paglalaan ng mga proyekto at programa sa layuning ito (This National Women’s Month, the Education department supports the upholding of women’s rights through projects and programs),” it said.",,pna,2023-03-03
"The DepEd highlighted the education’s chief encouragement to women in her speech during the “Gamhanang Buwak: Flower Power” art exhibit of the Floral Artists of Davao Association, Inc. Wednesday.",,pna,2023-03-03
"“As women, we can work together to transcend differences and provide great inspiration to others to be more involved in building a society that is inclusive, supportive, and constantly yearning for a more humane expression,” Duterte said. ",,pna,2023-03-03
"The Vice President also urged the artists during the event to empower other women, as inspiring members of society.",,pna,2023-03-03
"“Let this occasion strengthen our solidarity as women who empower fellow women, and as artists who use art to enlighten, women's inherent capacities for nation-building, especially in our environmental protection and conservation efforts and in eliminating violence against women and girls,” she said. ",,pna,2023-03-03
"This year, the DepEd joins the celebration of Women’s month carrying the theme “WE (Women and Everyone) for gender equality and inclusive society. ",,pna,2023-03-03
The department said it particularly intends to push for upholding gender equality. ,,pna,2023-03-03
No class suspension despite weeklong transport strike: DepEd,,pna,2023-03-03
PNA file photo,,pna,2023-03-03
MANILA – The Department of Education (DepEd) on Friday said classes shall continue despite the transport strike from March 6 to 12.,,pna,2023-03-03
"“On the part of DepEd, there will be no suspension of classes,” DepEd spokesperson Michael Poa said in a Viber message.",,pna,2023-03-03
"However, Poa said learners may resort to other learning modes once affected by the move of transport groups. ",,pna,2023-03-03
"“Those who will not be able to attend in-person classes should be allowed to continue learning through alternative delivery modes (ADM),” he added. ",,pna,2023-03-03
"Meanwhile, several local government units have announced the suspension of face-to-face classes and encouraged either modular or online mode for learning.",,pna,2023-03-03
"In Executive Order No. 30, Tarlac City Mayor Maria Christina Angeles ordered the suspension of classes in all levels in public and private schools and other educational institutions from March 6 to 10.",,pna,2023-03-03
"The Marikina Public Information Office also said, “Bunsod ng nakaambang malawakang tigil-pasada, suspendido ang face-to-face o in-person classes sa lahat ng antas sa mga pampubliko at pribadong paaralan sa lungsod ng Marikina (Due to the impending transport strike, face-to-face or in-person classes are suspended in all public and private schools)”.",,pna,2023-03-03
"“In anticipation of the scheduled one-week nationwide transportation strike, face-to-face classes are suspended on March 6 to 11, 2023,” the Cavite State University said. ",,pna,2023-03-03
"Earlier, transport groups, including jeepney and utility vehicles (UV) express drivers, expressed their plan to conduct a weeklong protest against the target traditional jeepney phaseout. ",,pna,2023-03-03
"Around 40,000 drivers are expected to join the strike nationwide. ",,pna,2023-03-03
"Among the groups that will join the strike include the Alliance of Concerned Transport Organizations, Piston and Manibela. ",,pna,2023-03-03
Marikina suspends face-to-face classes March 6 to 11,,pna,2023-03-03
(PNA file photo by Robert Oswald P. Alfiler) ,,pna,2023-03-03
"MANILA – The city government of Marikina, in coordination with the Department of Education (DepEd), on Friday issued a directive suspending face-to-face classes from March 6-11 in all levels, both in private and public schools.",,pna,2023-03-03
"Posted on their social media account, Marikina Public Information Office (PIO) said the move is in anticipation of the supposed transport strike and its subsequent effect on  public, especially students attending their classes.",,pna,2023-03-03
"“Sa mga araw na mayroong tigil-pasada, ipagpapatuloy ng mga mag-aaral ang kanilang gawain at pag-aaral sa kanilang tahanan gamit ang kanilang modules. Sa mga may kakayahan, maaaring magsagawa ng online classes bilang alternative learning modality. Ayon sa transport groups, ang tigil-pasada sa susunod na linggo ay magsisimula sa Marso 6 [Lunes] hanggang Marso 11 [Sabado], maliban na lamang kung ito ay ihinto bago matapos ang linggo (On days when there is transport strike, students will continue their work and studies at home using their modules. For those who have the ability, online classes can be conducted as an alternative learning modality. According to transport groups, next week's strike will begin from March 6 [Monday] up to March 11 (Saturday], unless halted before the week ends),” the statement issued by city government of Marikina and DepEd Marikina said.",,pna,2023-03-03
"Meanwhile, the city government of Taguig under the administration of Mayor Lani Cayetano has offered ""Libreng Sakay"" (free ride)  who will be affected by the transport strike throughout Metro Manila and nearby provinces on March 6-12, 2023, starting at 5 a.m. to 9 a.m. and 4 p.m. to 9 p.m.",,pna,2023-03-03
Here are the free ride routes:,,pna,2023-03-03
Route 1: Bagumbayan → Cayetano Blvd. corner General Luna (vice versa),,pna,2023-03-03
Route 2. Napindan/Tipas/Sta. Ana → Cayetano Blvd. corner General Luna (vice versa),,pna,2023-03-03
Route 3. Waterfun → Market-Market (vice versa),,pna,2023-03-03
Route 4. Waterfun → Gate-3 (vice versa),,pna,2023-03-03
Route 5. DOST → Market-Market (vice versa),,pna,2023-03-03
Route 6. BCDA Petron → Market-Market (vice versa),,pna,2023-03-03
Route 7. Cayetano corner Gen. Luna → Petron BCDA,,pna,2023-03-03
"The public is notified that the vehicles to be deployed by the city will have signage that reads ""Libreng Sakay hatid ng City of Taguig"" (Free Rides courtesy of the Taguig LGU) and will have official logo of the city.",,pna,2023-03-03
"Meanwhile, Philippine National Police spokesperson Col. Jean Fajardo said the “Libreng Sakay” of PNP mobility assets are ready to be deployed for stranded workers  in anticipation of the potential halt in transport next week.",,pna,2023-03-03
"“Those kinds of free rides are always done by the PNP if it is expected that there will really be difficulty in riding for our countrymen especially if these mass transport strikes continue, the PNP's mobility assets are on standby and will be released to assist our people and they will be able to ride there and they can reach their destination, their jobs, schools and we already coordinated with the LGUs and their respective LGUs have  that they will provide assistance and lend available vehicles for our countrymen who will be affected by transport strikes,” Fajardo told reporters in an online press briefing.",,pna,2023-03-03
She added the  were already directed to monitor expected rallies. The Civil Disturbance and Management and PNP personnel will be on standby to maintain peace and order.,,pna,2023-03-03
"“Expect the PNP to respect their [strikers] right to express their feelings but always let's ask them to make sure that they will not break the law and we will enforce what is called maximum tolerance,” Fajardo stressed.",,pna,2023-03-03
"On Feb. 20, the Land Transportation Franchising and Regulatory Board (LTFRB) issued memorandum circular no. 2023-013 which gives public utility vehicle (PUV) operators only until June 30, 2023 to operate via a provisional authority.",,pna,2023-03-03
"Last Monday, various transport groups announced their intention to suspend operations nationwide for a period of one week starting March 6 in protest of the LTFRB’s memorandum.  ",,pna,2023-03-03
"DepEd addresses teachers, curriculum concerns in Soccsksargen",,pna,2023-03-02
PNA file photo,,pna,2023-03-02
DepEd: Working across sectors to address classroom shortage,,pna,2023-02-27
MANILA – A Department of Education (DepEd) official on Monday called for a whole-of-society approach to address the perennial problem of classroom shortage.,,pna,2023-02-27
"In a speech, DepEd Undersecretary for School Infrastructure and Facilities Epimaco Densing III said support from various sectors will help solve infrastructure challenges.  “We want to make sure that we have non-government organizations, private institutions, civil society organizations, and development partners to bring in the additional funding for us to add more classrooms outside of the budget provided for by the government, and this is something that all of us need to realize,” he said during the National Planning Conference on the School Building Program in Zambales province.",,pna,2023-02-27
Undersecretary for Administration Kristian Ablan said the DepEd field offices must be resourceful in addressing the problem.,,pna,2023-02-27
"“Let’s think out of the box, RDs (regional directors) and SDSs (school division superintendents), let’s discuss how we can be more efficient in planning and using the BEFF (Basic Educational and Facilities Fund) but not just limit it to that,” he said.  Ablan said the DepEd body should look into other possible means to build classrooms.  Meanwhile, the DepEd’s field offices expressed elation over the renewal of coordination between the DepEd and the Department of Public Works and Highways (DPWH).  “If there are state-of-the-art  school facilities,  of teachers will be renewed and the achievement of learners will also definitely increase,” DepEd SOCCKSARGEN regional director Carlito Rocafort said.",,pna,2023-02-27
"Vice President and Education Secretary Sara Duterte earlier vowed to prioritize addressing infrastructure challenges in DepEd which affect students’ learning spaces.  Duterte said 6,000 classrooms are targeted to be built this year, with DepEd allocating PHP15.6 billion in funds for the construction of new school buildings. ",,pna,2023-02-27
P1.5-B budget pushed to retool public school teachers,,pna,2023-02-26
(PNA file photo courtesy of Dr. Adolf Aguilar/DepEd Bais City),,pna,2023-02-26
