Text,Annotate,Outlet,Date
"“The new benefits – following our benefit plan – might be affected in terms of implementation. These new benefits, just like our outpatient benefit for mental health and the outpatient therapeutic care for severe-acute malnutrition, which are both due for rollout this year, will continue to be implemented but with some adjustments,” Baleña said. ",,rappler,2023-01-04
"Aside from this, the PhilHealth official said that their Konsulta Benefit Package will also need to be adjusted. “Perhaps we will just be adjusting on the percentage of the population that will be initially covered by this but definitely, the Konsulta program will push through,” he said.",,rappler,2023-01-04
The Konsulta Benefit Package is a PhilHealth program where members are assigned to an accredited medical provider that will check and take care of their health needs through consultations. ,,rappler,2023-01-04
"On Monday, January 2, Malacañang confirmed a memorandum of President Ferdinand Marcos Jr. deferring the scheduled increase in the monthly contribution of PhilHealth members. ",,rappler,2023-01-04
"In the memo, Executive Secretary Lucas Bersamin wrote to PhilHealth and the Department of Health on the suspension of the scheduled increase of the premium rate and  ceiling for 2023.",,rappler,2023-01-04
"Bersamin said the President made the decision “in light of the prevailing socioeconomic challenges brought about by the COVID-19 pandemic, and to provide financial relief to our countrymen amidst these difficult times.”",,rappler,2023-01-04
"Before the issuance of the Malacañang memorandum, PhilHealth’s premium rate was expected to go up from 4% to 4.5% in 2023. The  ceiling was also supposed to increase from P80,000 to P90,000. ",,rappler,2023-01-04
"Under the Universal Health Care law, premium rates shall gradually increase from 2.75% in 2019 to 5% for 2024 and 2025.",,rappler,2023-01-04
"The Duterte administration suspended the rate hike in January 2021 also due to the COVID-19 pandemic, but soon resumed the increase in monthly contributions.",,rappler,2023-01-04
Baleña said that the PhilHealth board will meet on Wednesday to discuss the adjustments that the state health insurer would need to do in light of the President’s order. ,,rappler,2023-01-04
"Marcos orders PhilHealth to suspend rate hike in 2023, cites ‘socioeconomic challenges’",,rappler,2023-01-02
"MANILA, Philippines – The scheduled increase in the monthly contribution of members of the Philippine Health Insurance Corporation (PhilHealth) will not push through for now following an order from President Ferdinand Marcos Jr. ",,rappler,2023-01-02
"The Office of the Press Secretary confirmed the existence of a Malacañang memorandum on the matter on Monday, January 2. ",,rappler,2023-01-02
"In the memo, Executive Secretary Lucas Bersamin wrote to the state health insurer and the Department of Health, asking them to suspend the scheduled increase of the premium rate and  ceiling for 2023.",,rappler,2023-01-02
"Bersamin said the President made the decision “in light of the prevailing socioeconomic challenges brought about by the COVID-19 pandemic, and to provide financial relief to our countrymen amidst these difficult times.”",,rappler,2023-01-02
"Under the Universal Health Care law, premium rates shall gradually increase from 2.75% in 2019 to 5% for 2024 and 2025. ",,rappler,2023-01-02
"The Duterte administration suspended the rate hike in January 2021 also due to the COVID-19 pandemic, but soon resumed the increase in monthly contributions. ",,rappler,2023-01-02
"Before the issuance of the Malacañang memorandum, PhilHealth’s premium rate was expected to go up from 4% to 4.5% in 2023. The  ceiling was also supposed to increase from P80,000 to P90,000. ",,rappler,2023-01-02
Senate panel to probe PH air traffic system glitch,,rappler,2023-01-02
"MANILA, Philippines – The  on public services will conduct a probe into the technical glitch that halted over 300 flights on New Year’s Day at the Ninoy Aquino International Airport (NAIA), as the chair of the panel deemed the incident a matter of “national security” and safety.",,rappler,2023-01-02
"In a statement to media on Monday, January 2, Senator Grace Poe said the hearing would determine liability, and aim to identify measures needed to avoid malfunctions in the future.",,rappler,2023-01-02
Poe said she will call for the hearing once NAIA restores normal flight operations.,,rappler,2023-01-02
"“We will conduct an inquiry and direct them to submit a full report of what caused the supposed glitch and power outage. This is a national security concern. Thousands of lives depend on the efficiency  of CAAP,” she said, referring to the Civil Aviation Authority of the Philippines.",,rappler,2023-01-02
"Senator Joel Villanueva filed Senate Resolution 390 on Tuesday, January 3, seeking a probe into the incident. He cited the economic repercussions of the incident, as well as plight of overseas Filipino workers who could not return to work in their host countries on time.",,rappler,2023-01-02
"Citing the incident’s “incalculable” human and economic cost, Senator Risa Hontiveros said in a statement on Tuesday that she, too, will file a resolution seeking an inquiry into the mess.",,rappler,2023-01-02
"“This is also a wake-up call for our airport authorities to review the aggressive schedules of airlines during busy seasons, which could have led to this level of loss of critical functions. Are our ‘outdated’ facilities truly able to handle this amount of activity?” Hontiveros said.",,rappler,2023-01-02
"“A transparent report on this systems crash is in the public interest.  If, after a thorough investigation, an upgrade is indeed part of the solution, then Congress can address this during the budget process,” she added.",,rappler,2023-01-02
Senators JV Ejercito and Jinggoy Estrada also echoed calls for a Senate inquiry into the incident.,,rappler,2023-01-02
“An investigation should be done to make sure that this unfortunate incident doesn’t happen again. Its either sabotage or plain  said Ejercito.,,rappler,2023-01-02
"Ejercito also said that it may be high time for the government to “take back” the National Grid Corporation of the Philippines (NGCP), which is privately-owned.",,rappler,2023-01-02
"“What is baffling is that the Air Traffic Management System should have a backup.  Having a totally non functioning radar system is not only dangerous for air travel but is a concern of national security. With this incident, we seriously need to take back vital utilities such as NGCP which could cripple the whole country’s economy and is also a national security concern,” he said.",,rappler,2023-01-02
"Estrada, who described the glitches as a “double black eye” for the country, also filed a resolution seeking a probe into the air traffic systems mess.",,rappler,2023-01-02
"“The incident aggravates the already unpleasant image of the Ninoy Aquino International Airport (NAIA). It has been repeatedly labeled as one of the ‘worst’ and ‘most stressful’ airports in the world. This most recent episode necessitates remedial legislation and urgent action from the authorities to save it from  a national disgrace or pambansang kahihiyan (national disgrace),” he said.",,rappler,2023-01-02
Senator Win Gatchalian also called for accountability from airport authorities for the incident and called on the Philippine government to “do everything in its power to ensure that this doesn’t happen again.”,,rappler,2023-01-02
"“It is unfortunate to see a crisis-like situation such as this at NAIA at a time when demand for air travel in the country has just been restored to normal levels following the lifting of travel restrictions which were imposed at the height of the COVID-19 pandemic,” he said in a statement on Monday.",,rappler,2023-01-02
"Over 65,000 passengers were affected by flight delays and cancellations after the Philippine Air Traffic Management Center – which oversees all flights in the country’s airspace – went down due to a power outage, resulting in the loss  radio, radar, and internet. ",,rappler,2023-01-02
"The outage likewise saw flights redirected or rerouted to other airports in Singapore, Hong Kong, and Thailand.",,rappler,2023-01-02
"Transportation Secretary Jaime Bautista said on Sunday, January 1, that power supply problems had been identified as a primary cause for the interruption in operations.",,rappler,2023-01-02
"“The primary cause identified was a problem with the power supply and the degraded uninterrupted power supply, which had no link to  power, and had to be connected to the other manually. The secondary problem was the power surge due to the power outage, which affected the equipment,” Bautista said.",,rappler,2023-01-02
"Following the incident, Bautista said a “huge amount of money” would be needed to upgrade the country’s air traffic management system, which he estimated was 10 years behind its industry peers. ",,rappler,2023-01-02
COVID-19 pandemic: Latest situation in the Philippines – November to December 2022,,rappler,2023-01-01
"The Philippines remains at low risk for COVID-19, enough for the government to lift the mandatory mask policy in both outdoor and indoor settings, require full return to in-person classes, and to further ease travel restrictions for people entering the country.",,rappler,2023-01-01
How is the Marcos administration addressing the health and economic crisis? What are the key developments on the global front that also impact Filipinos?,,rappler,2023-01-01
"Bookmark and refresh this page for the latest news updates, opinion articles, and analysis pieces about the COVID-19 pandemic in the Philippines.",,rappler,2023-01-01
"The Department of Health (DOH) said on Friday, December 30, that it seeks to strengthen COVID-19 protocols amid a surge of infections in China.",,rappler,2023-01-01
"“The DOH directed the Bureau of Quarantine to intensify quarantine protocols such as heightened surveillance on all respiratory symptoms in all travelers and  from China including a thorough review of Maritime Declaration of Health and health part of the Aircraft General Declaration, reporting of intercepted symptomatic passengers during arrival screening, submission of reports of COVID-19 positive travelers from points of entry, and other information dissemination efforts,” it said in a statement.",,rappler,2023-01-01
"BREAKING. The DOH reports 7,731 new COVID-19 cases for the week of November 28-December 4, 2022, with 2 new severe and critical cases. The DOH logs 134 verified deaths.As of December 4, ICU bed utilization is at 22.1%, while 25.3% of non-ICU beds have been utilized. ",,rappler,2023-01-01
Malacañang has approved the  by the Inter-Agency Task Force for the Management of Emerging Infectious Diseases (IATF-EID) to further ease travel restrictions for people entering the Philippines.,,rappler,2023-01-01
"Executive Secretary Lucas Bersamin, via orders from President Ferdinand Marcos Jr., issued a memorandum on Friday, October 28, approving the IATF resolution released on October 4.",,rappler,2023-01-01
More details here. ,,rappler,2023-01-01
"Gilbert Inocencio, principal of a public school in Pasig City, says they still encourage students to wear them as an added layer of protection against COVID-19 and other diseases. ",,rappler,2023-01-01
Rappler’s Bonz Magsambol files this report.,,rappler,2023-01-01
DOH orders ‘heightened alert’ for COVID-19 among China travelers,,rappler,2023-01-01
"MANILA, Philippines – The Department of Health (DOH) has issued an “extremely urgent” memorandum ordering all Centers for Health Development (CHD) directors to observe intensified border controls at all ports of entry.",,rappler,2023-01-01
"“Following the recent increase in COVID-19 cases in China, there is a need for the country to intensify the monitoring and implementation of border control protocols for  individuals, especially from China, at all ports of entry,” said the memorandum, which was issued late Saturday, December 31.",,rappler,2023-01-01
The DOH urged a “heightened surveillance” for respiratory symptoms from all travelers from China. Airport and seaport terminal authorities were also advised to prepare for a possible resumption of testing of inbound travelers from “high-alert countries.”,,rappler,2023-01-01
The memorandum also required concerned agencies and local government units to report symptomatic passengers and COVID-positive travelers screened at points of entry. Authorities were also asked to increase information dissemination regarding COVID-19 infection prevention and control.,,rappler,2023-01-01
The memorandum also reiterated the continued implementation of the updated guidelines on minimum public health standards and other COVID-19 surveillance and mitigation measures. ,,rappler,2023-01-01
"The DOH  after a new surge in China – which has recently lifted its strict lockdown measures – threatens to spread to other countries. Cumulative infections in China may reach 18.6 million in December, according to estimates from UK-based health data firm Airfinity on Thursday, December 29.",,rappler,2023-01-01
"A growing list of countries – which already includes South Korea, Spain, the United States, and India – have begun implementing COVID tests for travelers from China. (READ: COVID-19 travel curbs against Chinese visitors ‘discriminatory’ – state media)",,rappler,2023-01-01
"Currently, travelers arriving in Manila are only required to present proof of a negative COVID-19 test if they are partially vaccinated or unvaccinated. However, the Bureau of Quarantine is already preparing for the possible reimplementation of testing for inbound travelers. ",,rappler,2023-01-01
"In 2022, the Philippines had lifted most of its COVID-19 health restrictions, such as its mask mandates for indoor and outdoor settings. ",,rappler,2023-01-01
PH mulls tests for travelers from ‘high-alert countries’ as COVID-19 cases surge in China,,rappler,2022-12-31
"MANILA, Philippines – The Philippine government is mulling COVID-19 tests for travelers arriving from “high-alert countries,” as cases have soared in China following the abrupt end of its strict lockdown policies earlier this month.",,rappler,2022-12-31
"The Bureau of Quarantine has issued a memorandum to all quarantine stations, reminded its personnel to “continuously intensify” quarantine protocol such as heightened surveillance of respiratory symptoms in all travelers from China following the escalation of cases in the neighboring country “in recent weeks due to the prevalence of the viral mutation and subvariants.”",,rappler,2022-12-31
Among the intensified quarantine protocols is to “coordinate with airport and seaport terminal authorities for possible reestablishment  of testing of inbound travelers from high-alert countries.”,,rappler,2022-12-31
"On the same the memo was issued on Thursday, December 29, President Ferdinand Marcos Jr. was asked if additional testing restrictions on arrivals from China would be imposed.",,rappler,2022-12-31
"“As long as it’s based on science and we feel that there’s a need, we will do it,” he said.",,rappler,2022-12-31
"“But again, it depends on what the true risk is to us,” added the Philippine leader who is pushing through with a state visit to China on January 3, despite the surge in cases in that country.",,rappler,2022-12-31
"The Philippines’ Department of Health, meanwhile, told reporters that the Inter-Agency Task Force on Emerging Infectious Diseases would discuss and draft guidelines on how to respond to the current COVID-19 surge in China.",,rappler,2022-12-31
"The guidelines, it added, would include “border control”  for Marcos’ approval.",,rappler,2022-12-31
"Before the sudden end of its “zero COVID” strategy in early December, China had implemented some the world’s strictest and longest lockdown measures, shuttering cities, pooling tests, and requiring individuals positive for and suspected of having the virus to isolate in facilities.",,rappler,2022-12-31
"With the nearly three-year-old restrictions pulled back and broadly eased, COVID-19 infections have barreled across China with little transparency, overwhelming hospitals and prompting countries such as the United States, Japan, South Korea, and Italy to mandate testing of travelers from China.",,rappler,2022-12-31
"Currently, travelers arriving in Manila will only need to present proof of a negative COVID-19 test if they are partially vaccinated or unvaccinated.",,rappler,2022-12-31
"In 2022, the Philippines had lifted most of its COVID-19 health restrictions, with tourism was cited as among the main reasons for the Marcos administration’s decision to lift mask mandates for both indoor and outdoor settings.",,rappler,2022-12-31
"Before the pandemic, China was the Philippines’ second largest source of tourist arrivals, with some 1.7 million tourists visiting the country. ",,rappler,2022-12-31
Hontiveros calls on China: Be honest about COVID-19 situation,,rappler,2022-12-30
"MANILA, Philippines – Ahead of President Ferdinand Marcos Jr.’s state visit to China in early January, opposition Senator Risa Hontiveros on Friday, December 30, called on Beijing to be transparent and honest about the COVID-19 situation there.",,rappler,2022-12-30
"“Umaasa rin tayo na ang China, base sa napagkasunduang International Health Regulations noong 2005, ay maging bukas at tapat sa pagbabahagi ng mga datos at impormasyon tungkol sa tunay na kalagayan at estado ng kanilang COVID-19  infections,” she said in a statement.",,rappler,2022-12-30
"(We expect China, based on International Health Regulations signed in 2005, to be transparent and honest in sharing data and information on the true state of their COVID-19 infections.)",,rappler,2022-12-30
"The coronavirus has been spreading unchecked in China, as the Asian superpower further eases its COVID-19 health rules, for example ending mandatory quarantines for travelers by January 8. China was among the most stringent in its health protocols in a bid to implement its zero-COVID policy.",,rappler,2022-12-30
"Countries such as the US, have imposed new COVID-19 measures on travelers from China over concerns on the “lack of transparent data” from Beijing. Japan, India, Malaysia, and Italy have also imposed stricter measures for travelers from China amid the rise of COVID-19 cases.",,rappler,2022-12-30
Beijing has called these travel restrictions “discriminatory.” ,,rappler,2022-12-30
"Experts have attributed the surge in China not only to the BF.7 subvariant, but also to the low efficacy of Chinese vaccines and the low natural immunity of their population. ",,rappler,2022-12-30
"The BF.7 subvariant, after all, has also been found in other countries. As early as October, BF.7 has started to replace the variants that were then dominant in the United States and several European countries.",,rappler,2022-12-30
"Marcos is set to visit Beijing from January 3-5 for his first state visit outside of Southeast Asia. The Philippine delegation – Marcos, key Cabinet officials, and other top government officials – will be following a “bubble arrangement” to minimize the risk of exposure and infection to the virus.",,rappler,2022-12-30
The Department of Foreign Affairs has said that the trip is one that cannot be postponed and that China has made assurances that protocols were in place to ensure the health and safety of Marcos and his delegation.,,rappler,2022-12-30
"Hontiveros also called on the administration, ahead of Marcos’ Beijing visit to review and amp up its COVID-19 health protocols for  tourists.",,rappler,2022-12-30
"“Kailangang magtakda muna ang administrasyon ng karagdagang layers of health security and safety protocols para sa mga turistang papasok sa Pilipinas ngayong bagong taon (The government must first introduce added layers of health security and safety protocols for tourists entering the country in the New Year),” said the senator in a statement.",,rappler,2022-12-30
"Hontiveros wants government to scrutinize not only a tourist’s vaccination status but also to review and update the color-coded classification of countries, which restricts and regulates the entry of tourists from specific countries. ",,rappler,2022-12-30
"She also  restricting tourists from countries with surges is COVID-19 cases to “single destination entries.” The senator said this would make coordination between national and local government easier, and make testing, tracing, and treatment easier.",,rappler,2022-12-30
"Hontiveros, one of two minority members in the Senate, said while she honors acknowledges the freedom of movement, the country should also make sure to guard its borders to prevent the unchecked spread of COVID-19 and its new variants.",,rappler,2022-12-30
"“Kung isinara natin ang mga borders natin noon, naiwasan sana ang ganoong karaming nagkasakit at namatay, at mas naihanda ang ating health system (If we had closed our borders then, we would have prevented the death of thousands and could have prepared our health system better),” she said, alluding to the government’s decisions in early 2020 at the start of the pandemic.",,rappler,2022-12-30
The Philippines has rapidly eased its COVID-19 health protocols throughout 2022. Tourism was cited as among the main reasons for the Marcos administration’s decision to lift mask mandates for both indoor and outdoor settings. ,,rappler,2022-12-30
What you need to know about Marcos’ state visit to China,,rappler,2022-12-30
"MANILA, Philippines – Despite concerns over the renewed spread of COVID-19 in China, Philippine President Ferdinand Marcos Jr. will push through with his state visit to the regional economic giant from January 3 to 5, 2023.",,rappler,2022-12-30
"“May mga pagbisita talaga na hindi natin puwede i-postpone (There are some visits that we cannot postpone),” Philippine Department of Foreign Affairs (DFA) Assistant Secretary Nathaniel Imperial told media during a briefing on Thursday, December 29.",,rappler,2022-12-30
"The importance and urgency of the trip is understandable. According to Imperial, the visit will “set the tone of bilateral relations between the next five to six years.”",,rappler,2022-12-30
"China  for influence – political, economic, and cultural – in the world stage, with the Asia Pacific being among the key arenas. The state visit is part of Marcos’ bid to jumpstart ties with China and Chinese President Xi Jinping’s relationship with the Philippines under a second Marcos president. ",,rappler,2022-12-30
The two leaders first met during a bilateral meeting on the sidelines of the Asia Pacific Economic Cooperation Summit in Bangkok in November 2022.,,rappler,2022-12-30
"It will be a quick trip for Marcos who, in his first six months in office, has already flown to six different countries for state visits, official visits, and an unannounced leisure trip. Marcos and his delegation, led by Cabinet officials and a “sizable business delegation” will arrive in China late night of January 3.",,rappler,2022-12-30
"The bulk of his meetings, particularly with China’s top government officials, take place on January 4. By January 5, Marcos will head back to Manila via a chartered Philippine Airlines flight.",,rappler,2022-12-30
"The DFA said Marcos’ official delegation to China will include key Cabinet officials heading the foreign affairs, trade, tourism, and information  departments, among others. His Cabinet members are expected to sign bilateral agreements with their Chinese counterparts during the state visit.",,rappler,2022-12-30
"Also joining Marcos are two frequent members of the delegation – his cousin House Speaker Martin Romualdez, who has always joined Marcos in trips abroad; and House Deputy Speaker Gloria Macapagal Arroyo, who joined Marcos is his two most recent trips to Bangkok and to Brussels, Belgium. Arroyo is considered as an “old friend” of China.",,rappler,2022-12-30
"First Lady Liza Araneta-Marcos, as in all the President’s previous trips, will join the state visit as well.",,rappler,2022-12-30
"The Palace has never released a full list of Marcos’ delegation to his official and state visits, despite requests from media.",,rappler,2022-12-30
"As in previous overseas trips, Economy and trade are top of mind for this latest presidential visit.",,rappler,2022-12-30
"Imperial said a “sizable business delegation” will join the trip. Marcos is expected to join meetings with Chinese businessmen during the state visit. The Palace does not typically release the list of the business delegation who join presidential trips, although the delegation is usually led by Sabin Aboitiz, who heads Marcos’ Private Sector Advisory Council.",,rappler,2022-12-30
"Marcos is meeting with China’s three top government officials – Standing Committee of the National People’s Congress Chairman Li Zhanshu, Premier Li Keqiang, and Xi – all on the same day. China will host a dinner banquet for Marcos, the First Lady, and his delegation, also that day.",,rappler,2022-12-30
"All in all, 10 to 14 bilateral agreements are expected to be signed between the two countries. They include:",,rappler,2022-12-30
"For this trip, Marcos will not be able to meet with the  as China’s COVID-19 rules bars large gatherings. Such meetings have  a staple in most presidential visits prior to Marcos. ",,rappler,2022-12-30
China – up until recently – has been notorious for its strict COVID-19 rules and its “zero-COVID” dream. While the rules are set to relax – following unprecedented protests and amid a surge in cases there – they won’t kick in until after the state visit is over.,,rappler,2022-12-30
"Amid reports that COVID is spreading unchecked in China, the Philippine government is adamant that the visit will push through. “Ang ating ugnayang panlabas sa China ay napaka-importante (Our relations with China are very important). We have received assurances from our Chinese hosts that all arrangements are being made to ensure the safety of our President and his delegation during the visit,” said Imperial.",,rappler,2022-12-30
A “bubble arrangement” will be in place for the Philippine delegation during the visit to minimize possible exposure to COVID-19.,,rappler,2022-12-30
"Should a member of the delegation test positive for COVID-19, Imperial said arrangements are being made for a special quarantine facility where that person may isolate until they test positive. They will still have to follow China’s rules, however, and cannot join the delegation on the presidential plane when it flies back to Manila on January 5.",,rappler,2022-12-30
"Imperial was careful in addressing questions on whether Marcos would bring up the West Philippine Sea – and China’s activities, including the construction of artificial islands there. “We do not wish to preempt what the President will say to his counterparts but the president will raise issues that affect bilateral relations, among them the West Philippine Sea,” he said.",,rappler,2022-12-30
"Still, the DFA official said Marcos would “discuss the full range of our bilateral relations, both the positive aspects and the sensitive aspects of our relations,” including China’s activities there and the disputes over that part of the South China Sea.",,rappler,2022-12-30
"Marcos’ position is for the Philippines to be a “friend of all and enemy to none.” On China and the West Philippine Sea, Marcos has said that maritime issues should not “define the totality of our relationship with China.”",,rappler,2022-12-30
"“But nevertheless he acknowledges the importance of this issue to our interests and to the Filipino people. We expect that this issue will be discussed in the President’s meetings with Chinese leaders,” said Imperial. ",,rappler,2022-12-30
"Ahead of the visit, on December 29, China launched a Long March 3B rocket – a move that prompted the Philippine Space Agency to advise aircraft and vessel operators to take “precautionary measures,” since as debris from the rocket was projected to fall in the vicinity of Recto Bank in the West Philippine Sea. ",,rappler,2022-12-30
"In November, the Philippines sent a note verbale to China seeking “clarification” on an incident where Chinese coast guard personnel “forcibly retrieved” floating debris from members of the Philippine Navy in the West Philippine Sea. In 2022 alone, the Philippines issued 189 protests against China, 61 of which were filed under the Marcos government. ",,rappler,2022-12-30
Marcos’ China trip to yield deal vs ‘miscalculation’ in West Philippine Sea,,rappler,2022-12-29
"MANILA, Philippines – President Ferdinand Marcos Jr.’s state visit to China will yield a deal beefing up  to avoid mishaps in the West Philippine Sea, the Department of Foreign Affairs (DFA) said Thursday, December 29.",,rappler,2022-12-29
The bilateral agreement – to be signed by Philippine Foreign Minister Enrique Manalo and Chinese Foreign Minister Wang Yi – aims at “establishing  between the foreign ministry of both country at various levels.”,,rappler,2022-12-29
"DFA Assistant Secretary Nathaniel Imperial, who handles Asian and Pacific Affairs, said the deal was made “to avoid miscalculation and  in the West Philippine Sea,” the part of the South China Sea that belongs to the Philippines but is claimed by China. ",,rappler,2022-12-29
"Marcos will conduct a state visit to China – his first state visit outside of Southeast Asia – from January 3 to 5, 2023. His  as the Asian superpower deals with a surge of COVID-19 cases.",,rappler,2022-12-29
"Joining Marcos in China is Manalo, as well as other Cabinet chiefs who will be signing deals with the Chinese counterpart. Manalo will be signing  deal between the Philippines and China’s foreign ministries.",,rappler,2022-12-29
"Imperial said Marcos would bring up West Philippine Sea issues, but declined to speculate if the Filipino head of state would specifically bring up China’s construction activities in the area. ",,rappler,2022-12-29
"“In this meetings with Chinese leaders, the president will discuss the full range of our bilateral relations, both the positive aspects and the sensitive aspects of our relations, which includes the issues of the WPS and China’s activities in the areas,” said Imperial in a briefing with media on Thursday.",,rappler,2022-12-29
"It will be a very quick visit for the jet-setting Marcos, who has visited six countries in his first six months in office. He will arrive in China late January 3 and will leave by January 5. The Philippine delegation will be under a “bubble arrangement” in a bid to minimize potential exposure to the coronavirus.",,rappler,2022-12-29
"This would be Marcos’ second meeting with his Chinese counterpart in three months. He first met President Xi Jinping on the sidelines of the Asia Pacific Economic Cooperation Summit in Bangkok, Thailand. ",,rappler,2022-12-29
"Marcos will be joined the several Cabinet officials as well as top officials from Congress – his cousin Speaker Martin Romualdez and former president and House Deputy Speaker Gloria Macapagal-Arroyo, who is known to have close ties with China. ",,rappler,2022-12-29
"Extend COVID-19 state of calamity, DOH urges Marcos",,rappler,2022-12-27
"MANILA, Philippines – The Department of Health (DOH) urged President Ferdinand Marcos Jr. to extend the Philippines’ state of calamity over the COVID-19 pandemic, the agency said on Tuesday, December 27.",,rappler,2022-12-27
"In a media briefing on Tuesday, DOH officer-in-charge Maria Rosario Vergeire said the agency made this request while the measure creating a Philippine Center for Disease Prevention and Control (CDC) remains pending in Congress.",,rappler,2022-12-27
"Vergeire explained that failing to extend the state of calamity will make the country’s vaccination program, for one, more difficult.",,rappler,2022-12-27
"The state of calamity, declared in March 2020 by then-president Rodrigo Duterte when the coronavirus began spreading across the country, has been extended several times by Duterte and Marcos.",,rappler,2022-12-27
"The declaration of a state of calamity allows the government to use quick response funds and also to control prices of basic goods. In the case of COVID-19, the state of calamity is also the basis of pandemic response programs such as vaccinations.",,rappler,2022-12-27
"“We already submitted our memo for the President requesting the extension of the state of calamity in consideration of the fact that the CDC bill was not enacted on time,” Vergeire said.",,rappler,2022-12-27
The state of calamity is set to expire on December 31 after Marcos’ latest extension on September 12 through Proclamation No. 57.,,rappler,2022-12-27
Vergeire said that the department was awaiting the official response of the President.,,rappler,2022-12-27
"With the easing of restrictions and social life in the Philippines mostly back to normal, some Filipinos may question the need for an extension of the state of calamity.",,rappler,2022-12-27
"Vergeire explained that several elements in the pandemic response would be affected if the state of calamity was lifted while the proposed CDC was not yet in place. “We will be losing the different response strategies that we are doing right now,” she said.",,rappler,2022-12-27
"“Our COVID-19 vaccination program is anchored on the state of calamity provision of the law. So if we lose that, we might have difficulties implementing COVID-19 vaccinations. The EUAs we give to vaccines and medicines we use for COVID-19 will also have issues with that,” Vergeire said in a mix of English and Filipino.",,rappler,2022-12-27
"“Also, our indemnifications and and immunity from liability [for vaccines], which find legal basis [in the proclamation], we’ll also have trouble with. And aside from that, the emergency hiring and emergency allowance of our healthcare workers would be involved,” she added.",,rappler,2022-12-27
"The CDC bill’s explanatory note says the CDC, which would  an attached agency of the DOH, is designed to better prepare the country against public health emergencies by absorbing DOH units related  diseases and “modernizing” the health system.",,rappler,2022-12-27
The House of Representatives approved the CDC bill on third and final reading on December 12.,,rappler,2022-12-27
"While the 2022 holidays have had the most eased restrictions since the pandemic began, the DOH is optimistic that any increase in COVID-19 cases from social gatherings will not be as drastic as before due to current vaccination rates.",,rappler,2022-12-27
"Filipinos have been “very cautious” in Christmas gatherings, Vergeire said. Filipinos continue to wear masks, even if optional, inside crowded malls and churches for Simbang Gabi, the DOH observed.",,rappler,2022-12-27
"“As to the effect of these Christmas holidays, reunions, and parties, we will know after 14 days if there will be an increase in cases. But one thing that I can tell all of you would be, if ever cases do increase, I think it’s not going to be the same as what we’ve had before. Because now, we are better equipped,” said Vergeire.",,rappler,2022-12-27
"Just after the 2021 holidays, the Philippines experienced its worst surge with tens of thousands of new COVID-19 cases driven by the Omicron variant in January 2022. ",,rappler,2022-12-27
"Just around half of the Philippines’ population aged 12 and above were fully vaccinated around this time. As of Monday, December 26, 73.76 million Filipinos  vaccinations, which is around 66.45% of the 111 million Filipinos.",,rappler,2022-12-27
"Just 21.1 million Filipinos, however, have received their first booster shots.",,rappler,2022-12-27
The country also detected its first four BF.7 subvariant cases on December 23. This is the subvariant causing a fresh surge in China. ,,rappler,2022-12-27
"The DOH said “it’s not supposed to be a concern, but it’s something that we should be cautious about,” as the Philippines has already been learning to live with the virus. ",,rappler,2022-12-27
Thousands in Mindanao spend Christmas in evacuation centers due to heavy rain | The wRap,,rappler,2022-12-26
Today on Rappler – the latest news in the Philippines and around the world:,,rappler,2022-12-26
"Thousands spend Christmas in Mindanao evacuation centers. At least two people died in a landslide in Oroquieta City in Misamis Occidental on Christmas Eve, December 24, when the rain started pouring.",,rappler,2022-12-26
"No brownouts, but expect higher power rates during 2-week Malampaya shutdown. The Department of Energy urges the public to conserve energy as the Malampaya natural gas facility will undergo maintenance shutdown in February 2023.",,rappler,2022-12-26
"Beijing, Shanghai residents back to work as China eases into living with COVID-19. After years of ruthless anti-coronavirus curbs, China President Xi Jinping scraps the country’s zero-COVID policy in the face of protests and a widening outbreak.",,rappler,2022-12-26
UK’s Sunak criticized for asking homeless man if he ‘works in business’. British Prime Minister Rishi Sunak faces criticism for his seemingly out of touch remarks when he asked a homeless man at a charity whether he “worked in business” and wanted to get into the finance industry.,,rappler,2022-12-26
"Harry and Meghan dismiss Sun apology for offending column as ‘PR stunt.’  Britain’s Prince Harry and his wife Meghan on Saturday, December 24, dismissed an apology by the tabloid Sun newspaper for publishing a column highly critical of Meghan as a “PR stunt” and said the newspaper had not contacted her to say sorry.",,rappler,2022-12-26
"FIFA investigating how celebrity chef got onto World Cup final pitch. FIFA launches an investigation into how individuals gained “undue access” to the pitch following the World Cup final after Turkish celebrity chef Nusret Gokce, famously known as ‘Salt Bae,’ manages to hold the FIFA World Cup trophy and join Argentina players during their celebration.",,rappler,2022-12-26
Song Joong-ki’s agency confirms he’s ‘currently seeing a woman.’ Actor Song Joong Ki finds romance again after filing for divorce from ‘Descendants of the Sun’ co-star Song Hye-kyo,,rappler,2022-12-26
"SIMBANG GABI 2022: Church schedules, homilies, and livestreams",,rappler,2022-12-24
This year marks the first time in the period of pandemic that Roman Catholic churches in the Philippines will open their doors and  the faithful in less restrictive celebrations of Simbang Gabi. ,,rappler,2022-12-24
"With the lowering of COVID-19 health protocols to the minimum, the Catholic Bishops’ Conference of the Philippines has encouraged the Filipino faithful to return to worshiping physically inside churches. The Christmas season, highlighted by the Filipino tradition of Misa de Gallo, is the best time to urge Catholics to rekindle their faith.",,rappler,2022-12-24
"Bookmark and refresh this page for livestreamed Masses, homilies, and reflections for Simbang Gabi this year.",,rappler,2022-12-24
